,Date,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
595,2004-01-19,0.0,0.0,0.0,0.2,0.0,5.55,,
596,2004-01-20,0.2,0.0,0.0,0.0,0.0,3.15,252.05,
597,2004-01-21,0.0,0.0,0.0,0.0,0.0,4.2,251.98,11.5
598,2004-01-22,0.0,0.0,0.0,0.0,0.0,4.25,251.91,8.5
599,2004-01-23,0.0,0.0,0.0,0.0,0.0,2.75,251.86,7.0
600,2004-01-24,0.0,0.0,0.0,0.0,0.0,2.4,251.82,6.0
601,2004-01-25,0.2,2.2,0.6,1.2,1.8,,251.81,6.0
602,2004-01-26,0.6,0.0,0.2,0.2,0.4,,251.78,5.5
603,2004-01-27,8.4,6.8,7.8,8.8,7.6,,251.77,5.15
604,2004-01-28,3.6,1.8,0.6,0.6,4.8,2.15,251.75,4.95
605,2004-01-29,0.0,0.0,0.0,0.0,0.2,,251.72,5.0
606,2004-01-30,6.8,13.0,19.2,12.6,20.6,,251.73,5.05
607,2004-01-31,5.8,0.2,0.0,5.4,4.2,,251.71,5.0
608,2004-02-01,8.2,0.6,0.0,12.8,0.0,,251.7,4.8
609,2004-02-02,0.0,0.2,0.0,1.6,0.0,4.55,251.7,4.6
610,2004-02-03,0.0,0.0,0.0,0.0,0.0,6.75,251.75,5.25
611,2004-02-04,0.0,0.0,0.0,0.0,0.0,8.2,251.79,5.8
612,2004-02-05,0.0,0.0,0.0,0.0,0.0,6.55,251.79,5.9
613,2004-02-06,0.0,0.0,0.0,0.2,0.2,7.65,251.77,6.0
614,2004-02-07,3.2,8.2,6.4,4.4,4.2,9.4,251.75,5.8
615,2004-02-08,1.2,1.4,1.6,1.4,0.8,8.9,251.76,6.1
616,2004-02-09,0.0,0.0,0.0,0.0,0.0,9.5,251.75,6.6
617,2004-02-10,0.2,0.0,0.0,0.0,0.0,7.85,251.73,6.8
618,2004-02-11,0.0,0.0,0.0,0.0,0.0,8.3,251.7,6.3
619,2004-02-12,0.2,0.0,0.0,0.0,0.2,7.05,251.68,3.5
620,2004-02-13,0.0,0.0,0.2,0.0,0.0,6.25,251.68,3.5
621,2004-02-14,0.0,0.0,0.0,0.0,0.0,5.4,251.68,3.6
622,2004-02-15,0.0,0.0,0.0,0.0,0.0,5.8,251.68,3.7
623,2004-02-16,0.0,0.0,0.0,0.0,0.0,8.75,251.68,3.8
624,2004-02-17,0.0,0.0,0.0,0.0,0.0,8.8,251.67,4.0
625,2004-02-18,10.0,11.6,8.2,8.8,11.6,6.55,251.66,4.2
626,2004-02-19,23.4,21.4,20.6,23.2,25.0,3.15,251.73,5.3
627,2004-02-20,1.4,1.4,1.4,0.6,2.8,3.05,251.88,6.0
628,2004-02-21,14.4,26.0,13.8,18.0,18.8,5.75,251.89,6.7
629,2004-02-22,14.6,27.4,16.4,25.2,,9.15,,
630,2004-02-23,13.2,29.2,21.8,,23.8,10.05,,
631,2004-02-24,0.0,0.2,0.0,0.0,0.0,8.25,,
632,2004-02-25,3.4,3.4,2.8,3.2,5.2,,251.96,8.1
633,2004-02-26,12.4,14.8,12.8,16.6,16.2,2.2,251.96,9.6
634,2004-02-27,2.4,2.4,1.6,3.4,2.4,3.1,252.03,
635,2004-02-28,10.6,1.4,7.2,9.0,0.6,4.55,251.99,12.2
636,2004-02-29,4.4,13.2,7.0,17.0,17.4,,251.98,11.8
637,2004-03-01,0.0,4.6,0.0,0.4,7.6,,251.99,8.9
638,2004-03-02,0.0,0.0,0.0,0.0,0.0,,251.95,8.6
639,2004-03-03,0.0,0.0,0.0,0.0,0.0,2.7,251.9,7.1
640,2004-03-04,0.0,0.0,0.0,0.0,0.0,7.2,251.91,6.1
641,2004-03-05,0.0,0.0,0.0,0.0,0.0,8.7,251.91,6.2
642,2004-03-06,11.4,13.8,9.2,16.2,20.8,7.75,251.91,6.3
643,2004-03-07,5.6,7.4,6.6,6.8,11.2,3.35,252.0,7.7
644,2004-03-08,0.2,1.8,0.6,0.2,0.4,,251.98,7.9
645,2004-03-09,0.0,0.0,0.0,0.0,0.0,2.85,251.96,7.0
646,2004-03-10,1.0,4.4,1.6,2.2,2.2,5.05,251.94,6.4
647,2004-03-11,7.2,14.4,7.6,7.8,8.6,6.05,251.93,6.7
648,2004-03-12,0.0,0.0,0.0,0.2,0.0,4.3,251.95,7.1
649,2004-03-13,0.0,0.0,0.0,0.0,0.0,7.05,251.94,7.3
650,2004-03-14,0.0,0.0,0.0,0.0,0.0,10.25,251.93,6.9
651,2004-03-15,0.0,0.0,0.0,0.0,0.0,12.5,251.91,6.9
652,2004-03-16,0.0,0.0,0.0,0.0,0.0,14.6,251.88,6.2
653,2004-03-17,0.0,0.0,0.0,0.0,0.0,14.45,251.86,5.6
654,2004-03-18,0.0,0.0,0.0,0.0,0.0,16.45,251.84,5.6
655,2004-03-19,0.0,0.0,0.0,0.0,0.0,14.25,251.84,5.2
656,2004-03-20,0.0,0.4,1.2,0.2,0.6,9.6,251.84,4.6
657,2004-03-21,1.0,2.2,1.4,1.8,1.2,10.9,251.84,4.6
658,2004-03-22,0.0,0.6,0.0,0.0,0.0,11.85,251.83,4.6
659,2004-03-23,5.6,11.0,5.0,7.2,9.0,10.3,251.84,4.8
660,2004-03-24,0.2,0.2,0.0,0.0,1.2,6.8,251.83,4.8
661,2004-03-25,1.6,0.4,0.4,1.0,2.6,6.85,251.8,4.8
662,2004-03-26,0.0,0.2,0.0,0.0,0.4,6.9,251.78,4.7
663,2004-03-27,0.0,0.0,0.0,0.0,0.0,8.0,251.77,4.6
664,2004-03-28,0.0,0.0,0.0,0.0,0.0,9.35,251.75,4.6
665,2004-03-29,0.0,0.0,0.0,0.0,0.0,10.45,251.72,0.6
666,2004-03-30,0.0,0.0,0.0,0.0,0.0,11.6,251.73,0.6
667,2004-03-31,8.2,8.0,8.2,8.8,10.2,11.2,251.74,0.6
668,2004-04-01,0.0,0.0,0.0,0.0,0.0,9.75,251.75,0.6
669,2004-04-02,0.0,0.0,0.0,0.0,0.0,12.45,251.76,0.6
670,2004-04-03,0.0,0.0,0.0,0.0,0.0,15.0,251.77,0.6
671,2004-04-04,0.0,0.0,0.0,0.0,0.0,15.95,251.78,0.6
672,2004-04-05,0.0,0.0,0.0,0.0,0.0,14.3,251.8,0.6
673,2004-04-06,0.2,1.0,0.0,0.0,0.0,12.4,251.82,0.6
674,2004-04-07,13.4,12.6,11.2,17.0,23.6,10.75,251.84,0.6
675,2004-04-08,0.2,0.4,0.0,0.0,0.2,6.5,251.87,0.6
676,2004-04-09,7.2,7.4,8.4,8.4,10.4,11.6,251.9,0.6
677,2004-04-10,0.2,0.4,0.0,0.0,0.2,8.3,251.93,0.6
678,2004-04-11,0.0,0.0,0.0,0.0,0.0,9.3,251.95,0.6
679,2004-04-12,0.6,3.6,5.2,1.2,2.4,12.15,251.98,0.6
680,2004-04-13,0.0,0.2,0.2,0.2,0.4,7.05,252.0,0.6
681,2004-04-14,0.0,0.0,0.0,0.0,0.0,9.3,252.0,0.6
682,2004-04-15,0.4,3.4,2.4,2.4,1.8,10.65,252.0,0.6
683,2004-04-16,14.4,19.4,14.8,19.0,19.8,11.45,252.01,2.9
684,2004-04-17,6.2,3.6,6.4,3.2,4.2,12.0,252.08,7.4
685,2004-04-18,2.2,4.2,2.2,2.6,5.2,11.8,,9.9
686,2004-04-19,9.4,10.6,10.4,9.6,12.6,10.95,,9.5
687,2004-04-20,0.8,0.2,1.2,0.6,0.6,8.9,,10.0
688,2004-04-21,0.2,0.0,0.0,0.0,0.0,13.5,,9.8
689,2004-04-22,0.0,0.0,0.0,0.0,0.0,15.8,,9.3
690,2004-04-23,0.0,0.0,0.0,0.0,0.0,16.9,252.08,7.5
691,2004-04-24,11.2,13.8,10.8,12.4,14.0,18.25,252.07,6.8
692,2004-04-25,0.2,0.0,0.0,0.0,0.0,15.45,252.07,6.8
693,2004-04-26,0.0,0.0,0.0,0.0,0.0,13.2,252.06,5.0
694,2004-04-27,0.0,0.0,0.0,0.0,0.0,13.85,252.05,5.2
695,2004-04-28,0.0,0.0,0.0,0.0,0.0,15.05,252.05,5.0
696,2004-04-29,0.4,0.2,0.4,0.2,0.6,15.0,252.05,4.8
697,2004-04-30,2.6,3.8,4.0,2.6,3.2,15.7,252.05,4.6
698,2004-05-01,0.0,0.0,0.0,0.0,0.0,13.9,252.05,3.9
699,2004-05-02,2.8,1.8,4.4,5.2,3.6,14.45,252.04,3.2
700,2004-05-03,2.4,13.8,2.8,3.4,4.6,14.6,252.04,3.0
701,2004-05-04,,,,,,16.9,252.06,11.8
702,2004-05-05,19.6,28.4,16.4,,,12.95,,
703,2004-05-06,14.2,13.0,11.4,19.0,,10.15,,
704,2004-05-07,8.2,8.8,9.8,7.6,6.6,9.25,,
705,2004-05-08,11.0,23.2,17.8,16.4,14.0,9.1,,
706,2004-05-09,0.0,1.4,0.4,0.8,0.6,9.85,,
707,2004-05-10,0.0,0.0,0.0,0.0,0.0,11.05,252.06,10.9
708,2004-05-11,0.0,0.0,0.0,0.0,0.2,12.1,252.08,7.0
709,2004-05-12,1.4,2.4,1.2,1.6,1.4,15.35,252.08,9.1
710,2004-05-13,0.0,0.4,0.0,0.0,0.0,14.3,252.08,9.1
711,2004-05-14,0.0,0.0,0.0,0.0,0.0,14.2,252.08,8.0
712,2004-05-15,0.0,0.0,0.0,0.0,0.0,16.2,252.08,8.0
713,2004-05-16,0.0,0.0,0.0,0.0,0.0,15.35,252.07,7.8
714,2004-05-17,0.0,0.0,0.0,0.0,0.0,17.45,252.06,6.9
715,2004-05-18,0.0,0.0,0.0,0.0,0.0,16.15,252.06,6.1
716,2004-05-19,0.0,0.0,0.0,0.0,0.0,17.2,252.05,5.7
717,2004-05-20,0.0,0.0,0.0,0.0,0.0,16.7,252.05,4.8
718,2004-05-21,0.0,0.0,0.0,0.0,0.0,16.75,252.04,4.8
719,2004-05-22,0.0,0.0,0.0,0.0,0.0,16.15,252.04,4.5
720,2004-05-23,0.0,0.0,0.0,0.0,0.0,16.65,252.04,4.1
721,2004-05-24,0.0,0.0,0.0,0.0,0.0,15.75,252.03,3.3
722,2004-05-25,0.0,0.0,0.0,0.0,0.0,15.1,252.03,3.3
723,2004-05-26,0.0,0.0,0.0,0.0,0.0,16.45,252.03,3.3
724,2004-05-27,0.0,0.0,0.0,0.0,0.0,17.2,252.03,3.3
725,2004-05-28,0.2,0.0,0.2,0.4,0.0,15.8,252.03,3.3
726,2004-05-29,0.0,0.0,0.0,0.0,0.0,17.05,252.02,2.5
727,2004-05-30,0.0,0.0,0.0,0.0,0.0,16.5,252.02,2.0
728,2004-05-31,9.4,7.0,5.8,8.6,11.2,14.45,252.02,2.0
729,2004-06-01,7.8,7.2,5.8,7.4,11.6,17.75,252.02,2.0
730,2004-06-02,1.2,7.2,2.6,2.6,0.0,16.1,252.02,2.0
731,2004-06-03,5.6,7.0,7.2,4.8,6.8,17.85,252.02,2.0
732,2004-06-04,0.2,0.0,0.0,0.0,0.0,19.0,252.02,2.0
733,2004-06-05,8.0,0.0,2.6,0.4,0.2,18.7,252.02,2.0
734,2004-06-06,8.0,4.2,4.2,6.2,7.4,18.2,252.02,2.0
735,2004-06-07,0.0,0.0,0.0,0.0,0.0,16.75,252.02,2.3
736,2004-06-08,0.0,0.0,0.0,0.0,0.0,19.85,252.01,1.7
737,2004-06-09,0.0,0.0,0.0,0.0,0.0,21.65,252.01,1.7
738,2004-06-10,0.0,0.0,0.0,0.0,0.0,23.3,252.01,1.6
739,2004-06-11,0.0,0.0,0.0,0.0,0.0,22.05,252.01,1.4
740,2004-06-12,0.0,0.0,0.0,0.0,0.0,21.5,252.0,0.8
741,2004-06-13,0.0,1.2,0.2,0.4,0.0,20.0,252.0,0.8
742,2004-06-14,0.0,0.2,0.2,0.2,0.0,16.8,251.99,0.6
743,2004-06-15,0.0,1.2,2.0,0.0,0.0,18.35,251.99,0.6
744,2004-06-16,0.0,0.0,0.0,0.0,0.0,20.05,251.98,0.6
745,2004-06-17,0.0,0.0,0.0,0.0,0.0,19.55,251.98,0.6
746,2004-06-18,0.0,0.0,0.0,0.0,0.0,19.95,251.97,0.6
747,2004-06-19,0.0,0.0,0.0,0.0,0.0,21.2,251.96,0.6
748,2004-06-20,0.2,1.6,2.4,0.8,0.4,21.75,251.96,0.6
749,2004-06-21,0.0,0.0,0.0,0.0,0.0,18.65,251.95,0.6
750,2004-06-22,0.0,0.0,0.0,0.0,0.0,17.3,251.94,0.6
751,2004-06-23,0.0,0.0,0.0,0.0,0.0,19.2,251.93,0.6
752,2004-06-24,0.0,0.0,0.0,0.0,0.0,20.75,251.92,0.6
753,2004-06-25,0.0,0.0,0.0,0.0,0.0,20.4,251.91,0.6
754,2004-06-26,0.0,0.0,0.0,0.0,0.0,20.4,251.9,0.6
755,2004-06-27,0.0,0.0,0.0,0.0,0.0,22.65,251.89,0.6
756,2004-06-28,0.0,0.0,0.0,0.0,0.0,24.45,251.88,0.6
757,2004-06-29,0.0,0.0,0.0,0.0,0.0,24.1,251.87,0.6
758,2004-06-30,0.0,0.0,0.0,0.0,0.0,24.7,251.86,0.6
759,2004-07-01,0.0,0.0,0.0,0.0,0.0,24.45,251.85,0.6
760,2004-07-02,0.0,0.0,0.0,0.0,0.0,23.5,251.84,0.6
761,2004-07-03,0.0,0.0,0.0,0.0,0.0,21.15,251.83,0.6
762,2004-07-04,0.0,0.0,0.0,0.0,0.0,21.65,251.81,0.6
763,2004-07-05,0.0,0.0,0.0,0.0,0.0,21.95,251.8,0.6
764,2004-07-06,0.0,0.0,0.0,0.0,0.0,23.0,251.78,1.0
765,2004-07-07,0.0,0.0,0.0,0.0,0.0,24.65,251.75,1.0
766,2004-07-08,0.0,0.0,0.0,0.0,0.0,25.2,251.73,1.0
767,2004-07-09,0.0,0.0,0.0,0.0,0.0,25.9,251.7,1.5
768,2004-07-10,0.0,0.0,0.0,0.0,0.0,20.0,251.67,1.5
769,2004-07-11,0.0,0.0,0.0,0.0,0.0,19.0,251.64,1.5
770,2004-07-12,0.0,0.0,0.0,0.0,0.0,18.55,251.61,2.0
771,2004-07-13,0.0,0.2,0.0,0.0,0.0,15.75,251.57,2.0
772,2004-07-14,0.0,0.0,0.0,0.0,0.0,21.15,251.54,2.0
773,2004-07-15,0.0,0.0,0.0,0.0,0.0,20.9,251.5,2.0
774,2004-07-16,0.0,0.0,0.0,0.0,0.0,20.85,251.46,2.0
775,2004-07-17,0.0,0.0,0.0,0.0,0.0,22.35,251.41,2.0
776,2004-07-18,0.0,0.0,0.0,0.0,0.0,23.65,251.37,2.0
777,2004-07-19,0.0,0.0,0.0,0.0,0.0,24.25,251.34,2.5
778,2004-07-20,0.0,0.0,0.0,0.0,0.0,25.2,251.3,2.5
779,2004-07-21,0.0,0.0,0.0,0.0,0.0,25.25,251.25,2.5
780,2004-07-22,0.0,0.0,0.0,0.0,0.0,26.05,251.2,2.5
781,2004-07-23,0.0,0.0,0.0,0.0,0.0,,251.16,2.5
782,2004-07-24,0.0,0.0,0.0,0.0,0.0,26.1,251.11,2.5
783,2004-07-25,13.6,12.0,21.0,9.2,10.2,23.6,251.07,2.5
784,2004-07-26,0.0,0.0,0.0,0.0,0.0,22.8,251.03,2.5
785,2004-07-27,0.0,0.2,0.0,0.0,0.0,23.75,250.98,2.5
786,2004-07-28,0.0,0.0,0.0,0.0,0.0,21.5,250.93,2.5
787,2004-07-29,0.0,0.0,0.0,0.0,0.0,21.1,250.88,2.5
788,2004-07-30,0.0,0.0,0.0,0.0,0.0,22.6,250.84,3.0
789,2004-07-31,0.0,0.0,0.0,0.0,0.0,24.15,250.77,3.0
790,2004-08-01,0.0,0.0,0.0,0.0,0.0,24.7,250.71,3.0
791,2004-08-02,0.0,0.0,0.0,0.0,0.0,25.75,250.67,3.0
792,2004-08-03,0.0,0.0,0.0,0.0,0.0,24.25,250.61,3.0
793,2004-08-04,9.6,16.0,1.6,7.0,15.8,24.4,250.55,3.0
794,2004-08-05,3.4,2.6,2.0,5.2,9.6,23.3,250.5,3.0
795,2004-08-06,7.6,5.6,6.6,4.4,2.2,22.5,250.45,2.5
796,2004-08-07,0.0,0.2,0.0,0.0,0.0,22.7,250.4,2.5
797,2004-08-08,0.8,1.0,1.2,1.0,1.0,23.65,250.34,2.5
798,2004-08-09,0.0,0.0,0.0,0.0,0.0,22.55,250.3,2.5
799,2004-08-10,0.0,0.0,0.0,0.0,0.0,23.9,250.26,2.5
800,2004-08-11,0.0,0.0,0.0,0.0,0.0,26.2,250.22,2.5
801,2004-08-12,0.0,0.0,0.0,0.0,0.0,25.65,250.16,2.5
802,2004-08-13,0.2,2.6,0.0,0.0,0.0,25.15,250.11,2.5
803,2004-08-14,0.0,0.0,0.0,0.0,0.0,22.95,250.06,2.5
804,2004-08-15,0.0,0.0,0.0,0.0,0.0,23.4,250.01,2.5
805,2004-08-16,0.0,0.0,0.0,0.0,0.0,23.5,249.96,3.0
806,2004-08-17,0.0,0.0,0.0,0.0,0.0,24.15,249.91,3.0
807,2004-08-18,0.0,0.0,0.0,0.0,0.0,25.0,249.86,3.0
808,2004-08-19,0.0,0.0,0.0,0.0,0.0,25.75,249.8,3.0
809,2004-08-20,0.0,0.0,0.0,0.0,0.0,26.2,249.74,3.0
810,2004-08-21,0.4,0.8,0.6,0.6,2.0,23.7,249.68,3.0
811,2004-08-22,0.0,0.0,0.0,0.0,0.0,19.2,249.62,3.5
812,2004-08-23,0.0,0.0,0.0,0.0,0.0,21.85,249.55,3.5
813,2004-08-24,0.0,0.0,0.0,0.0,0.0,22.25,249.49,3.5
814,2004-08-25,0.0,0.0,0.0,0.0,0.0,23.7,249.42,3.5
815,2004-08-26,0.0,0.0,0.4,2.2,1.0,22.85,249.35,3.5
816,2004-08-27,0.0,0.4,0.0,0.0,0.0,18.85,249.28,3.5
817,2004-08-28,0.0,0.0,0.0,0.0,0.0,20.75,249.21,3.5
818,2004-08-29,0.0,0.0,0.0,0.0,0.0,21.75,249.14,3.5
819,2004-08-30,0.0,0.0,0.0,0.0,0.0,21.8,249.07,3.5
820,2004-08-31,0.0,0.0,0.0,0.0,0.0,21.35,249.0,3.2
821,2004-09-01,0.0,0.0,0.0,0.0,0.0,20.75,248.94,3.2
822,2004-09-02,0.0,0.0,0.0,0.0,0.0,22.35,248.88,3.2
823,2004-09-03,0.0,0.0,0.0,0.0,0.0,23.45,248.81,3.5
824,2004-09-04,0.0,0.0,0.0,0.0,0.0,24.6,248.74,3.5
825,2004-09-05,0.0,0.0,0.0,0.0,0.0,,248.67,3.5
826,2004-09-06,0.0,0.0,0.0,0.0,0.0,23.65,248.6,3.5
827,2004-09-07,0.0,0.0,0.0,0.0,0.0,21.7,248.53,3.5
828,2004-09-08,0.0,0.0,0.0,0.0,0.0,21.7,248.46,3.5
829,2004-09-09,0.0,0.0,0.0,0.0,0.0,21.85,248.39,3.5
830,2004-09-10,0.0,0.0,0.0,0.0,0.0,23.4,248.32,3.5
831,2004-09-11,0.0,0.0,0.0,0.0,0.0,20.8,248.25,3.5
832,2004-09-12,0.0,1.6,0.2,0.2,0.0,21.8,248.18,3.5
833,2004-09-13,0.0,0.0,0.0,0.0,0.0,19.85,248.11,3.5
834,2004-09-14,,20.2,,,,21.65,248.04,3.5
835,2004-09-15,0.0,0.2,0.0,0.0,0.2,21.2,248.04,2.5
836,2004-09-16,5.4,5.2,3.8,6.0,7.2,18.7,247.99,2.5
837,2004-09-17,0.0,0.0,0.0,0.0,0.0,17.1,247.97,1.5
838,2004-09-18,0.0,0.0,0.0,0.0,0.0,17.25,247.93,1.5
839,2004-09-19,0.0,0.0,0.0,0.0,0.0,18.2,247.89,1.5
840,2004-09-20,0.0,0.0,0.0,0.0,0.0,20.3,247.86,3.5
841,2004-09-21,0.2,0.0,0.2,0.0,0.0,20.6,247.8,3.5
842,2004-09-22,0.0,0.0,0.0,0.0,0.0,19.35,247.74,3.0
843,2004-09-23,0.0,0.0,0.0,0.0,0.0,20.55,247.68,3.0
844,2004-09-24,21.6,23.4,22.2,,20.0,20.0,247.62,3.0
845,2004-09-25,0.2,0.0,0.0,0.0,0.0,15.35,247.6,2.0
846,2004-09-26,0.0,0.0,0.2,0.0,0.0,15.0,247.55,2.5
847,2004-09-27,0.0,0.0,0.0,0.0,0.0,15.75,247.5,2.5
848,2004-09-28,0.0,0.0,0.0,0.0,0.0,14.5,247.44,2.5
849,2004-09-29,0.0,0.0,0.0,0.0,0.0,16.1,247.39,3.0
850,2004-09-30,0.0,0.0,0.0,0.0,0.0,16.9,247.32,3.0
851,2004-10-01,2.4,0.8,3.2,2.0,4.8,17.3,247.28,3.0
852,2004-10-02,0.0,0.0,0.0,0.0,0.0,18.0,247.22,3.0
853,2004-10-03,0.0,0.6,0.0,0.2,0.0,18.0,247.16,3.0
854,2004-10-04,0.2,0.4,0.2,0.0,0.2,17.05,247.09,3.0
855,2004-10-05,0.0,0.0,0.0,0.0,0.0,18.35,247.03,3.0
856,2004-10-06,0.2,0.0,0.0,0.0,0.0,18.75,246.98,3.0
857,2004-10-07,0.0,0.0,0.0,0.0,0.0,19.05,246.91,3.0
858,2004-10-08,0.0,0.0,0.0,0.0,0.0,18.4,246.88,1.0
859,2004-10-09,0.0,0.0,0.0,0.0,0.0,19.35,246.83,3.0
860,2004-10-10,13.6,13.8,3.4,11.6,17.8,20.8,246.77,3.0
861,2004-10-11,4.2,7.2,2.8,2.6,3.8,16.65,246.72,1.5
862,2004-10-12,0.0,1.0,0.4,2.2,0.6,14.15,246.69,1.5
863,2004-10-13,0.0,0.0,0.0,0.0,0.0,11.6,246.66,1.5
864,2004-10-14,11.2,28.8,2.4,14.0,14.6,11.55,246.63,1.5
865,2004-10-15,8.6,8.8,4.8,13.4,14.4,13.3,246.63,1.5
866,2004-10-16,18.2,29.6,7.0,23.0,18.0,13.65,246.61,1.0
867,2004-10-17,5.2,7.6,4.8,13.0,4.2,12.6,246.65,1.0
868,2004-10-18,0.0,0.2,0.4,0.2,0.0,13.65,246.66,0.6
869,2004-10-19,0.0,11.6,1.4,0.2,0.2,13.55,246.65,0.6
870,2004-10-20,0.6,4.2,0.6,0.4,0.0,15.3,246.65,0.6
871,2004-10-21,0.2,3.6,0.8,0.2,0.2,18.2,246.65,0.6
872,2004-10-22,0.0,0.0,0.0,0.2,0.0,18.6,246.64,0.6
873,2004-10-23,0.0,0.0,0.2,0.0,0.0,17.95,246.64,0.6
874,2004-10-24,0.0,0.2,0.0,0.0,0.0,17.8,246.63,0.6
875,2004-10-25,0.4,0.4,0.4,0.2,0.2,16.3,246.61,0.6
876,2004-10-26,2.0,7.4,1.0,1.0,3.0,13.8,246.6,0.6
877,2004-10-27,1.0,2.6,2.4,0.6,1.4,16.1,246.59,0.6
878,2004-10-28,1.4,6.0,0.8,4.0,3.8,13.8,246.58,0.6
879,2004-10-29,23.8,22.2,7.6,,,14.85,246.59,0.6
880,2004-10-30,2.2,1.8,1.6,1.4,2.0,15.75,246.65,0.6
881,2004-10-31,22.2,,5.8,,21.4,16.0,246.75,0.6
882,2004-11-01,7.0,5.0,2.8,16.4,21.4,16.75,246.86,0.6
883,2004-11-02,0.2,0.0,0.0,0.0,0.0,17.35,247.01,0.6
884,2004-11-03,0.2,0.0,0.0,0.0,0.0,18.3,247.03,0.6
885,2004-11-04,0.2,0.0,0.8,0.2,0.0,17.75,247.04,0.6
886,2004-11-05,0.2,0.0,0.0,0.0,0.0,18.2,247.04,0.6
887,2004-11-06,0.2,2.4,0.8,0.2,0.8,17.0,247.04,0.6
888,2004-11-07,2.6,0.8,3.4,2.6,1.2,13.8,247.03,0.6
889,2004-11-08,0.0,0.2,0.6,0.2,0.2,10.15,247.02,0.6
890,2004-11-09,20.4,21.2,15.6,21.4,17.0,4.45,247.01,0.6
891,2004-11-10,10.0,11.8,9.4,10.0,17.0,4.15,247.05,0.6
892,2004-11-11,13.6,16.0,9.2,16.4,15.8,4.65,247.14,0.6
893,2004-11-12,0.4,0.6,0.4,0.8,1.2,8.45,247.25,0.6
894,2004-11-13,0.0,0.6,1.6,0.0,0.0,11.65,247.3,0.6
895,2004-11-14,2.0,5.8,6.4,2.2,0.4,11.55,247.32,0.6
896,2004-11-15,0.0,0.0,0.0,0.0,0.0,5.9,247.33,0.6
897,2004-11-16,0.0,0.0,0.0,0.0,0.0,8.3,247.34,0.6
898,2004-11-17,0.2,0.0,0.0,0.0,0.0,9.45,247.34,0.6
899,2004-11-18,0.0,0.0,0.0,0.0,0.0,9.75,247.34,0.6
900,2004-11-19,0.0,0.0,0.0,0.4,0.4,10.15,247.34,0.6
901,2004-11-20,0.0,0.0,0.0,0.0,0.0,8.9,247.32,0.6
902,2004-11-21,0.0,0.0,0.0,0.0,0.0,4.55,247.31,0.6
903,2004-11-22,0.8,0.4,0.8,0.8,1.2,5.2,247.31,0.6
904,2004-11-23,0.0,0.4,0.0,0.4,0.2,4.45,247.31,0.6
905,2004-11-24,0.2,0.2,0.4,0.2,0.2,7.95,247.31,0.6
906,2004-11-25,0.4,0.0,0.0,0.0,0.0,8.4,247.3,0.6
907,2004-11-26,2.0,1.2,1.8,1.8,3.6,9.0,247.3,0.6
908,2004-11-27,7.0,4.8,6.2,8.4,10.6,8.75,247.3,0.6
909,2004-11-28,0.2,0.4,0.2,0.0,0.4,7.1,247.3,0.6
910,2004-11-29,4.6,5.4,1.6,2.8,2.8,5.9,247.3,0.6
911,2004-11-30,16.0,24.8,17.6,14.0,16.6,10.2,247.33,0.6
912,2004-12-01,18.6,21.2,15.6,20.4,17.8,7.9,247.38,0.6
913,2004-12-02,1.2,12.6,2.0,1.6,0.8,7.8,247.55,0.6
914,2004-12-03,14.6,16.2,14.2,14.4,17.4,11.15,247.74,0.6
915,2004-12-04,,,24.2,,,11.1,247.88,0.6
916,2004-12-05,14.2,12.4,10.8,12.4,12.8,8.85,248.34,0.6
917,2004-12-06,1.6,4.2,1.4,0.8,1.8,8.9,248.59,0.6
918,2004-12-07,0.2,0.0,0.0,0.0,0.2,12.15,248.71,0.6
919,2004-12-08,1.6,2.6,0.6,2.4,3.2,11.7,248.78,0.6
920,2004-12-09,0.2,0.2,0.0,0.0,0.2,11.3,248.83,0.6
921,2004-12-10,0.0,0.0,0.0,0.0,0.0,9.6,248.85,0.6
922,2004-12-11,0.0,0.0,0.0,0.0,0.0,11.05,248.87,0.6
923,2004-12-12,0.0,0.0,0.0,0.0,0.0,11.35,248.89,0.6
924,2004-12-13,0.2,0.0,0.0,0.0,0.0,9.7,248.89,0.6
925,2004-12-14,0.2,0.0,0.0,0.0,0.0,9.05,248.9,0.6
926,2004-12-15,0.4,0.0,0.2,0.0,0.0,7.1,248.91,0.6
927,2004-12-16,2.8,3.8,3.8,2.8,2.4,5.05,248.92,0.6
928,2004-12-17,4.2,3.6,4.8,3.6,7.8,5.95,248.95,0.6
929,2004-12-18,0.0,0.2,0.2,0.2,0.2,8.1,248.95,0.6
930,2004-12-19,1.4,2.0,0.8,1.8,2.4,5.25,248.95,0.6
931,2004-12-20,0.0,0.8,1.2,0.0,0.0,2.9,248.95,0.6
932,2004-12-21,0.0,0.0,0.0,0.0,0.0,4.1,248.96,0.6
933,2004-12-22,0.0,0.0,0.0,0.0,0.0,2.75,248.96,0.6
934,2004-12-23,0.0,0.0,0.0,0.0,0.0,,248.96,0.6
935,2004-12-24,0.0,0.0,0.0,0.0,0.0,2.25,248.96,0.6
936,2004-12-25,4.6,9.0,4.8,9.2,5.2,6.3,248.96,0.6
937,2004-12-26,22.8,,20.8,,25.6,8.15,249.04,0.6
938,2004-12-27,6.6,15.6,6.2,13.0,9.4,7.95,249.29,0.6
