,Date,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
327,1999-01-26,,,,,,,,,,,,,,,,,5.2,,3.75,,,,,,,
328,1999-01-27,,,,,,,,,,,,,,,,,4.6,,8.3,,,,,,,
329,1999-01-28,,,,,,,,,,,,,,,,,4.55,,5.35,,,,,,,
330,1999-01-29,,,,,,,,,,,,,,,,,3.15,,7.2,,,,,,,
331,1999-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,
332,1999-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,
333,1999-02-01,,,,,,,,,,,,,,,,,,,3.05,,,,,,,
334,1999-02-02,,,,,,,,,,,,,,,,,1.2,,,,,,,,,
335,1999-02-03,,,,,,,,,,,,,,,,,4.95,,5.9,,,,,,,
336,1999-02-04,,,,,,,,,,,,,,,,,5.05,,6.75,,,,,,,
337,1999-02-05,,,,,,,,,,,,,,,,,5.55,,7.6,,,,,,,
338,1999-02-06,,,,,,,,,,,,,,,,,5.9,,7.95,,,,,,,
339,1999-02-07,,,,,,,,,,,,,,,,,4.5,,5.25,,,,,,,
340,1999-02-08,,,,,,,,,,,,,,,,,2.3,,5.2,,,,,,,
341,1999-02-09,,,,,,,,,,,,,,,,,3.35,,6.2,,,,,,,
342,1999-02-10,,,,,,,,,,,,,,,,,0.95,,6.7,,,,,,,
343,1999-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,
344,1999-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,
345,1999-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,
346,1999-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,
347,1999-02-15,,,,,,,,,,,,,,,,,,,2.8,,,,,,,
348,1999-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,
349,1999-02-17,,,,,,,,,,,,,,,,,2.9,,5.25,,,,,,,
350,1999-02-18,,,,,,,,,,,,,,,,,4.0,,5.7,,,,,,,
351,1999-02-19,,,,,,,,,,,,,,,,,5.85,,8.0,,,,,,,
352,1999-02-20,,,,,,,,,,,,,,,,,6.1,,9.35,,,,,,,
353,1999-02-21,,,,,,,,,,,,,,,,,6.9,,10.25,,,,,,,
354,1999-02-22,,,,,,,,,,,,,,,,,5.1,,9.15,,,,,,,
355,1999-02-23,,,,,,,,,,,,,,,,,4.45,,7.9,,,,,,,
356,1999-02-24,,,,,,,,,,,,,,,,,3.55,,4.6,,,,,,,
357,1999-02-25,,,,,,,,,,,,,,,,,4.95,,6.8,,,,,,,
358,1999-02-26,,,,,,,,,,,,,,,,,6.8,,6.6,,,,,,,
359,1999-02-27,,,,,,,,,,,,,,,,,7.35,,7.35,,,,,,,
360,1999-02-28,,,,,,,,,,,,,,,,,7.4,,11.05,,,,,,,
361,1999-03-01,,,,,,,,,,,,,,,,,8.45,,10.85,,,,,,,
362,1999-03-02,,,,,,,,,,,,,,,,,7.6,,11.15,,,,,,,
363,1999-03-03,,,,,,,,,,,,,,,,,7.45,,10.65,,,,,,,
364,1999-03-04,,,,,,,,,,,,,,,,,5.75,,11.35,,,,,,,
365,1999-03-05,,,,,,,,,,,,,,,,,3.45,,9.95,,,,,,,
366,1999-03-06,,,,,,,,,,,,,,,,,2.9,,8.4,,,,,,,
367,1999-03-07,,,,,,,,,,,,,,,,,3.05,,6.7,,,,,,,
368,1999-03-08,,,,,,,,,,,,,,,,,3.9,,6.3,,,,,,,
369,1999-03-09,,,,,,,,,,,,,,,,,6.55,,9.45,,,,,,,
370,1999-03-10,,,,,,,,,,,,,,,,,8.4,,13.2,,,,,,,
371,1999-03-11,,,,,,,,,,,,,,,,,9.1,,12.95,,,,,,,
372,1999-03-12,,,,,,,,,,,,,,,,,11.35,,13.3,,,,,,,
373,1999-03-13,,,,,,,,,,,,,,,,,12.3,,12.95,,,,,,,
374,1999-03-14,,,,,,,,,,,,,,,,,12.5,,12.55,,,,,,,
375,1999-03-15,,,,,,,,,,,,,,,,,13.7,,14.2,,,,,,,
376,1999-03-16,,,,,,,,,,,,,,,,,12.0,,14.3,,,,,,,
377,1999-03-17,,,,,,,,,,,,,,,,,2.65,,8.95,,,,,,,
378,1999-03-18,,,,,,,,,,,,,,,,,0.9,,6.65,,,,,,,
379,1999-03-19,,,,,,,,,,,,,,,,,3.5,,6.5,,,,,,,
380,1999-03-20,,,,,,,,,,,,,,,,,5.65,,8.5,,,,,,,
381,1999-03-21,,,,,,,,,,,,,,,,,5.4,,8.05,,,,,,,
382,1999-03-22,,,,,,,,,,,,,,,,,5.25,,9.3,,,,,,,
383,1999-03-23,,,,,,,,,,,,,,,,,7.2,,9.4,,,,,,,
384,1999-03-24,,,,,,,,,,,,,,,,,9.85,,11.15,,,,,,,
385,1999-03-25,,,,,,,,,,,,,,,,,6.8,,9.35,,,,,,,
386,1999-03-26,,,,,,,,,,,,,,,,,8.3,,13.25,,,,,,,
387,1999-03-27,,,,,,,,,,,,,,,,,6.1,,9.85,,,,,,,
388,1999-03-28,,,,,,,,,,,,,,,,,6.95,,11.65,,,,,,,
389,1999-03-29,,,,,,,,,,,,,,,,,8.5,,12.3,,,,,,,
390,1999-03-30,,,,,,,,,,,,,,,,,9.2,,12.05,,,,,,,
391,1999-03-31,,,,,,,,,,,,,,,,,10.1,,13.15,,,,,,,
392,1999-04-01,,,,,,,,,,,,,,,,,11.35,,12.85,,,,,,,
393,1999-04-02,,,,,,,,,,,,,,,,,10.85,,12.4,,,,,,,
394,1999-04-03,,,,,,,,,,,,,,,,,12.35,,13.9,,,,,,,
395,1999-04-04,,,,,,,,,,,,,,,,,12.75,,14.0,,,,,,,
396,1999-04-05,,,,,,,,,,,,,,,,,13.5,,14.5,,,,,,,
397,1999-04-06,,,,,,,,,,,,,,,,,14.05,,15.8,,,,,,,
398,1999-04-07,,,,,,,,,,,,,,,,,8.85,,14.25,,,,,,,
399,1999-04-08,,,,,,,,,,,,,,,,,6.9,,12.65,,,,,,,
400,1999-04-09,,,,,,,,,,,,,,,,,6.35,,12.35,,,,,,,
401,1999-04-10,,,,,,,,,,,,,,,,,8.5,,13.15,,,,,,,
402,1999-04-11,,,,,,,,,,,,,,,,,10.1,,12.0,,,,,,,
403,1999-04-12,,,,,,,,,,,,,,,,,8.9,,13.15,,,,,,,
404,1999-04-13,,,,,,,,,,,,,,,,,8.4,,12.8,,,,,,,
405,1999-04-14,,,,,,,,,,,,,,,,,7.0,,11.6,,,,,,,
406,1999-04-15,,,,,,,,,,,,,,,,,7.0,,11.8,,,,,,,
407,1999-04-16,,,,,,,,,,,,,,,,,6.85,,11.45,,,,,,,
408,1999-04-17,,,,,,,,,,,,,,,,,5.8,,10.2,,,,,,,
409,1999-04-18,,,,,,,,,,,,,,,,,6.25,,11.75,,,,,,,
410,1999-04-19,,,,,,,,,,,,,,,,,6.5,,11.0,,,,,,,
411,1999-04-20,,,,,,,,,,,,,,,,,7.15,,11.25,,,,,,,
412,1999-04-21,,,,,,,,,,,,,,,,,9.2,,13.5,,,,,,,
413,1999-04-22,,,,,,,,,,,,,,,,,11.75,,14.7,,,,,,,
414,1999-04-23,,,,,,,,,,,,,,,,,10.45,,14.4,,,,,,,
415,1999-04-24,,,,,,,,,,,,,,,,,10.85,,15.8,,,,,,,
416,1999-04-25,,,,,,,,,,,,,,,,,12.15,,15.15,,,,,,,
417,1999-04-26,,,,,,,,,,,,,,,,,13.6,,14.0,,,,,,,
418,1999-04-27,,,,,,,,,,,,,,,,,14.3,,12.65,,,,,,,
419,1999-04-28,,,,,,,,,,,,,,,,,13.3,,14.95,,,,,,,
420,1999-04-29,,,,,,,,,,,,,,,,,14.45,,16.9,,,,,,,
421,1999-04-30,,,,,,,,,,,,,,,,,17.2,,16.9,,,,,,,
422,1999-05-01,,,,,,,,,,,,,,,,,17.85,,17.85,,,,,,,
423,1999-05-02,,,,,,,,,,,,,,,,,13.6,,18.75,,,,,,,
424,1999-05-03,,,,,,,,,,,,,,,,,13.1,,19.0,,,,,,,
425,1999-05-04,,,,,,,,,,,,,,,,,12.9,,17.9,,,,,,,
426,1999-05-05,,,,,,,,,,,,,,,,,12.6,,17.6,,,,,,,
427,1999-05-06,,,,,,,,,,,,,,,,,13.15,,18.6,,,,,,,
428,1999-05-07,,,,,,,,,,,,,,,,,14.4,,18.55,,,,,,,
429,1999-05-08,,,,,,,,,,,,,,,,,15.1,,17.6,,,,,,,
430,1999-05-09,,,,,,,,,,,,,,,,,14.85,,18.6,,,,,,,
431,1999-05-10,,,,,,,,,,,,,,,,,15.6,,19.05,,,,,,,
432,1999-05-11,,,,,,,,,,,,,,,,,14.7,,18.7,,,,,,,
433,1999-05-12,,,,,,,,,,,,,,,,,14.85,,17.8,,,,,,,
434,1999-05-13,,,,,,,,,,,,,,,,,15.4,,18.7,,,,,,,
435,1999-05-14,,,,,,,,,,,,,,,,,15.6,,17.8,,,,,,,
436,1999-05-15,,,,,,,,,,,,,,,,,15.1,,19.25,,,,,,,
437,1999-05-16,,,,,,,,,,,,,,,,,16.9,,19.8,,,,,,,
438,1999-05-17,,,,,,,,,,,,,,,,,16.9,,17.1,,,,,,,
439,1999-05-18,,,,,,,,,,,,,,,,,13.35,,20.0,,,,,,,
440,1999-05-19,,,,,,,,,,,,,,,,,11.6,,19.7,,,,,,,
441,1999-05-20,,,,,,,,,,,,,,,,,11.5,,15.7,,,,,,,
442,1999-05-21,,,,,,,,,,,,,,,,,11.45,,15.25,,,,,,,
443,1999-05-22,,,,,,,,,,,,,,,,,14.65,,18.6,,,,,,,
444,1999-05-23,,,,,,,,,,,,,,,,,17.8,,20.8,,,,,,,
445,1999-05-24,,,,,,,,,,,,,,,,,18.45,,19.4,,,,,,,
446,1999-05-25,,,,,,,,,,,,,,,,,17.0,,19.35,,,,,,,
447,1999-05-26,,,,,,,,,,,,,,,,,17.5,,19.9,,,,,,,
448,1999-05-27,,,,,,,,,,,,,,,,,19.5,,21.35,,,,,,,
449,1999-05-28,,,,,,,,,,,,,,,,,20.45,,21.85,,,,,,,
450,1999-05-29,,,,,,,,,,,,,,,,,20.3,,21.75,,,,,,,
451,1999-05-30,,,,,,,,,,,,,,,,,20.75,,22.05,,,,,,,
452,1999-05-31,,,,,,,,,,,,,,,,,21.3,,22.1,,,,,,,
453,1999-06-01,,,,,,,,,,,,,,,,,22.25,,24.35,,,,,,,
454,1999-06-02,,,,,,,,,,,,,,,,,21.9,,24.7,,,,,,,
455,1999-06-03,,,,,,,,,,,,,,,,,19.25,,23.75,,,,,,,
456,1999-06-04,,,,,,,,,,,,,,,,,16.05,,20.55,,,,,,,
457,1999-06-05,,,,,,,,,,,,,,,,,16.3,,20.5,,,,,,,
458,1999-06-06,,,,,,,,,,,,,,,,,18.75,,21.6,,,,,,,
459,1999-06-07,,,,,,,,,,,,,,,,,20.25,,24.0,,,,,,,
460,1999-06-08,,,,,,,,,,,,,,,,,17.65,,22.1,,,,,,,
461,1999-06-09,,,,,,,,,,,,,,,,,20.65,,21.8,,,,,,,
462,1999-06-10,,,,,,,,,,,,,,,,,21.85,,24.2,,,,,,,
463,1999-06-11,,,,,,,,,,,,,,,,,18.25,,24.35,,,,,,,
464,1999-06-12,,,,,,,,,,,,,,,,,17.2,,22.5,,,,,,,
465,1999-06-13,,,,,,,,,,,,,,,,,18.1,,21.4,,,,,,,
466,1999-06-14,,,,,,,,,,,,,,,,,18.55,,21.4,,,,,,,
467,1999-06-15,,,,,,,,,,,,,,,,,18.85,,21.0,,,,,,,
468,1999-06-16,,,,,,,,,,,,,,,,,17.95,,20.9,,,,,,,
469,1999-06-17,,,,,,,,,,,,,,,,,18.75,,20.55,,,,,,,
470,1999-06-18,,,,,,,,,,,,,,,,,19.1,,21.85,,,,,,,
471,1999-06-19,,,,,,,,,,,,,,,,,14.3,,17.8,,,,,,,
472,1999-06-20,,,,,,,,,,,,,,,,,15.25,,18.5,,,,,,,
473,1999-06-21,,,,,,,,,,,,,,,,,14.8,,18.45,,,,,,,
474,1999-06-22,,,,,,,,,,,,,,,,,15.0,,19.95,,,,,,,
475,1999-06-23,,,,,,,,,,,,,,,,,17.55,,19.9,,,,,,,
476,1999-06-24,,,,,,,,,,,,,,,,,19.2,,20.55,,,,,,,
477,1999-06-25,,,,,,,,,,,,,,,,,19.4,,21.95,,,,,,,
478,1999-06-26,,,,,,,,,,,,,,,,,19.9,,22.0,,,,,,,
479,1999-06-27,,,,,,,,,,,,,,,,,19.5,,21.8,,,,,,,
480,1999-06-28,,,,,,,,,,,,,,,,,16.95,,22.25,,,,,,,
481,1999-06-29,,,,,,,,,,,,,,,,,17.9,,21.3,,,,,,,
482,1999-06-30,,,,,,,,,,,,,,,,,19.25,,22.95,,,,,,,
483,1999-07-01,,,,,,,,,,,,,,,,,22.15,,24.55,,,,,,,
484,1999-07-02,,,,,,,,,,,,,,,,,22.55,,25.25,,,,,,,
485,1999-07-03,,,,,,,,,,,,,,,,,23.15,,25.4,,,,,,,
486,1999-07-04,,,,,,,,,,,,,,,,,,,25.7,,,,,,,
487,1999-07-05,,,,,,,,,,,,,,,,,,,26.05,,,,,,,
488,1999-07-06,,,,,,,,,,,,,,,,,19.85,,25.05,,,,,,,
489,1999-07-07,,,,,,,,,,,,,,,,,19.5,,24.2,,,,,,,
490,1999-07-08,,,,,,,,,,,,,,,,,21.35,,23.45,,,,,,,
491,1999-07-09,,,,,,,,,,,,,,,,,19.55,,22.55,,,,,,,
492,1999-07-10,,,,,,,,,,,,,,,,,18.8,,21.75,,,,,,,
493,1999-07-11,,,,,,,,,,,,,,,,,19.1,,22.5,,,,,,,
494,1999-07-12,,,,,,,,,,,,,,,,,20.45,,23.9,,,,,,,
495,1999-07-13,,,,,,,,,,,,,,,,,21.65,,23.9,,,,,,,
496,1999-07-14,,,,,,,,,,,,,,,,,20.35,,23.8,,,,,,,
497,1999-07-15,,,,,,,,,,,,,,,,,19.9,,24.2,,,,,,,
498,1999-07-16,,,,,,,,,,,,,,,,,23.05,,24.65,,,,,,,
499,1999-07-17,,,,,,,,,,,,,,,,,23.15,,25.5,,,,,,,
500,1999-07-18,,,,,,,,,,,,,,,,,,,25.3,,,,,,,
501,1999-07-19,,,,,,,,,,,,,,,,,23.45,,25.9,,,,,,,
502,1999-07-20,,,,,,,,,,,,,,,,,22.8,,25.4,,,,,,,
503,1999-07-21,,,,,,,,,,,,,,,,,21.2,,25.3,,,,,,,
504,1999-07-22,,,,,,,,,,,,,,,,,20.65,,25.35,,,,,,,
505,1999-07-23,,,,,,,,,,,,,,,,,20.8,,24.2,,,,,,,
506,1999-07-24,,,,,,,,,,,,,,,,,19.05,,21.6,,,,,,,
507,1999-07-25,,,,,,,,,,,,,,,,,19.65,,22.3,,,,,,,
508,1999-07-26,,,,,,,,,,,,,,,,,21.1,,24.45,,,,,,,
509,1999-07-27,,,,,,,,,,,,,,,,,,,25.85,,,,,,,
510,1999-07-28,,,,,,,,,,,,,,,,,19.25,,22.45,,,,,,,
511,1999-07-29,,,,,,,,,,,,,,,,,19.4,,24.2,,,,,,,
512,1999-07-30,,,,,,,,,,,,,,,,,20.7,,23.6,,,,,,,
513,1999-07-31,,,,,,,,,,,,,,,,,21.7,,23.8,,,,,,,
514,1999-08-01,,,,,,,,,,,,,,,,,22.75,,25.85,,,,,,,
515,1999-08-02,,,,,,,,,,,,,,,,,22.2,,24.95,,,,,,,
516,1999-08-03,,,,,,,,,,,,,,,,,20.8,,23.0,,,,,,,
517,1999-08-04,,,,,,,,,,,,,,,,,21.55,,24.4,,,,,,,
518,1999-08-05,,,,,,,,,,,,,,,,,23.1,,25.8,,,,,,,
519,1999-08-06,,,,,,,,,,,,,,,,,22.85,,25.2,,,,,,,
520,1999-08-07,,,,,,,,,,,,,,,,,23.0,,27.15,,,,,,,
521,1999-08-08,,,,,,,,,,,,,,,,,22.25,,27.2,,,,,,,
522,1999-08-09,,,,,,,,,,,,,,,,,22.3,,27.05,,,,,,,
523,1999-08-10,,,,,,,,,,,,,,,,,22.95,,25.9,,,,,,,
524,1999-08-11,,,,,,,,,,,,,,,,,20.05,,24.0,,,,,,,
525,1999-08-12,,,,,,,,,,,,,,,,,17.7,,23.05,,,,,,,
526,1999-08-13,,,,,,,,,,,,,,,,,17.8,,21.65,,,,,,,
527,1999-08-14,,,,,,,,,,,,,,,,,18.7,,21.7,,,,,,,
528,1999-08-15,,,,,,,,,,,,,,,,,18.5,,22.25,,,,,,,
529,1999-08-16,,,,,,,,,,,,,,,,,20.9,,25.4,,,,,,,
530,1999-08-17,,,,,,,,,,,,,,,,,19.55,,24.65,,,,,,,
531,1999-08-18,,,,,,,,,,,,,,,,,20.4,,23.9,,,,,,,
532,1999-08-19,,,,,,,,,,,,,,,,,21.7,,23.3,,,,,,,
533,1999-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,
534,1999-08-21,,,,,,,,,,,,,,,,,21.75,,25.5,,,,,,,
535,1999-08-22,,,,,,,,,,,,,,,,,22.3,,24.95,,,,,,,
536,1999-08-23,,,,,,,,,,,,,,,,,22.05,,25.0,,,,,,,
537,1999-08-24,,,,,,,,,,,,,,,,,22.2,,24.8,,,,,,,
538,1999-08-25,,,,,,,,,,,,,,,,,23.15,,25.75,,,,,,,
539,1999-08-26,,,,,,,,,,,,,,,,,,,26.05,,,,,,,
540,1999-08-27,,,,,,,,,,,,,,,,,19.75,,24.45,,,,,,,
541,1999-08-28,,,,,,,,,,,,,,,,,21.6,,24.05,,,,,,,
542,1999-08-29,,,,,,,,,,,,,,,,,18.15,,21.15,,,,,,,
543,1999-08-30,,,,,,,,,,,,,,,,,19.3,,23.15,,,,,,,
544,1999-08-31,,,,,,,,,,,,,,,,,20.05,,22.45,,,,,,,
545,1999-09-01,,,,,,,,,,,,,,,,,20.4,,22.6,,,,,,,
546,1999-09-02,,,,,,,,,,,,,,,,,18.75,,22.2,,,,,,,
547,1999-09-03,,,,,,,,,,,,,,,,,17.05,,21.15,,,,,,,
548,1999-09-04,,,,,,,,,,,,,,,,,16.35,,19.1,,,,,,,
549,1999-09-05,,,,,,,,,,,,,,,,,17.9,,20.15,,,,,,,
550,1999-09-06,,,,,,,,,,,,,,,,,19.0,,21.0,,,,,,,
551,1999-09-07,,,,,,,,,,,,,,,,,19.7,,21.65,,,,,,,
552,1999-09-08,,,,,,,,,,,,,,,,,21.6,,23.1,,,,,,,
553,1999-09-09,,,,,,,,,,,,,,,,,21.65,,23.4,,,,,,,
554,1999-09-10,,,,,,,,,,,,,,,,,22.05,,23.45,,,,,,,
555,1999-09-11,,,,,,,,,,,,,,,,,21.8,,22.8,,,,,,,
556,1999-09-12,,,,,,,,,,,,,,,,,22.4,,23.2,,,,,,,
557,1999-09-13,,,,,,,,,,,,,,,,,22.05,,22.55,,,,,,,
558,1999-09-14,,,,,,,,,,,,,,,,,20.8,,22.25,,,,,,,
559,1999-09-15,,,,,,,,,,,,,,,,,19.3,,21.05,,,,,,,
560,1999-09-16,,,,,,,,,,,,,,,,,18.5,,22.2,,,,,,,
561,1999-09-17,,,,,,,,,,,,,,,,,19.5,23.7,22.75,,,,,,,
562,1999-09-18,,,,,,,,,,,,,,,,,19.2,21.95,21.25,,,,,,,
563,1999-09-19,,,,,,,,,,,,,,,,,17.75,20.85,20.75,,,,,,,
564,1999-09-20,,,,,,,,,,,,,,,,,15.75,18.55,18.2,,,,,,,
565,1999-09-21,,,,,,,,,,,,,,,,,14.75,19.3,19.55,,,,,,,
566,1999-09-22,,,,,,,,,,,,,,,,,17.9,21.05,20.25,,,,,,,
567,1999-09-23,,,,,,,,,,,,,,,,,18.05,21.65,20.5,,,,,,,
568,1999-09-24,,,,,,,,,,,,,,,,,19.4,23.05,22.2,,,,,,,
569,1999-09-25,,,,,,,,,,,,,,,,,19.6,23.1,22.3,,,,,,,
570,1999-09-26,,,,,,,,,,,,,,,,,15.25,22.05,22.2,,,,,,,
571,1999-09-27,,,,,,,,,,,,,,,,,16.95,21.15,21.15,,,,,,,
572,1999-09-28,,,,,,,,,,,,,,,,,14.95,20.15,20.25,,,,,,,
573,1999-09-29,,,,,,,,,,,,,,,,,17.8,19.9,19.8,,,,,,,
574,1999-09-30,,,,,,,,,,,,,,,,,17.55,21.2,20.95,,,,,,,
575,1999-10-01,,,,,,,,,,,,,,,,,16.2,21.1,20.85,,,,,,,
576,1999-10-02,,,,,,,,,,,,,,,,,16.85,20.1,19.1,,,,,,,
577,1999-10-03,,,,,,,,,,,,,,,,,18.4,19.5,19.9,,,,,,,
578,1999-10-04,,,,,,,,,,,,,,,,,14.85,18.1,19.3,,,,,,,
579,1999-10-05,,,,,,,,,,,,,,,,,11.05,15.8,15.15,,,,,,,
580,1999-10-06,,,,,,,,,,,,,,,,,11.65,14.8,13.35,,,,,,,
581,1999-10-07,,,,,,,,,,,,,,,,,12.45,15.0,13.05,,,,,,,
582,1999-10-08,,,,,,,,,,,,,,,,,13.25,15.55,13.9,,,,,,,
583,1999-10-09,,,,,,,,,,,,,,,,,13.85,16.3,15.05,,,,,,,
584,1999-10-10,,,,,,,,,,,,,,,,,14.6,16.8,15.8,,,,,,,
585,1999-10-11,,,,,,,,,,,,,,,,,15.0,17.35,16.95,,,,,,,
586,1999-10-12,,,,,,,,,,,,,,,,,15.2,17.25,15.4,,,,,,,
587,1999-10-13,,,,,,,,,,,,,,,,,15.1,16.8,15.2,,,,,,,
588,1999-10-14,,,,,,,,,,,,,,,,,15.0,18.25,17.95,,,,,,,
589,1999-10-15,,,,,,,,,,,,,,,,,14.2,15.9,15.45,,,,,,,
590,1999-10-16,,,,,,,,,,,,,,,,,13.95,17.1,16.95,,,,,,,
591,1999-10-17,,,,,,,,,,,,,,,,,11.6,14.65,13.65,,,,,,,
592,1999-10-18,,,,,,,,,,,,,,,,,8.05,12.1,12.35,,,,,,,
593,1999-10-19,,,,,,,,,,,,,,,,,8.55,12.65,12.05,,,,,,,
594,1999-10-20,,,,,,,,,,,,,,,,,8.6,10.55,10.35,,,,,,,
595,1999-10-21,,,,,,,,,,,,,,,,,12.4,15.55,14.25,,,,,,,
596,1999-10-22,,,,,,,,,,,,,,,,,13.15,16.65,15.4,,,,,,,
597,1999-10-23,,,,,,,,,,,,,,,,,13.9,16.6,15.25,,,,,,,
598,1999-10-24,,,,,,,,,,,,,,,,,15.8,15.75,15.55,,,,,,,
599,1999-10-25,,,,,,,,,,,,,,,,,17.1,19.95,20.0,,,,,,,
600,1999-10-26,,,,,,,,,,,,,,,,,19.85,21.4,20.7,,,,,,,
601,1999-10-27,,,,,,,,,,,,,,,,,16.6,19.5,19.85,,,,,,,
602,1999-10-28,,,,,,,,,,,,,,,,,19.55,19.0,17.8,,,,,,,
603,1999-10-29,,,,,,,,,,,,,,,,,18.35,18.55,15.45,,,,,,,
604,1999-10-30,,,,,,,,,,,,,,,,,17.2,17.8,16.4,,,,,,,
605,1999-10-31,,,,,,,,,,,,,,,,,15.9,19.45,17.75,,,,,,,
606,1999-11-01,,,,,,,,,,,,,,,,,16.65,19.5,18.0,,,,,,,
607,1999-11-02,,,,,,,,,,,,,,,,,14.65,17.1,15.85,,,,,,,
608,1999-11-03,,,,,,,,,,,,,,,,,13.55,15.05,15.15,,,,,,,
609,1999-11-04,,,,,,,,,,,,,,,,,12.95,16.15,16.05,,,,,,,
610,1999-11-05,,,,,,,,,,,,,,,,,14.2,16.8,15.4,,,,,,,
611,1999-11-06,,,,,,,,,,,,,,,,,9.85,13.1,12.0,,,,,,,
612,1999-11-07,,,,,,,,,,,,,,,,,10.1,13.0,13.55,,,,,,,
613,1999-11-08,,,,,,,,,,,,,,,,,10.45,12.6,11.65,,,,,,,
614,1999-11-09,,,,,,,,,,,,,,,,,9.4,12.15,10.05,,,,,,,
615,1999-11-10,,,,,,,,,,,,,,,,,8.95,9.75,8.25,,,,,,,
616,1999-11-11,,,,,,,,,,,,,,,,,5.5,10.15,8.85,,,,,,,
617,1999-11-12,,,,,,,,,,,,,,,,,6.9,12.35,12.15,,,,,,,
618,1999-11-13,,,,,,,,,,,,,,,,,7.95,10.7,9.7,,,,,,,
619,1999-11-14,,,,,,,,,,,,,,,,,7.15,12.05,10.55,,,,,,,
620,1999-11-15,,,,,,,,,,,,,,,,,4.35,9.65,8.7,,,,,,,
621,1999-11-16,,,,,,,,,,,,,,,,,3.2,10.3,9.85,,,,,,,
622,1999-11-17,,,,,,,,,,,,,,,,,1.2,9.1,8.65,,,,,,,
623,1999-11-18,,,,,,,,,,,,,,,,,2.55,7.55,6.25,,,,,,,
624,1999-11-19,,,,,,,,,,,,,,,,,1.75,7.75,6.5,,,,,,,
625,1999-11-20,,,,,,,,,,,,,,,,,0.55,6.55,5.1,,,,,,,
626,1999-11-21,,,,,,,,,,,,,,,,,,6.2,4.45,,,,,,,
627,1999-11-22,,,,,,,,,,,,,,,,,1.25,6.75,4.9,,,,,,,
628,1999-11-23,,,,,,,,,,,,,,,,,2.55,7.1,5.25,,,,,,,
629,1999-11-24,,,,,,,,,,,,,,,,,4.4,8.7,6.75,,,,,,,
630,1999-11-25,,,,,,,,,,,,,,,,,5.25,8.55,5.9,,,,,,,
631,1999-11-26,,,,,,,,,,,,,,,,,4.7,8.95,6.05,,,,,,,
632,1999-11-27,,,,,,,,,,,,,,,,,4.25,7.8,5.1,,,,,,,
633,1999-11-28,,,,,,,,,,,,,,,,,4.95,8.45,5.4,,,,,,,
634,1999-11-29,,,,,,,,,,,,,,,,,4.45,7.7,4.85,,,,,,,
635,1999-11-30,,,,,,,,,,,,,,,,,7.15,9.55,6.65,,,,,,,
636,1999-12-01,,,,,,,,,,,,,,,,,7.4,11.3,7.9,,,,,,,
637,1999-12-02,,,,,,,,,,,,,,,,,6.4,9.05,7.6,,,,,,,
638,1999-12-03,,,,,,,,,,,,,,,,,4.95,9.4,8.05,,,,,,,
639,1999-12-04,,,,,,,,,,,,,,,,,5.95,12.45,12.1,,,,,,,
640,1999-12-05,,,,,,,,,,,,,,,,,2.45,10.55,10.7,,,,,,,
641,1999-12-06,,,,,,,,,,,,,,,,,1.15,7.2,5.5,,,,,,,
642,1999-12-07,,,,,,,,,,,,,,,,,4.3,6.5,3.85,,,,,,,
643,1999-12-08,,,,,,,,,,,,,,,,,3.5,7.15,6.25,,,,,,,
644,1999-12-09,,,,,,,,,,,,,,,,,3.9,8.45,8.3,,,,,,,
645,1999-12-10,,,,,,,,,,,,,,,,,4.1,8.8,8.55,,,,,,,
646,1999-12-11,,,,,,,,,,,,,,,,,3.9,9.8,8.75,,,,,,,
647,1999-12-12,,,,,,,,,,,,,,,,,4.95,10.2,9.35,,,,,,,
648,1999-12-13,,,,,,,,,,,,,,,,,4.85,9.8,8.95,,,,,,,
649,1999-12-14,,,,,,,,,,,,,,,,,3.95,8.45,7.75,,,,,,,
650,1999-12-15,,,,,,,,,,,,,,,,,2.7,9.6,9.5,,,,,,,
651,1999-12-16,,,,,,,,,,,,,,,,,,7.4,6.0,,,,,,,
652,1999-12-17,,,,,,,,,,,,,,,,,0.35,5.9,4.25,,,,,,,
653,1999-12-18,,,,,,,,,,,,,,,,,1.65,5.0,,,,,,,,
