,Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano
489,1999-05-05,,,,,,,,,,,,,,,,1.75
490,1999-05-06,,,,,,,,,,,,,,,,1.74
491,1999-05-07,,,,,,,,,,,,,,,,1.76
492,1999-05-08,,,,,,,,,,,,,,,,1.59
493,1999-05-09,,,,,,,,,,,,,,,,1.53
494,1999-05-10,,,,,,,,,,,,,,,,1.84
495,1999-05-11,,,,,,,,,,,,,,,,1.75
496,1999-05-12,,,,,,,,,,,,,,,,1.71
497,1999-05-13,,,,,,,,,,,,,,,,1.7
498,1999-05-14,,,,,,,,,,,,,,,,1.61
499,1999-05-15,,,,,,,,,,,,,,,,1.52
500,1999-05-16,,,,,,,,,,,,,,,,1.42
501,1999-05-17,,,,,,,,,,,,,,,,1.52
502,1999-05-18,,,,,,,,,,,,,,,,1.59
503,1999-05-19,,,,,,,,,,,,,,,,
504,1999-05-20,,,,,,,,,,,,,,,,1.59
505,1999-05-21,,,,,,,,,,,,,,,,2.07
506,1999-05-22,,,,,,,,,,,,,,,,2.06
507,1999-05-23,,,,,,,,,,,,,,,,1.62
508,1999-05-24,,,,,,,,,,,,,,,,1.55
509,1999-05-25,,,,,,,,,,,,,,,,1.59
510,1999-05-26,,,,,,,,,,,,,,,,1.59
511,1999-05-27,,,,,,,,,,,,,,,,1.55
512,1999-05-28,,,,,,,,,,,,,,,,1.53
513,1999-05-29,,,,,,,,,,,,,,,,1.4
514,1999-05-30,,,,,,,,,,,,,,,,1.31
515,1999-05-31,,,,,,,,,,,,,,,,1.3
516,1999-06-01,,,,,,,,,,,,,,,,1.39
517,1999-06-02,,,,,,,,,,,,,,,,1.36
518,1999-06-03,,,,,,,,,,,,,,,,1.33
519,1999-06-04,,,,,,,,,,,,,,,,1.34
520,1999-06-05,,,,,,,,,,,,,,,,1.32
521,1999-06-06,,,,,,,,,,,,,,,,1.27
522,1999-06-07,,,,,,,,,,,,,,,,1.25
523,1999-06-08,,,,,,,,,,,,,,,,1.37
524,1999-06-09,,,,,,,,,,,,,,,,1.3
525,1999-06-10,,,,,,,,,,,,,,,,1.31
526,1999-06-11,,,,,,,,,,,,,,,,1.3
527,1999-06-12,,,,,,,,,,,,,,,,1.31
528,1999-06-13,,,,,,,,,,,,,,,,1.26
529,1999-06-14,,,,,,,,,,,,,,,,1.34
530,1999-06-15,,,,,,,,,,,,,,,,1.32
531,1999-06-16,,,,,,,,,,,,,,,,1.37
532,1999-06-17,,,,,,,,,,,,,,,,1.42
533,1999-06-18,,,,,,,,,,,,,,,,1.45
534,1999-06-19,,,,,,,,,,,,,,,,1.35
535,1999-06-20,,,,,,,,,,,,,,,,1.93
536,1999-06-21,,,,,,,,,,,,,,,,1.88
537,1999-06-22,,,,,,,,,,,,,,,,1.76
538,1999-06-23,,,,,,,,,,,,,,,,1.55
539,1999-06-24,,,,,,,,,,,,,,,,1.55
540,1999-06-25,,,,,,,,,,,,,,,,1.44
541,1999-06-26,,,,,,,,,,,,,,,,1.35
542,1999-06-27,,,,,,,,,,,,,,,,1.24
543,1999-06-28,,,,,,,,,,,,,,,,1.26
544,1999-06-29,,,,,,,,,,,,,,,,1.27
545,1999-06-30,,,,,,,,,,,,,,,,1.26
546,1999-07-01,,,,,,,,,,,,,,,,1.25
547,1999-07-02,,,,,,,,,,,,,,,,1.28
548,1999-07-03,,,,,,,,,,,,,,,,1.27
549,1999-07-04,,,,,,,,,,,,,,,,1.24
550,1999-07-05,,,,,,,,,,,,,,,,1.27
551,1999-07-06,,,,,,,,,,,,,,,,1.26
552,1999-07-07,,,,,,,,,,,,,,,,1.29
553,1999-07-08,,,,,,,,,,,,,,,,1.26
554,1999-07-09,,,,,,,,,,,,,,,,1.26
555,1999-07-10,,,,,,,,,,,,,,,,1.26
556,1999-07-11,,,,,,,,,,,,,,,,1.29
557,1999-07-12,,,,,,,,,,,,,,,,1.29
558,1999-07-13,,,,,,,,,,,,,,,,1.28
559,1999-07-14,,,,,,,,,,,,,,,,1.25
560,1999-07-15,,,,,,,,,,,,,,,,1.24
561,1999-07-16,,,,,,,,,,,,,,,,1.25
562,1999-07-17,,,,,,,,,,,,,,,,1.23
563,1999-07-18,,,,,,,,,,,,,,,,1.21
564,1999-07-19,,,,,,,,,,,,,,,,1.21
565,1999-07-20,,,,,,,,,,,,,,,,1.21
566,1999-07-21,,,,,,,,,,,,,,,,1.2
567,1999-07-22,,,,,,,,,,,,,,,,1.2
568,1999-07-23,,,,,,,,,,,,,,,,1.19
569,1999-07-24,,,,,,,,,,,,,,,,1.19
570,1999-07-25,,,,,,,,,,,,,,,,1.21
571,1999-07-26,,,,,,,,,,,,,,,,1.21
572,1999-07-27,,,,,,,,,,,,,,,,1.2
573,1999-07-28,,,,,,,,,,,,,,,,1.21
574,1999-07-29,,,,,,,,,,,,,,,,1.27
575,1999-07-30,,,,,,,,,,,,,,,,1.23
576,1999-07-31,,,,,,,,,,,,,,,,1.21
577,1999-08-01,,,,,,,,,,,,,,,,1.2
578,1999-08-02,,,,,,,,,,,,,,,,1.21
579,1999-08-03,,,,,,,,,,,,,,,,1.2
580,1999-08-04,,,,,,,,,,,,,,,,1.2
581,1999-08-05,,,,,,,,,,,,,,,,1.2
582,1999-08-06,,,,,,,,,,,,,,,,1.19
583,1999-08-07,,,,,,,,,,,,,,,,1.2
584,1999-08-08,,,,,,,,,,,,,,,,1.2
585,1999-08-09,,,,,,,,,,,,,,,,1.19
586,1999-08-10,,,,,,,,,,,,,,,,1.21
587,1999-08-11,,,,,,,,,,,,,,,,1.21
588,1999-08-12,,,,,,,,,,,,,,,,1.21
589,1999-08-13,,,,,,,,,,,,,,,,1.23
590,1999-08-14,,,,,,,,,,,,,,,,1.23
591,1999-08-15,,,,,,,,,,,,,,,,1.22
592,1999-08-16,,,,,,,,,,,,,,,,1.23
593,1999-08-17,,,,,,,,,,,,,,,,1.21
594,1999-08-18,,,,,,,,,,,,,,,,1.21
595,1999-08-19,,,,,,,,,,,,,,,,1.21
596,1999-08-20,,,,,,,,,,,,,,,,1.22
597,1999-08-21,,,,,,,,,,,,,,,,1.21
598,1999-08-22,,,,,,,,,,,,,,,,1.2
599,1999-08-23,,,,,,,,,,,,,,,,1.19
600,1999-08-24,,,,,,,,,,,,,,,,1.2
601,1999-08-25,,,,,,,,,,,,,,,,1.19
602,1999-08-26,,,,,,,,,,,,,,,,1.18
603,1999-08-27,,,,,,,,,,,,,,,,1.21
604,1999-08-28,,,,,,,,,,,,,,,,1.25
605,1999-08-29,,,,,,,,,,,,,,,,1.3
606,1999-08-30,,,,,,,,,,,,,,,,1.29
607,1999-08-31,,,,,,,,,,,,,,,,1.23
608,1999-09-01,,,,,,,,,,,,,,,,1.21
609,1999-09-02,,,,,,,,,,,,,,,,1.19
610,1999-09-03,,,,,,,,,,,,,,,,1.18
611,1999-09-04,,,,,,,,,,,,,,,,1.21
612,1999-09-05,,,,,,,,,,,,,,,,1.22
613,1999-09-06,,,,,,,,,,,,,,,,1.2
614,1999-09-07,,,,,,,,,,,,,,,,1.24
615,1999-09-08,,,,,,,,,,,,,,,,1.33
616,1999-09-09,,,,,,,,,,,,,,,,1.3
617,1999-09-10,,,,,,,,,,,,,,,,1.3
618,1999-09-11,,,,,,,,,,,,,,,,1.3
619,1999-09-12,,,,,,,,,,,,,,,,1.2
620,1999-09-13,,,,,,,,,,,,,,,,1.19
621,1999-09-14,,,,,,,,,,,,,,,,1.2
622,1999-09-15,,,,,,,,,,,,,,,,1.21
623,1999-09-16,,,,,,,,,,,,,,,,1.23
624,1999-09-17,,,,,,,,,,,,,,,,1.2
625,1999-09-18,,,,,,,,,,,,,,,,1.2
626,1999-09-19,,,,,,,,,,,,,,,,1.22
627,1999-09-20,,,,,,,,,,,,,,,,1.29
628,1999-09-21,,,,,,,,,,,,,,,,1.58
629,1999-09-22,,,,,,,,,,,,,,,,1.41
630,1999-09-23,,,,,,,,,,,,,,,,1.35
631,1999-09-24,,,,,,,,,,,,,,,,1.25
632,1999-09-25,,,,,,,,,,,,,,,,1.22
633,1999-09-26,,,,,,,,,,,,,,,,1.19
634,1999-09-27,,,,,,,,,,,,,,,,1.38
635,1999-09-28,,,,,,,,,,,,,,,,1.29
636,1999-09-29,,,,,,,,,,,,,,,,1.29
637,1999-09-30,,,,,,,,,,,,,,,,1.24
638,1999-10-01,,,,,,,,,,,,,,,,1.45
639,1999-10-02,,,,,,,,,,,,,,,,1.27
640,1999-10-03,,,,,,,,,,,,,,,,1.23
641,1999-10-04,,,,,,,,,,,,,,,,1.45
642,1999-10-05,,,,,,,,,,,,,,,,1.49
643,1999-10-06,,,,,,,,,,,,,,,,1.4
644,1999-10-07,,,,,,,,,,,,,,,,1.2
645,1999-10-08,,,,,,,,,,,,,,,,1.15
646,1999-10-09,,,,,,,,,,,,,,,,1.15
647,1999-10-10,,,,,,,,,,,,,,,,1.15
648,1999-10-11,,,,,,,,,,,,,,,,1.15
649,1999-10-12,,,,,,,,,,,,,,,,1.15
650,1999-10-13,,,,,,,,,,,,,,,,1.15
651,1999-10-14,,,,,,,,,,,,,,,,1.15
652,1999-10-15,,,,,,,,,,,,,,,,1.16
653,1999-10-16,,,,,,,,,,,,,,,,1.36
654,1999-10-17,,,,,,,,,,,,,,,,1.19
655,1999-10-18,,,,,,,,,,,,,,,,1.19
656,1999-10-19,,,,,,,,,,,,,,,,1.42
657,1999-10-20,,,,,,,,,,,,,,,,1.29
658,1999-10-21,,,,,,,,,,,,,,,,1.68
659,1999-10-22,,,,,,,,,,,,,,,,1.72
660,1999-10-23,,,,,,,,,,,,,,,,1.6
661,1999-10-24,,,,,,,,,,,,,,,,
662,1999-10-25,,,,,,,,,,,,,,,,
663,1999-10-26,,,,,,,,,,,,,,,,
664,1999-10-27,,,,,,,,,,,,,,,,
665,1999-10-28,,,,,,,,,,,,,,,,1.38
666,1999-10-29,,,,,,,,,,,,,,,,1.38
667,1999-10-30,,,,,,,,,,,,,,,,1.35
668,1999-10-31,,,,,,,,,,,,,,,,1.28
669,1999-11-01,,,,,,,,,,,,,,,,1.26
670,1999-11-02,,,,,,,,,,,,,,,,1.33
671,1999-11-03,,,,,,,,,,,,,,,,1.36
672,1999-11-04,,,,,,,,,,,,,,,,1.49
673,1999-11-05,,,,,,,,,,,,,,,,1.4
674,1999-11-06,,,,,,,,,,,,,,,,
675,1999-11-07,,,,,,,,,,,,,,,,2.35
676,1999-11-08,,,,,,,,,,,,,,,,2.16
677,1999-11-09,,,,,,,,,,,,,,,,1.9
678,1999-11-10,,,,,,,,,,,,,,,,1.71
679,1999-11-11,,,,,,,,,,,,,,,,1.62
680,1999-11-12,,,,,,,,,,,,,,,,1.51
681,1999-11-13,,,,,,,,,,,,,,,,1.43
682,1999-11-14,,,,,,,,,,,,,,,,1.33
683,1999-11-15,,,,,,,,,,,,,,,,1.52
684,1999-11-16,,,,,,,,,,,,,,,,2.17
685,1999-11-17,,,,,,,,,,,,,,,,2.03
686,1999-11-18,,,,,,,,,,,,,,,,2.1
687,1999-11-19,,,,,,,,,,,,,,,,
688,1999-11-20,,,,,,,,,,,,,,,,2.75
689,1999-11-21,,,,,,,,,,,,,,,,2.62
690,1999-11-22,,,,,,,,,,,,,,,,2.67
691,1999-11-23,,,,,,,,,,,,,,,,2.09
692,1999-11-24,,,,,,,,,,,,,,,,2.05
693,1999-11-25,,,,,,,,,,,,,,,,2.02
694,1999-11-26,,,,,,,,,,,,,,,,1.93
695,1999-11-27,,,,,,,,,,,,,,,,1.65
696,1999-11-28,,,,,,,,,,,,,,,,1.51
697,1999-11-29,,,,,,,,,,,,,,,,1.71
698,1999-11-30,,,,,,,,,,,,,,,,1.75
699,1999-12-01,,,,,,,,,,,,,,,,1.73
700,1999-12-02,,,,,,,,,,,,,,,,1.73
701,1999-12-03,,,,,,,,,,,,,,,,1.77
702,1999-12-04,,,,,,,,,,,,,,,,1.7
703,1999-12-05,,,,,,,,,,,,,,,,1.62
704,1999-12-06,,,,,,,,,,,,,,,,1.76
705,1999-12-07,,,,,,,,,,,,,,,,1.81
706,1999-12-08,,,,,,,,,,,,,,,,1.72
707,1999-12-09,,,,,,,,,,,,,,,,1.74
708,1999-12-10,,,,,,,,,,,,,,,,1.92
709,1999-12-11,,,,,,,,,,,,,,,,2.13
710,1999-12-12,,,,,,,,,,,,,,,,
711,1999-12-13,,,,,,,,,,,,,,,,
712,1999-12-14,,,,,,,,,,,,,,,,
713,1999-12-15,,,,,,,,,,,,,,,,
714,1999-12-16,,,,,,,,,,,,,,,,
715,1999-12-17,,,,,,,,,,,,,,,,
716,1999-12-18,,,,,,,,,,,,,,,,
717,1999-12-19,,,,,,,,,,,,,,,,
718,1999-12-20,,,,,,,,,,,,,,,,
719,1999-12-21,,,,,,,,,,,,,,,,
720,1999-12-22,,,,,,,,,,,,,,,,
721,1999-12-23,,,,,,,,,,,,,,,,
722,1999-12-24,,,,,,,,,,,,,,,,
723,1999-12-25,,,,,,,,,,,,,,,,
724,1999-12-26,,,,,,,,,,,,,,,,
725,1999-12-27,,,,,,,,,,,,,,,,
726,1999-12-28,,,,,,,,,,,,,,,,
727,1999-12-29,,,,,,,,,,,,,,,,
728,1999-12-30,,,,,,,,,,,,,,,,
729,1999-12-31,,,,,,,,,,,,,,,,
730,2000-01-01,,,,,,,,,,,,,,,,1.75
731,2000-01-02,,,,,,,,,,,,,,,,1.74
732,2000-01-03,,,,,,,,,,,,,,,,1.7
733,2000-01-04,,,,,,,,,,,,,,,,1.85
734,2000-01-05,,,,,,,,,,,,,,,,1.91
735,2000-01-06,,,,,,,,,,,,,,,,1.68
736,2000-01-07,,,,,,,,,,,,,,,,1.8
737,2000-01-08,,,,,,,,,,,,,,,,1.66
738,2000-01-09,,,,,,,,,,,,,,,,1.49
739,2000-01-10,,,,,,,,,,,,,,,,1.58
740,2000-01-11,,,,,,,,,,,,,,,,1.61
741,2000-01-12,,,,,,,,,,,,,,,,1.56
742,2000-01-13,,,,,,,,,,,,,,,,1.66
743,2000-01-14,,,,,,,,,,,,,,,,1.67
744,2000-01-15,,,,,,,,,,,,,,,,1.53
745,2000-01-16,,,,,,,,,,,,,,,,1.4
746,2000-01-17,,,,,,,,,,,,,,,,1.45
747,2000-01-18,,,,,,,,,,,,,,,,1.58
748,2000-01-19,,,,,,,,,,,,,,,,1.55
749,2000-01-20,,,,,,,,,,,,,,,,1.54
750,2000-01-21,,,,,,,,,,,,,,,,1.66
751,2000-01-22,,,,,,,,,,,,,,,,1.4
752,2000-01-23,,,,,,,,,,,,,,,,1.51
753,2000-01-24,,,,,,,,,,,,,,,,1.52
754,2000-01-25,,,,,,,,,,,,,,,,1.6
755,2000-01-26,,,,,,,,,,,,,,,,1.54
756,2000-01-27,,,,,,,,,,,,,,,,1.53
757,2000-01-28,,,,,,,,,,,,,,,,1.59
758,2000-01-29,,,,,,,,,,,,,,,,1.62
759,2000-01-30,,,,,,,,,,,,,,,,1.57
760,2000-01-31,,,,,,,,,,,,,,,,1.64
761,2000-02-01,,,,,,,,,,,,,,,,1.67
762,2000-02-02,,,,,,,,,,,,,,,,1.69
763,2000-02-03,,,,,,,,,,,,,,,,1.84
764,2000-02-04,,,,,,,,,,,,,,,,1.83
765,2000-02-05,,,,,,,,,,,,,,,,1.71
766,2000-02-06,,,,,,,,,,,,,,,,1.6
767,2000-02-07,,,,,,,,,,,,,,,,1.69
768,2000-02-08,,,,,,,,,,,,,,,,1.74
769,2000-02-09,,,,,,,,,,,,,,,,1.75
770,2000-02-10,,,,,,,,,,,,,,,,1.66
771,2000-02-11,,,,,,,,,,,,,,,,1.64
772,2000-02-12,,,,,,,,,,,,,,,,1.59
773,2000-02-13,,,,,,,,,,,,,,,,1.47
774,2000-02-14,,,,,,,,,,,,,,,,1.46
775,2000-02-15,,,,,,,,,,,,,,,,1.59
776,2000-02-16,,,,,,,,,,,,,,,,1.63
777,2000-02-17,,,,,,,,,,,,,,,,1.71
778,2000-02-18,,,,,,,,,,,,,,,,1.7
779,2000-02-19,,,,,,,,,,,,,,,,1.65
780,2000-02-20,,,,,,,,,,,,,,,,1.55
781,2000-02-21,,,,,,,,,,,,,,,,1.52
782,2000-02-22,,,,,,,,,,,,,,,,1.62
783,2000-02-23,,,,,,,,,,,,,,,,1.62
784,2000-02-24,,,,,,,,,,,,,,,,1.61
785,2000-02-25,,,,,,,,,,,,,,,,1.61
786,2000-02-26,,,,,,,,,,,,,,,,1.52
787,2000-02-27,,,,,,,,,,,,,,,,1.37
788,2000-02-28,,,,,,,,,,,,,,,,1.44
789,2000-02-29,,,,,,,,,,,,,,,,1.59
790,2000-03-01,,,,,,,,,,,,,,,,1.57
791,2000-03-02,,,,,,,,,,,,,,,,2.41
792,2000-03-03,,,,,,,,,,,,,,,,2.04
793,2000-03-04,,,,,,,,,,,,,,,,
794,2000-03-05,,,,,,,,,,,,,,,,1.6
795,2000-03-06,,,,,,,,,,,,,,,,1.66
796,2000-03-07,,,,,,,,,,,,,,,,1.76
797,2000-03-08,,,,,,,,,,,,,,,,1.73
798,2000-03-09,,,,,,,,,,,,,,,,1.68
799,2000-03-10,,,,,,,,,,,,,,,,1.67
800,2000-03-11,,,,,,,,,,,,,,,,1.56
801,2000-03-12,,,,,,,,,,,,,,,,1.4
802,2000-03-13,,,,,,,,,,,,,,,,1.46
803,2000-03-14,,,,,,,,,,,,,,,,1.59
804,2000-03-15,,,,,,,,,,,,,,,,1.57
805,2000-03-16,,,,,,,,,,,,,,,,1.52
806,2000-03-17,,,,,,,,,,,,,,,,1.46
807,2000-03-18,,,,,,,,,,,,,,,,1.35
808,2000-03-19,,,,,,,,,,,,,,,,1.32
809,2000-03-20,,,,,,,,,,,,,,,,1.41
810,2000-03-21,,,,,,,,,,,,,,,,1.53
811,2000-03-22,,,,,,,,,,,,,,,,1.75
812,2000-03-23,,,,,,,,,,,,,,,,1.59
813,2000-03-24,,,,,,,,,,,,,,,,
814,2000-03-25,,,,,,,,,,,,,,,,
815,2000-03-26,,,,,,,,,,,,,,,,1.5
816,2000-03-27,,,,,,,,,,,,,,,,1.72
817,2000-03-28,,,,,,,,,,,,,,,,2.19
818,2000-03-29,,,,,,,,,,,,,,,,2.44
819,2000-03-30,,,,,,,,,,,,,,,,2.44
820,2000-03-31,,,,,,,,,,,,,,,,2.17
821,2000-04-01,,,,,,,,,,,,,,,,2.28
822,2000-04-02,,,,,,,,,,,,,,,,2.18
823,2000-04-03,,,,,,,,,,,,,,,,2.31
824,2000-04-04,,,,,,,,,,,,,,,,2.3
825,2000-04-05,,,,,,,,,,,,,,,,2.39
826,2000-04-06,,,,,,,,,,,,,,,,2.3
827,2000-04-07,,,,,,,,,,,,,,,,2.06
828,2000-04-08,,,,,,,,,,,,,,,,1.78
829,2000-04-09,,,,,,,,,,,,,,,,1.71
830,2000-04-10,,,,,,,,,,,,,,,,2.01
831,2000-04-11,,,,,,,,,,,,,,,,2.08
832,2000-04-12,,,,,,,,,,,,,,,,2.7
833,2000-04-13,,,,,,,,,,,,,,,,2.62
834,2000-04-14,,,,,,,,,,,,,,,,2.39
835,2000-04-15,,,,,,,,,,,,,,,,1.99
836,2000-04-16,,,,,,,,,,,,,,,,1.91
837,2000-04-17,,,,,,,,,,,,,,,,2.05
838,2000-04-18,,,,,,,,,,,,,,,,2.01
839,2000-04-19,,,,,,,,,,,,,,,,1.91
840,2000-04-20,,,,,,,,,,,,,,,,1.78
841,2000-04-21,,,,,,,,,,,,,,,,1.69
842,2000-04-22,,,,,,,,,,,,,,,,1.71
843,2000-04-23,,,,,,,,,,,,,,,,1.52
844,2000-04-24,,,,,,,,,,,,,,,,1.43
845,2000-04-25,,,,,,,,,,,,,,,,1.41
846,2000-04-26,,,,,,,,,,,,,,,,1.52
847,2000-04-27,,,,,,,,,,,,,,,,1.65
848,2000-04-28,,,,,,,,,,,,,,,,1.71
849,2000-04-29,,,,,,,,,,,,,,,,1.68
850,2000-04-30,,,,,,,,,,,,,,,,1.49
851,2000-05-01,,,,,,,,,,,,,,,,1.4
852,2000-05-02,,,,,,,,,,,,,,,,1.55
853,2000-05-03,,,,,,,,,,,,,,,,1.62
854,2000-05-04,,,,,,,,,,,,,,,,1.55
855,2000-05-05,,,,,,,,,,,,,,,,1.44
856,2000-05-06,,,,,,,,,,,,,,,,1.42
857,2000-05-07,,,,,,,,,,,,,,,,1.32
858,2000-05-08,,,,,,,,,,,,,,,,1.4
859,2000-05-09,,,,,,,,,,,,,,,,1.35
860,2000-05-10,,,,,,,,,,,,,,,,1.31
861,2000-05-11,,,,,,,,,,,,,,,,1.47
862,2000-05-12,,,,,,,,,,,,,,,,1.54
863,2000-05-13,,,,,,,,,,,,,,,,1.38
864,2000-05-14,,,,,,,,,,,,,,,,1.28
865,2000-05-15,,,,,,,,,,,,,,,,1.27
866,2000-05-16,,,,,,,,,,,,,,,,1.33
867,2000-05-17,,,,,,,,,,,,,,,,1.49
868,2000-05-18,,,,,,,,,,,,,,,,1.47
869,2000-05-19,,,,,,,,,,,,,,,,1.44
870,2000-05-20,,,,,,,,,,,,,,,,1.24
871,2000-05-21,,,,,,,,,,,,,,,,1.22
872,2000-05-22,,,,,,,,,,,,,,,,1.26
873,2000-05-23,,,,,,,,,,,,,,,,1.22
874,2000-05-24,,,,,,,,,,,,,,,,1.18
875,2000-05-25,,,,,,,,,,,,,,,,1.18
876,2000-05-26,,,,,,,,,,,,,,,,1.17
877,2000-05-27,,,,,,,,,,,,,,,,1.2
878,2000-05-28,,,,,,,,,,,,,,,,1.2
879,2000-05-29,,,,,,,,,,,,,,,,1.19
880,2000-05-30,,,,,,,,,,,,,,,,1.17
881,2000-05-31,,,,,,,,,,,,,,,,1.17
882,2000-06-01,,,,,,,,,,,,,,,,1.15
883,2000-06-02,,,,,,,,,,,,,,,,1.18
884,2000-06-03,,,,,,,,,,,,,,,,1.18
885,2000-06-04,,,,,,,,,,,,,,,,1.13
886,2000-06-05,,,,,,,,,,,,,,,,1.15
887,2000-06-06,,,,,,,,,,,,,,,,1.17
888,2000-06-07,,,,,,,,,,,,,,,,1.15
889,2000-06-08,,,,,,,,,,,,,,,,1.16
890,2000-06-09,,,,,,,,,,,,,,,,1.15
891,2000-06-10,,,,,,,,,,,,,,,,1.18
892,2000-06-11,,,,,,,,,,,,,,,,1.36
893,2000-06-12,,,,,,,,,,,,,,,,1.78
894,2000-06-13,,,,,,,,,,,,,,,,1.67
895,2000-06-14,,,,,,,,,,,,,,,,1.59
896,2000-06-15,,,,,,,,,,,,,,,,1.35
897,2000-06-16,,,,,,,,,,,,,,,,1.29
898,2000-06-17,,,,,,,,,,,,,,,,1.26
899,2000-06-18,,,,,,,,,,,,,,,,1.24
900,2000-06-19,,,,,,,,,,,,,,,,1.19
901,2000-06-20,,,,,,,,,,,,,,,,1.17
902,2000-06-21,,,,,,,,,,,,,,,,1.15
903,2000-06-22,,,,,,,,,,,,,,,,1.21
904,2000-06-23,,,,,,,,,,,,,,,,1.2
905,2000-06-24,,,,,,,,,,,,,,,,1.17
906,2000-06-25,,,,,,,,,,,,,,,,1.13
907,2000-06-26,,,,,,,,,,,,,,,,1.12
908,2000-06-27,,,,,,,,,,,,,,,,1.12
909,2000-06-28,,,,,,,,,,,,,,,,1.18
910,2000-06-29,,,,,,,,,,,,,,,,1.19
911,2000-06-30,,,,,,,,,,,,,,,,1.14
912,2000-07-01,,,,,,,,,,,,,,,,1.13
913,2000-07-02,,,,,,,,,,,,,,,,1.15
914,2000-07-03,,,,,,,,,,,,,,,,1.15
915,2000-07-04,,,,,,,,,,,,,,,,1.18
916,2000-07-05,,,,,,,,,,,,,,,,1.14
917,2000-07-06,,,,,,,,,,,,,,,,1.13
918,2000-07-07,,,,,,,,,,,,,,,,1.14
919,2000-07-08,,,,,,,,,,,,,,,,1.13
920,2000-07-09,,,,,,,,,,,,,,,,1.13
921,2000-07-10,,,,,,,,,,,,,,,,1.14
922,2000-07-11,,,,,,,,,,,,,,,,1.29
923,2000-07-12,,,,,,,,,,,,,,,,1.18
924,2000-07-13,,,,,,,,,,,,,,,,1.16
925,2000-07-14,,,,,,,,,,,,,,,,1.16
926,2000-07-15,,,,,,,,,,,,,,,,1.36
927,2000-07-16,,,,,,,,,,,,,,,,1.27
928,2000-07-17,,,,,,,,,,,,,,,,1.18
929,2000-07-18,,,,,,,,,,,,,,,,1.21
930,2000-07-19,,,,,,,,,,,,,,,,1.15
931,2000-07-20,,,,,,,,,,,,,,,,1.16
932,2000-07-21,,,,,,,,,,,,,,,,1.15
933,2000-07-22,,,,,,,,,,,,,,,,1.15
934,2000-07-23,,,,,,,,,,,,,,,,1.15
935,2000-07-24,,,,,,,,,,,,,,,,1.15
936,2000-07-25,,,,,,,,,,,,,,,26.25,1.2
937,2000-07-26,,,,,,,,,,,,,,,25.85,1.15
938,2000-07-27,,,,,,,,,,,,,,,27.45,1.14
939,2000-07-28,,,,,,,,,,,,,,,26.15,1.13
940,2000-07-29,,,,,,,,,,,,,,,25.75,1.16
941,2000-07-30,,,,,,,,,,,,,,,25.35,1.12
942,2000-07-31,,,,,,,,,,,,,,,25.7,1.12
943,2000-08-01,,,,,,,,,,,,,,,26.0,1.12
944,2000-08-02,,,,,,,,,,,,,,,25.9,1.14
945,2000-08-03,,,,,,,,,,,,,,,26.7,1.15
946,2000-08-04,,,,,,,,,,,,,,,23.0,1.15
947,2000-08-05,,,,,,,,,,,,,,,21.3,1.2
948,2000-08-06,,,,,,,,,,,,,,,21.5,1.25
949,2000-08-07,,,,,,,,,,,,,,,23.6,1.15
950,2000-08-08,,,,,,,,,,,,,,,24.65,1.15
951,2000-08-09,,,,,,,,,,,,,,,25.95,1.15
952,2000-08-10,,,,,,,,,,,,,,,26.15,1.15
953,2000-08-11,,,,,,,,,,,,,,,26.95,1.15
954,2000-08-12,,,,,,,,,,,,,,,26.8,1.15
955,2000-08-13,,,,,,,,,,,,,,,27.85,1.14
956,2000-08-14,,,,,,,,,,,,,,,27.6,1.16
957,2000-08-15,,,,,,,,,,,,,,,28.15,1.17
958,2000-08-16,,,,,,,,,,,,,,,29.05,1.14
959,2000-08-17,,,,,,,,,,,,,,,27.75,1.14
960,2000-08-18,,,,,,,,,,,,,,,28.65,1.14
961,2000-08-19,,,,,,,,,,,,,,,,1.13
962,2000-08-20,,,,,,,,,,,,,,,29.1,1.14
963,2000-08-21,,,,,,,,,,,,,,,,1.14
964,2000-08-22,,,,,,,,,,,,,,,29.35,1.14
965,2000-08-23,,,,,,,,,,,,,,,29.0,1.13
966,2000-08-24,,,,,,,,,,,,,,,29.05,1.13
967,2000-08-25,,,,,,,,,,,,,,,29.0,1.13
968,2000-08-26,,,,,,,,,,,,,,,29.25,1.12
969,2000-08-27,,,,,,,,,,,,,,,27.35,1.13
970,2000-08-28,,,,,,,,,,,,,,,27.35,1.13
971,2000-08-29,,,,,,,,,,,,,,,26.25,1.12
972,2000-08-30,,,,,,,,,,,,,,,25.2,1.12
973,2000-08-31,,,,,,,,,,,,,,,23.15,1.24
974,2000-09-01,,,,,,,,,,,,,,,23.15,1.28
975,2000-09-02,,,,,,,,,,,,,,,23.65,1.2
976,2000-09-03,,,,,,,,,,,,,,,22.7,1.18
977,2000-09-04,,,,,,,,,,,,,,,23.1,1.21
978,2000-09-05,,,,,,,,,,,,,,,22.05,1.2
979,2000-09-06,,,,,,,,,,,,,,,19.75,1.17
