,Date,Rainfall_Settefrati,Temperature_Settefrati,Flow_Rate_Madonna_di_Canneto
2822,2019-09-23,,,296.4239591
2823,2019-09-24,,,296.3721566
2824,2019-09-25,,,295.8961838
2825,2019-09-26,,,294.2134857
2826,2019-09-27,,,282.5621517
2827,2019-09-28,,,278.2716547
2828,2019-09-29,,,277.8003587
2829,2019-09-30,,,279.0255503
2830,2019-10-01,,,271.9694063
2831,2019-10-02,,,269.1594355
2832,2019-10-03,,,268.1456682
2833,2019-10-04,,,267.8026023
2834,2019-10-05,,,266.0336642
2835,2019-10-06,,,262.2691977
2836,2019-10-07,,,258.1425309
2837,2019-10-08,,,256.513475
2838,2019-10-09,,,255.899564
2839,2019-10-10,,,256.1448415
2840,2019-10-11,,,253.1729529
2841,2019-10-12,,,249.1131154
2842,2019-10-13,,,241.7957938
2843,2019-10-14,,,238.8043588
2844,2019-10-15,,,237.0060462
2845,2019-10-16,,,234.8108202
2846,2019-10-17,,,240.360785
2847,2019-10-18,,,239.4862657
2848,2019-10-19,,,236.2158027
2849,2019-10-20,,,229.1896022
2850,2019-10-21,,,227.1296462
2851,2019-10-22,,,225.8036799
2852,2019-10-23,,,221.7479986
2853,2019-10-24,,,220.8555295
2854,2019-10-25,,,220.2689093
2855,2019-10-26,,,220.4502776
2856,2019-10-27,,,216.6595119
2857,2019-10-28,,,218.2305027
2858,2019-10-29,,,214.4603111
2859,2019-10-30,,,213.6686235
2860,2019-10-31,,,212.0495118
2861,2019-11-01,,,210.8797361
2862,2019-11-02,,,209.8828305
2863,2019-11-03,,,209.5952529
2864,2019-11-04,,,220.4254667
2865,2019-11-05,,,224.9428256
2866,2019-11-06,,,224.8042047
2867,2019-11-07,,,224.8069178
2868,2019-11-08,,,224.7969169
2869,2019-11-09,,,224.791167
2870,2019-11-10,,,224.8599805
2871,2019-11-11,,,224.9052084
2872,2019-11-12,,,225.0096259
2873,2019-11-13,,,224.9616797
2874,2019-11-14,,,224.9503773
2875,2019-11-15,,,224.8996718
2876,2019-11-16,,,224.9691993
2877,2019-11-17,,,225.2527642
2878,2019-11-18,,,225.2589049
2879,2019-11-19,,,
2880,2019-11-20,,,
2881,2019-11-21,,,
2882,2019-11-22,,,
2883,2019-11-23,,,
2884,2019-11-24,,,
2885,2019-11-25,,,
2886,2019-11-26,,,223.3837659
2887,2019-11-27,,,222.3157566
2888,2019-11-28,,,221.4141229
2889,2019-11-29,,,221.3134412
2890,2019-11-30,,,221.0378685
2891,2019-12-01,,,220.7798978
2892,2019-12-02,,,220.1794104
2893,2019-12-03,,,219.3372237
2894,2019-12-04,,,219.0130579
2895,2019-12-05,,,218.7238131
2896,2019-12-06,,,220.0755354
2897,2019-12-07,,,224.1433517
2898,2019-12-08,,,223.7450826
2899,2019-12-09,,,223.4219907
2900,2019-12-10,,,223.0929629
2901,2019-12-11,,,222.7865872
2902,2019-12-12,,,222.0803213
2903,2019-12-13,,,221.761247
2904,2019-12-14,,,221.9828872
2905,2019-12-15,,,222.219668
2906,2019-12-16,,,221.5879318
2907,2019-12-17,,,221.4285246
2908,2019-12-18,,,221.4237137
2909,2019-12-19,,,221.3516595
2910,2019-12-20,,,222.7062513
2911,2019-12-21,,,224.5651219
2912,2019-12-22,,,224.9582528
2913,2019-12-23,,,225.0228883
2914,2019-12-24,,,225.1169074
2915,2019-12-25,,,225.1099326
2916,2019-12-26,,,225.0915368
2917,2019-12-27,,,224.9363656
2918,2019-12-28,,,224.8112844
2919,2019-12-29,,,224.5278563
2920,2019-12-30,,,224.5171103
2921,2019-12-31,,,224.026658
2922,2020-01-01,,,223.0464635
2923,2020-01-02,,,222.3858663
2924,2020-01-03,,,223.2303993
2925,2020-01-04,,,224.3290247
2926,2020-01-05,,,223.9677727
2927,2020-01-06,,,223.7396438
2928,2020-01-07,,,223.5405675
2929,2020-01-08,,,223.2107301
2930,2020-01-09,,,223.5531107
2931,2020-01-10,,,223.7595112
2932,2020-01-11,,,223.6179103
2933,2020-01-12,,,223.4697776
2934,2020-01-13,,,
2935,2020-01-14,,,
2936,2020-01-15,,,223.1633189
2937,2020-01-16,,,223.0455308
2938,2020-01-17,,,222.9940238
2939,2020-01-18,,,
2940,2020-01-19,,,
2941,2020-01-20,,,
2942,2020-01-21,,,222.4286572
2943,2020-01-22,,,222.320957
2944,2020-01-23,,,222.3400782
2945,2020-01-24,,,222.3113651
2946,2020-01-25,,,222.2457959
2947,2020-01-26,,,222.3128477
2948,2020-01-27,,,222.1402636
2949,2020-01-28,,,222.1390845
2950,2020-01-29,,,222.2717708
2951,2020-01-30,,,222.4647341
2952,2020-01-31,,,223.0877623
2953,2020-02-01,,,224.2310651
2954,2020-02-02,,,224.1187828
2955,2020-02-03,,,224.1688064
2956,2020-02-04,,,224.0190382
2957,2020-02-05,,,224.0658919
2958,2020-02-06,,,224.1053007
2959,2020-02-07,,,224.0915735
2960,2020-02-08,,,223.9452982
2961,2020-02-09,,,223.948835
2962,2020-02-10,,,223.9054184
2963,2020-02-11,,,223.7468228
2964,2020-02-12,,,223.8611751
2965,2020-02-13,,,223.9047863
2966,2020-02-14,,,223.8419104
2967,2020-02-15,,,223.8046047
2968,2020-02-16,,,223.9018953
2969,2020-02-17,,,223.83025
2970,2020-02-18,,,223.9866131
2971,2020-02-19,,,224.1918227
2972,2020-02-20,,,211.740395
2973,2020-02-21,,,212.2457995
2974,2020-02-22,,,214.0361049
2975,2020-02-23,,,215.2357485
2976,2020-02-24,,,216.2572836
2977,2020-02-25,,,217.1579605
2978,2020-02-26,,,218.0014021
2979,2020-02-27,,,220.6494587
2980,2020-02-28,,,223.5990929
2981,2020-02-29,,,224.1699679
2982,2020-03-01,,,224.2353095
2983,2020-03-02,,,224.2201556
2984,2020-03-03,,,224.4760408
2985,2020-03-04,,,224.6663443
2986,2020-03-05,,,224.662687
2987,2020-03-06,,,224.7819452
2988,2020-03-07,,,224.7996015
2989,2020-03-08,,,224.8145684
2990,2020-03-09,,,224.7925575
2991,2020-03-10,,,224.6655236
2992,2020-03-11,,,224.6389588
2993,2020-03-12,,,224.6447462
2994,2020-03-13,,,224.5562011
2995,2020-03-14,,,224.6679478
2996,2020-03-15,,,224.6140043
2997,2020-03-16,,,224.6031546
2998,2020-03-17,,,224.6107011
2999,2020-03-18,,,224.558076
3000,2020-03-19,,,224.6496057
3001,2020-03-20,,,224.6111657
3002,2020-03-21,,,224.5330913
3003,2020-03-22,,,224.5386593
3004,2020-03-23,,,224.4291637
3005,2020-03-24,,,224.4927359
3006,2020-03-25,,,224.4089505
3007,2020-03-26,,,224.4633965
3008,2020-03-27,,,224.7343994
3009,2020-03-28,,,224.6554505
3010,2020-03-29,,,224.5971059
3011,2020-03-30,,,224.5029157
3012,2020-03-31,,,224.5423318
3013,2020-04-01,,,224.5105342
3014,2020-04-02,,,224.5931526
3015,2020-04-03,,,224.5403137
3016,2020-04-04,,,224.4438835
3017,2020-04-05,,,224.6134032
3018,2020-04-06,,,224.50066
3019,2020-04-07,,,224.5207673
3020,2020-04-08,,,224.5335447
3021,2020-04-09,,,224.5502589
3022,2020-04-10,,,224.5060244
3023,2020-04-11,,,224.5881914
3024,2020-04-12,,,224.6677315
3025,2020-04-13,,,224.5815884
3026,2020-04-14,,,224.646203
3027,2020-04-15,,,224.6078495
3028,2020-04-16,,,224.6336743
3029,2020-04-17,,,224.6747914
3030,2020-04-18,,,224.6582085
3031,2020-04-19,,,224.6525003
3032,2020-04-20,,,224.667059
3033,2020-04-21,,,224.735337
3034,2020-04-22,,,224.661196
3035,2020-04-23,,,224.617596
3036,2020-04-24,,,224.6359569
3037,2020-04-25,,,224.5538101
3038,2020-04-26,,,224.5392177
3039,2020-04-27,,,224.5208704
3040,2020-04-28,,,224.5743987
3041,2020-04-29,,,224.6115594
3042,2020-04-30,,,224.6599531
3043,2020-05-01,,,224.7061048
3044,2020-05-02,,,224.6295268
3045,2020-05-03,,,224.6375214
3046,2020-05-04,,,224.6268449
3047,2020-05-05,,,224.702275
3048,2020-05-06,,,224.8607499
3049,2020-05-07,,,224.7929844
3050,2020-05-08,,,224.7611864
3051,2020-05-09,,,224.7748107
3052,2020-05-10,,,224.7640363
3053,2020-05-11,,,224.7221841
3054,2020-05-12,,,224.6446891
3055,2020-05-13,,,224.6710911
3056,2020-05-14,,,224.522903
3057,2020-05-15,,,224.6104493
3058,2020-05-16,,,224.5627473
3059,2020-05-17,,,224.4579061
3060,2020-05-18,,,224.4890666
3061,2020-05-19,,,224.4257715
3062,2020-05-20,,,224.3825847
3063,2020-05-21,,,224.3223625
3064,2020-05-22,,,224.2295469
3065,2020-05-23,,,224.2020345
3066,2020-05-24,,,224.0789377
3067,2020-05-25,,,224.1027754
3068,2020-05-26,,,223.9999125
3069,2020-05-27,,,223.6368025
3070,2020-05-28,,,224.0065818
3071,2020-05-29,,,223.9319185
3072,2020-05-30,,,223.9570615
3073,2020-05-31,,,223.8840037
3074,2020-06-01,,,223.8939709
3075,2020-06-02,,,223.8998308
3076,2020-06-03,,,223.7992213
3077,2020-06-04,,,223.8350338
3078,2020-06-05,,,223.7981115
3079,2020-06-06,,,224.347578
3080,2020-06-07,,,224.5653131
3081,2020-06-08,,,224.4832919
3082,2020-06-09,,,224.399748
3083,2020-06-10,,,224.4420299
3084,2020-06-11,,,224.446045
3085,2020-06-12,,,224.4229913
3086,2020-06-13,,,224.4572536
3087,2020-06-14,,,224.480195
3088,2020-06-15,,,224.3954415
3089,2020-06-16,,,224.4262549
3090,2020-06-17,,,224.373913
3091,2020-06-18,,,224.2318783
3092,2020-06-19,,,224.1983273
3093,2020-06-20,,,224.1416815
3094,2020-06-21,,,224.1827727
3095,2020-06-22,,,224.1703211
3096,2020-06-23,,,224.1237806
3097,2020-06-24,,,224.0729677
3098,2020-06-25,,,224.0137039
3099,2020-06-26,,,223.9191154
3100,2020-06-27,,,223.8617874
3101,2020-06-28,,,223.7643823
3102,2020-06-29,,,223.7662716
3103,2020-06-30,,,223.7526532
3104,,,,
3105,,,,
3106,,,,
3107,,,,
3108,,,,
3109,,,,
3110,,,,
3111,,,,
3112,,,,
