,Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
516,2007-08-12,,-29.48,-28.68,,,-25445.664,
517,2007-08-13,,-29.56,-28.74,,,-27330.048,
518,2007-08-14,,-29.71,-28.81,,,-30163.104,
519,2007-08-15,,-29.59,-28.8,,,-26843.616,
520,2007-08-16,,-29.63,-28.79,,,-30419.712,
521,2007-08-17,,-29.98,-28.92,,,-32685.12,
522,2007-08-18,,-29.97,-28.94,,,-31510.08,
523,2007-08-19,,-29.83,-28.94,,,-30170.016,
524,2007-08-20,,-29.87,-28.92,,,-30375.648,
525,2007-08-21,,-29.86,-28.93,,,-30267.648,
526,2007-08-22,,-29.74,-28.93,,,-29846.016,
527,2007-08-23,,-29.88,-28.98,,,-28888.704,
528,2007-08-24,,-29.71,-28.97,,,-29209.248,
529,2007-08-25,,-29.91,-29.0,,,-29617.056,
530,2007-08-26,,-29.8,-28.98,,,-29710.368,
531,2007-08-27,,-29.98,-29.01,,,-31604.256,
532,2007-08-28,,-30.17,-29.09,,,-34421.76,
533,2007-08-29,,-30.25,-29.14,,,-33451.488,
534,2007-08-30,,-30.28,-29.17,,,,
535,2007-08-31,,-30.38,-29.24,,,-34460.64,
536,2007-09-01,,-30.36,-29.26,,,-33034.176,
537,2007-09-02,,,-29.25,,,-30994.272,
538,2007-09-03,,-30.24,-29.23,,,-32694.624,
539,2007-09-04,,-30.37,-29.26,,,-33352.992,
540,2007-09-05,,-30.41,-29.3,,,-32996.16,
541,2007-09-06,,-30.38,-29.33,,,-33530.112,
542,2007-09-07,,-30.42,-29.32,,,-33468.768,
543,2007-09-08,,-30.5,-29.37,,,-33955.2,
544,2007-09-09,,-30.46,-29.35,,,-30301.344,
545,2007-09-10,,-30.46,-29.37,,,-32065.632,
546,2007-09-11,,-30.58,-29.43,,,-34157.376,
547,2007-09-12,,-30.66,-29.53,,,-34019.136,
548,2007-09-13,,-30.67,-29.57,,,-33843.744,
549,2007-09-14,,-30.65,-29.57,,,-33275.232,
550,2007-09-15,,-30.69,-29.59,,,-32894.208,
551,2007-09-16,,-30.7,-29.61,,,-32742.144,
552,2007-09-17,,-30.73,-29.62,,,-33784.992,
553,2007-09-18,,-30.75,-29.62,,,-34278.336,
554,2007-09-19,,-30.83,-29.69,,,-33996.672,
555,2007-09-20,,-30.87,-29.76,,,-33943.968,
556,2007-09-21,,-30.87,-29.77,,,-34121.952,
557,2007-09-22,,-30.94,-29.81,,,-34262.784,
558,2007-09-23,,-30.71,-29.77,,,-31719.168,
559,2007-09-24,,-30.88,-29.76,,,-32487.264,
560,2007-09-25,,-30.94,-29.79,,,-34102.944,
561,2007-09-26,,-30.96,-29.8,,,-32992.704,
562,2007-09-27,,-30.66,-29.75,,,-30062.016,
563,2007-09-28,,-30.6,-29.75,,,-27545.184,
564,2007-09-29,,-30.49,-29.75,,,-27381.888,
565,2007-09-30,,-30.61,-29.78,,,-25381.728,
566,2007-10-01,,-30.59,-29.76,,,-25856.928,
567,2007-10-02,,-30.68,-29.74,,,-26935.2,
568,2007-10-03,,-30.87,-29.81,,,-30437.856,
569,2007-10-04,,-30.81,-29.85,,,-29384.64,
570,2007-10-05,,-30.82,-29.82,,,-29975.616,
571,2007-10-06,,-30.78,-29.83,,,-31394.304,
572,2007-10-07,,-30.51,-29.76,,,-25560.576,
573,2007-10-08,,-30.64,-29.78,,,-28189.728,
574,2007-10-09,,-30.88,-29.85,,,-31645.728,
575,2007-10-10,,-30.91,-29.87,,,-31603.392,
576,2007-10-11,,-30.91,-29.91,,,-31036.608,
577,2007-10-12,,-30.99,-29.91,,,-32637.6,
578,2007-10-13,,-31.02,-29.96,,,-31909.248,
579,2007-10-14,,-30.76,-29.96,,,-31072.032,
580,2007-10-15,,-30.82,-29.99,,,-31389.12,
581,2007-10-16,,-31.1,-30.03,,,-32151.168,
582,2007-10-17,,-30.79,-29.99,,,-29205.792,
583,2007-10-18,,-31.07,-29.98,,,-29630.016,
584,2007-10-19,,-31.1,-30.01,,,-29012.256,
585,2007-10-20,,-30.98,-30.02,,,-28634.688,
586,2007-10-21,,-30.78,-29.94,,,-26954.208,
587,2007-10-22,,-30.76,-29.8,,,-24395.904,
588,2007-10-23,,-30.91,-29.94,,,-28951.776,
589,2007-10-24,,-30.87,-29.97,,,-26878.176,
590,2007-10-25,,-30.59,-29.9,,,-24052.896,
591,2007-10-26,,-30.51,-29.87,,,-25964.064,
592,2007-10-27,,-30.81,-29.93,,,-29395.872,
593,2007-10-28,,-30.64,-29.9,,,-26391.744,
594,2007-10-29,,-30.57,-29.85,,,-28771.2,
595,2007-10-30,,-30.59,-29.79,,,-27693.792,
596,2007-10-31,,-30.64,-29.95,,,-29917.728,
597,2007-11-01,,-30.69,-30.0,,,-28582.848,
598,2007-11-02,,-30.84,-30.05,,,-27927.936,
599,2007-11-03,,-30.68,-29.99,,,-29395.872,
600,2007-11-04,,-30.62,-29.96,,,-28092.96,
601,2007-11-05,,-30.66,-29.99,,,-26192.16,
602,2007-11-06,,-30.7,-30.01,,,-25100.928,
603,2007-11-07,,-30.82,-30.04,,,-26824.608,
604,2007-11-08,,-30.76,-30.03,,,-25854.336,
605,2007-11-09,,-30.79,-30.0,,,-26344.224,
606,2007-11-10,,-30.86,-30.08,,,-26704.512,
607,2007-11-11,,-30.68,-30.04,,,-25163.136,
608,2007-11-12,,-30.86,-30.04,,,-26580.096,
609,2007-11-13,,-30.79,-30.07,,,-27563.328,
610,2007-11-14,,-30.73,-30.01,,,-26901.504,
611,2007-11-15,,-30.76,-30.07,,,-25591.68,
612,2007-11-16,,-30.84,-30.11,,,-27997.92,
613,2007-11-17,,-30.83,-30.11,,,-28142.208,
614,2007-11-18,,-30.77,-30.06,,,-25907.904,
615,2007-11-19,,-30.83,-30.11,,,-25524.288,
616,2007-11-20,,-30.85,-30.16,,,-28124.064,
617,2007-11-21,,-30.91,-30.17,,,-29548.8,
618,2007-11-22,,-30.82,-30.1,,,-27698.112,
619,2007-11-23,,-30.87,-30.12,,,-28803.168,
620,2007-11-24,,-30.95,-30.16,,,-27015.552,
621,2007-11-25,,-30.92,-30.18,,,-25819.776,
622,2007-11-26,,-30.87,-30.16,,,-24577.344,
623,2007-11-27,,-30.97,-30.22,,,-26974.08,
624,2007-11-28,,-30.93,-30.2,,,-26575.776,
625,2007-11-29,,-30.95,-30.2,,,-26834.112,
626,2007-11-30,,-30.96,-30.21,,,-27224.64,
627,2007-12-01,,-31.13,-30.31,,,-28198.368,
628,2007-12-02,,-31.15,-30.3,,,-27069.984,
629,2007-12-03,,-31.05,-30.21,,,-26630.208,
630,2007-12-04,,-31.06,-30.3,,,-27602.208,
631,2007-12-05,,-31.2,-30.4,,,-28727.136,
632,2007-12-06,,-31.21,-30.44,,,-28148.256,
633,2007-12-07,,-31.06,-30.29,,,-26102.304,
634,2007-12-08,,-31.01,-30.25,,,-24485.76,
635,2007-12-09,,-30.96,-30.27,,,-23082.624,
636,2007-12-10,,-30.93,-30.26,,,-22860.576,
637,2007-12-11,,-31.03,-30.33,,,-26866.944,
638,2007-12-12,,-30.96,-30.32,,,-22966.848,
639,2007-12-13,,-30.88,-30.31,,,,
640,2007-12-14,,-30.63,-30.26,,,-22826.88,
641,2007-12-15,,-30.91,-30.28,,,-24585.984,
642,2007-12-16,,-30.97,-30.29,,,-25292.736,
643,2007-12-17,,-31.09,-30.32,,,-26863.488,
644,2007-12-18,,-31.1,-30.35,,,-24968.736,
645,2007-12-19,,-31.14,,,,-25753.248,
646,2007-12-20,,,-30.4,,,-25832.736,
647,2007-12-21,,-31.18,-30.43,,,-26974.944,
648,2007-12-22,,-31.21,-30.41,,,-26355.456,
649,2007-12-23,,-31.07,-30.34,,,-24848.64,
650,2007-12-24,,-31.13,-30.36,,,-24674.112,
651,2007-12-25,,-30.92,-30.33,,,,
652,2007-12-26,,-30.91,-30.31,,,,
653,2007-12-27,,-31.08,-30.36,,,-24661.152,
654,2007-12-28,,-31.1,-30.39,,,-24052.032,
655,2007-12-29,,-31.2,-30.4,,,-25951.104,
656,2007-12-30,,-31.1,-30.37,,,-24157.44,
657,2007-12-31,,-31.15,-30.37,,,-26472.096,
658,2008-01-01,,-31.22,-30.45,,,-26686.368,
659,2008-01-02,,-31.19,-30.42,,,-24223.968,
660,2008-01-03,,-31.08,-30.39,,,-23472.288,
661,2008-01-04,,-31.18,-30.43,,,-25160.544,
662,2008-01-05,,-31.23,-30.48,,,-25570.944,
663,2008-01-06,,-31.15,-30.45,,,-23468.832,
664,2008-01-07,,-31.17,-30.46,,,-25139.808,
665,2008-01-08,,-31.26,-30.51,,,-25766.208,
666,2008-01-09,,-31.31,-30.55,,,-26551.584,
667,2008-01-10,,-31.23,-30.53,,,-24751.008,
668,2008-01-11,,-31.21,-30.5,,,-23588.064,
669,2008-01-12,,-31.13,-30.45,,,-22644.576,
670,2008-01-13,,-31.15,-30.49,,,,
671,2008-01-14,,-31.12,-30.5,,,-22060.512,
672,2008-01-15,,-31.13,-30.47,,,,
673,2008-01-16,,-31.05,-30.39,,,-27013.824,
674,2008-01-17,,-31.07,-30.38,,,-31002.912,
675,2008-01-18,,-31.16,-30.51,,,-32270.4,
676,2008-01-19,,-31.22,-30.54,,,-32045.76,
677,2008-01-20,,-31.12,-30.48,,,-29562.624,
678,2008-01-21,,-31.03,-30.42,,,-30087.936,
679,2008-01-22,,-31.02,-30.35,,,-30325.536,
680,2008-01-23,,-31.13,-30.47,,,-31485.024,
681,2008-01-24,,-31.15,-30.51,,,-33157.728,
682,2008-01-25,,-31.27,-30.52,,,-33390.144,
683,2008-01-26,,-31.4,-30.6,,,-37136.448,
684,2008-01-27,,-31.4,-30.63,,,-35132.832,
685,2008-01-28,,-31.18,-30.53,,,-31017.6,
686,2008-01-29,,-31.17,-30.54,,,-32118.336,
687,2008-01-30,,-31.2,-30.52,,,-32158.944,
688,2008-01-31,,-31.11,-30.5,,,-31620.672,
689,2008-02-01,,-31.22,-30.54,,,-34483.104,
690,2008-02-02,,-31.25,-30.55,,,-32589.216,
691,2008-02-03,,-31.21,-30.58,,,-31182.624,
692,2008-02-04,,-31.13,-30.51,,,-31523.04,
693,2008-02-05,,-31.22,-30.57,,,-32152.896,
694,2008-02-06,,-31.26,-30.62,,,-32708.448,
695,2008-02-07,,-31.25,-30.59,,,-31681.152,
696,2008-02-08,,-31.23,-30.61,,,-32560.704,
697,2008-02-09,,-31.29,-30.61,,,-32837.184,
698,2008-02-10,,-31.29,-30.6,,,-33016.896,
699,2008-02-11,,-31.27,-30.6,,,-32212.512,
700,2008-02-12,,-31.21,-30.58,,,-30814.56,
701,2008-02-13,,-31.3,-30.63,,,-32861.376,
702,2008-02-14,,-31.42,-30.67,,,-34078.752,
703,2008-02-15,,-31.31,-30.63,,,-33285.6,
704,2008-02-16,,-31.43,-30.7,,,-34407.072,
705,2008-02-17,,-31.32,-30.66,,,-29200.608,
706,2008-02-18,,-31.35,-30.65,,,-31808.16,
707,2008-02-19,,-31.38,-30.67,,,-33585.408,
708,2008-02-20,,-31.4,-30.67,,,-33143.904,
709,2008-02-21,,-31.38,-30.68,,,-33026.4,
710,2008-02-22,,-31.43,-30.72,,,-33758.208,
711,2008-02-23,,-31.44,-30.74,,,-33569.856,
712,2008-02-24,,-31.36,-30.72,,,-32183.136,
713,2008-02-25,,-31.42,-30.74,,,-32263.488,
714,2008-02-26,,-31.5,-30.76,,,-34458.048,
715,2008-02-27,,-31.38,-30.73,,,-31565.376,
716,2008-02-28,,-31.49,-30.78,,,-32161.536,
717,2008-02-29,,-31.47,-30.78,,,-31825.44,
718,2008-03-01,,-31.65,-30.77,,,-34203.168,
719,2008-03-02,,-31.58,-30.82,,,-34683.552,
720,2008-03-03,,-31.59,-30.83,,,-31949.856,
721,2008-03-04,,-31.56,-30.8,,,-33415.2,
722,2008-03-05,,-31.41,-30.79,,,-29668.032,
723,2008-03-06,,-31.63,-30.86,,,-34107.264,
724,2008-03-07,,-31.48,-30.8,,,-30453.408,
725,2008-03-08,,-31.63,-30.86,,,-35868.96,
726,2008-03-09,,-31.78,-30.94,,,-35435.232,
727,2008-03-10,,-31.37,-30.81,,,-28558.656,
728,2008-03-11,,-31.5,-30.81,,,-31641.408,
729,2008-03-12,,-31.35,-30.82,,,-29215.296,
730,2008-03-13,,-31.34,-30.8,,,-27862.272,
731,2008-03-14,,-31.28,-30.78,,,-25854.336,
732,2008-03-15,,-31.2,-30.72,,,-26680.32,
733,2008-03-16,,-31.1,-30.65,,,-24845.184,
734,2008-03-17,,-31.03,-30.58,,,-24418.368,
735,2008-03-18,,-31.08,-30.58,,,-24379.488,
736,2008-03-19,,-31.11,-30.6,,,-25833.6,
737,2008-03-20,,-31.05,-30.59,,,-23976.864,
738,2008-03-21,,-31.02,-30.5,,,-25154.496,
739,2008-03-22,,-30.97,-30.46,,,-24977.376,
740,2008-03-23,,-30.9,-30.45,,,,
741,2008-03-24,,-31.05,-30.49,,,-25916.544,
742,2008-03-25,,-31.07,-30.52,,,-27031.104,
743,2008-03-26,,-30.96,-30.5,,,-25307.424,
744,2008-03-27,,-30.93,-30.45,,,-23798.016,
745,2008-03-28,,-31.07,-30.53,,,-25237.44,
746,2008-03-29,,-31.11,-30.56,,,-25678.944,
747,2008-03-30,,-31.01,-30.51,,,-23768.64,
748,2008-03-31,,-30.95,-30.46,,,-23508.576,
749,2008-04-01,,-31.07,-30.49,,,-25231.392,
750,2008-04-02,,-30.95,-30.45,,,-26016.768,
751,2008-04-03,,-30.88,-30.39,,,-23730.624,
752,2008-04-04,,-30.94,-30.42,,,-23990.688,
753,2008-04-05,,-31.04,-30.42,,,-27564.192,
754,2008-04-06,,-30.94,-30.36,,,-24452.064,
755,2008-04-07,,-30.93,-30.37,,,-24987.744,
756,2008-04-08,,-30.99,-30.4,,,-26194.752,
757,2008-04-09,,-30.95,-30.39,,,-26368.416,
758,2008-04-10,,-30.99,-30.39,,,-26886.816,
759,2008-04-11,,-30.71,-30.34,,,-24060.672,
760,2008-04-12,,-30.69,-30.35,,,-26329.536,
761,2008-04-13,,-30.76,-30.4,,,-26647.488,
762,2008-04-14,,-30.7,-30.33,,,-26644.896,
763,2008-04-15,,-30.7,-30.32,,,-25939.872,
764,2008-04-16,,-30.77,-30.34,,,-25878.528,
765,2008-04-17,,-30.61,-30.26,,,,
766,2008-04-18,,-30.63,-30.24,,,-25811.136,
767,2008-04-19,,-30.66,-30.27,,,-27070.848,
768,2008-04-20,,-30.68,-30.32,,,-27823.392,
769,2008-04-21,,-30.58,-30.24,,,-25500.96,
770,2008-04-22,,-30.6,-30.25,,,-25271.136,
771,2008-04-23,,-30.67,-30.31,,,-26354.592,
772,2008-04-24,,-30.67,-30.33,,,-24942.816,
773,2008-04-25,,-30.54,-30.25,,,-24484.032,
774,2008-04-26,,-30.48,-30.2,,,-22817.376,
775,2008-04-27,,-30.38,-30.13,,,-22277.376,
776,2008-04-28,,-30.53,-30.14,,,-25296.192,
777,2008-04-29,,-30.54,-30.16,,,-24044.256,
778,2008-04-30,,-30.47,-30.12,,,-24833.952,
779,2008-05-01,,-30.41,-30.12,,,-23927.616,
780,2008-05-02,,-30.55,-30.18,,,-25404.192,
781,2008-05-03,,-30.57,-30.19,,,-27991.872,
782,2008-05-04,,-30.45,-30.13,,,-24531.552,
783,2008-05-05,,-30.48,-30.12,,,-24382.944,
784,2008-05-06,,-30.49,-30.14,,,-26663.04,
785,2008-05-07,,-30.59,-30.16,,,-27628.992,
786,2008-05-08,,-30.86,-30.22,,,-27914.112,
787,2008-05-09,,-30.93,-30.25,,,-30765.312,
788,2008-05-10,,-30.9,-30.26,,,-29093.472,
789,2008-05-11,,-30.7,-30.22,,,-25198.56,
790,2008-05-12,,-30.59,-30.15,,,-23456.736,
791,2008-05-13,,-30.56,-30.08,,,-24157.44,
792,2008-05-14,,-30.57,-30.1,,,-26103.168,
793,2008-05-15,,-30.77,-30.18,,,-27949.536,
794,2008-05-16,,-30.86,-30.21,,,-28602.72,
795,2008-05-17,,,,,,-28870.56,
796,2008-05-18,,,,,,-25233.12,
797,2008-05-19,,,,,,-24730.272,
798,2008-05-20,,,,,,-24338.016,
799,2008-05-21,,,,,,-25265.952,
800,2008-05-22,,,,,,-25942.464,
801,2008-05-23,,,,,,-28456.704,
802,2008-05-24,,,,,,-27433.728,
803,2008-05-25,,,,,,-27059.616,
804,2008-05-26,,,,,,-28386.72,
805,2008-05-27,,,-30.05,,,-32406.048,
806,2008-05-28,,-30.68,-30.1,,,-32558.976,
807,2008-05-29,,-30.75,-30.1,,,-31343.328,
808,2008-05-30,,-30.51,-30.04,,,-24541.056,
809,2008-05-31,,-30.6,-30.08,,,-27969.408,
810,2008-06-01,,-30.53,-30.06,,,-24418.368,
811,2008-06-02,,-30.39,-29.98,,,-22235.04,
812,2008-06-03,,-30.45,-29.97,,,-23719.392,
813,2008-06-04,,-30.65,-30.08,,,-26939.52,
814,2008-06-05,,-30.73,-30.11,,,-26713.152,
815,2008-06-06,,-30.71,-30.1,,,-25754.112,
816,2008-06-07,,-30.72,-30.1,,,-25216.704,
817,2008-06-08,,-30.6,-30.06,,,-23813.568,
818,2008-06-09,,-30.67,-30.09,,,-26070.336,
819,2008-06-10,,-30.8,-30.17,,,-27922.752,
820,2008-06-11,,-30.83,-30.16,,,-28327.968,
821,2008-06-12,,-30.68,-30.11,,,-25843.968,
822,2008-06-13,,-30.7,-30.1,,,-26672.544,
823,2008-06-14,,-30.66,-30.1,,,-24626.592,
824,2008-06-15,,-30.56,-30.05,,,-22652.352,
825,2008-06-16,,-30.64,-30.06,,,-24892.704,
826,2008-06-17,,-30.77,-30.11,,,-27062.208,
827,2008-06-18,,-30.72,-30.13,,,-27638.496,
828,2008-06-19,,-30.9,-30.21,,,-28345.248,
829,2008-06-20,,-30.71,-30.18,,,-27070.848,
830,2008-06-21,,-30.91,-30.24,,,-28073.088,
831,2008-06-22,,-30.82,-30.21,,,-26034.912,
832,2008-06-23,,-31.04,-30.29,,,-29055.456,
833,2008-06-24,,-31.24,-30.4,,,-32988.384,
834,2008-06-25,,-31.34,-30.47,,,-31804.704,
835,2008-06-26,,-31.44,-30.54,,,-33092.064,
836,2008-06-27,,-31.52,-30.61,,,-33190.56,
837,2008-06-28,,-31.3,-30.59,,,-28045.44,
838,2008-06-29,,-31.32,-30.62,,,-28573.344,
839,2008-06-30,,-31.3,-30.6,,,-26560.224,
840,2008-07-01,,-31.08,-30.53,,,-23823.072,
841,2008-07-02,,-31.48,-30.63,,,-28449.792,
842,2008-07-03,,-31.2,-30.56,,,-27274.752,
843,2008-07-04,,-31.33,-30.6,,,-29716.416,
844,2008-07-05,,-31.31,-30.6,,,-26786.592,
845,2008-07-06,,-31.22,-30.59,,,-24979.104,
846,2008-07-07,,-31.27,-30.6,,,-25727.328,
847,2008-07-08,,-31.35,-30.66,,,-27517.536,
848,2008-07-09,,-31.58,-30.75,,,-28213.92,
849,2008-07-10,,-31.71,-30.8,,,-30707.424,
850,2008-07-11,,-31.77,-30.85,,,-29369.952,
851,2008-07-12,,-31.88,-30.91,,,-32477.76,
852,2008-07-13,,-31.66,-30.88,,,-26733.024,
853,2008-07-14,,-31.57,-30.89,,,-25942.464,
854,2008-07-15,,-31.34,-30.81,,,-24330.24,
855,2008-07-16,,-31.64,-30.86,,,-27928.8,
856,2008-07-17,,-31.71,-30.88,,,-30101.76,
857,2008-07-18,,-31.78,-30.92,,,-31097.952,
858,2008-07-19,,-31.77,-30.99,,,-30932.928,
859,2008-07-20,,-31.88,-31.05,,,-28399.68,
860,2008-07-21,,-31.81,-31.03,,,-29062.368,
861,2008-07-22,,-32.03,-31.1,,,-29325.888,
862,2008-07-23,,-32.07,-31.16,,,-30641.76,
863,2008-07-24,,-32.09,-31.19,,,-30926.88,
864,2008-07-25,,-32.16,-31.24,,,-31790.88,
865,2008-07-26,,-32.25,-31.3,,,-33149.952,
866,2008-07-27,,-32.16,-31.32,,,-28665.792,
867,2008-07-28,,-31.93,-31.23,,,-26818.56,
868,2008-07-29,,-32.11,-31.3,,,-28873.152,
869,2008-07-30,,-32.23,-31.39,,,-29655.936,
870,2008-07-31,,-32.39,-31.45,,,-32901.12,
871,2008-08-01,,-32.46,-31.5,,,-33346.944,
872,2008-08-02,,-32.52,-31.58,,,-33247.584,
873,2008-08-03,,-32.54,-31.61,,,-32369.76,
874,2008-08-04,,-32.61,-31.57,,,-33376.32,
875,2008-08-05,,-32.67,-31.62,,,-33694.272,
876,2008-08-06,,-32.6,-31.68,,,-33920.64,
877,2008-08-07,,-32.61,-31.7,,,-32577.984,
878,2008-08-08,,-32.65,-31.73,,,-33472.224,
879,2008-08-09,,-32.73,-31.8,,,-34452.0,
880,2008-08-10,,-32.5,-31.78,,,-28296.0,
881,2008-08-11,,-32.6,-31.78,,,-30749.76,
882,2008-08-12,,-32.7,-31.83,,,-31856.544,
883,2008-08-13,,-32.7,-31.86,,,-31330.368,
884,2008-08-14,,-32.85,-31.93,,,-34198.848,
885,2008-08-15,,-32.67,-31.87,,,-25627.968,
886,2008-08-16,,-32.21,-31.69,,,-22080.384,
887,2008-08-17,,-32.22,-31.67,,,-23970.816,
888,2008-08-18,,-32.61,-31.8,,,-31675.968,
889,2008-08-19,,-32.79,-31.87,,,-34815.744,
890,2008-08-20,,-32.71,-31.87,,,-31020.192,
891,2008-08-21,,-32.69,-31.89,,,-31041.792,
892,2008-08-22,,-32.78,-31.92,,,-33607.872,
893,2008-08-23,,-32.86,-31.97,,,-30344.544,
894,2008-08-24,,-32.7,-31.93,,,-30071.52,
895,2008-08-25,,-32.65,-31.91,,,-30784.32,
896,2008-08-26,,-32.77,-31.97,,,-33115.392,
897,2008-08-27,,-32.68,-31.94,,,-30355.776,
898,2008-08-28,,-32.73,-31.96,,,-32170.176,
899,2008-08-29,,-32.81,-32.0,,,-33910.272,
900,2008-08-30,,-32.85,-32.05,,,-34543.584,
901,2008-08-31,,-32.87,-32.08,,,-33474.816,
902,2008-09-01,,-32.93,-32.11,,,-35783.424,
903,2008-09-02,,-32.84,-32.09,,,-35017.056,
904,2008-09-03,,-32.88,-32.1,,,-35934.624,
905,2008-09-04,,-32.91,-32.13,,,-36384.768,
906,2008-09-05,,-33.01,-32.19,,,-37800.864,
907,2008-09-06,,-33.02,-32.21,,,-38145.6,
908,2008-09-07,,-33.03,-32.23,,,-37615.968,
909,2008-09-08,,-33.07,-32.26,,,-37037.088,
910,2008-09-09,,-33.09,-32.29,,,-38071.296,
911,2008-09-10,,-33.18,-32.31,,,,
912,2008-09-11,,-33.15,-32.3,,,-37615.968,
913,2008-09-12,,-33.1,-32.31,,,-36115.2,
914,2008-09-13,,-32.99,-32.26,,,-31982.688,
915,2008-09-14,,-32.64,-32.13,,,-27444.96,
916,2008-09-15,,-32.64,-32.08,,,-27469.152,
917,2008-09-16,,-32.77,-32.09,,,-29394.144,
918,2008-09-17,,-32.83,-32.14,,,-32488.128,
919,2008-09-18,,-32.89,-32.17,,,-34043.328,
920,2008-09-19,,-32.84,-32.13,,,-31881.6,
921,2008-09-20,,-32.86,-32.15,,,-34648.128,
922,2008-09-21,,-32.88,-32.15,,,-34635.168,
923,2008-09-22,,-32.94,-32.16,,,-34681.824,
924,2008-09-23,,-33.01,-32.21,,,-36050.4,
925,2008-09-24,,-33.03,-32.24,,,-35295.264,
926,2008-09-25,,-33.07,-32.27,,,-34872.768,
927,2008-09-26,,-33.04,-32.29,,,-35011.872,
928,2008-09-27,,-33.01,-32.27,,,-35394.624,
929,2008-09-28,,-32.87,-32.24,,,-34338.816,
930,2008-09-29,,-32.95,-32.25,,,-34605.792,
931,2008-09-30,,-33.1,-32.31,,,-36114.336,
932,2008-10-01,,-33.06,-32.31,,,-36227.52,
933,2008-10-02,,-33.06,-32.3,,,-36169.632,
934,2008-10-03,,-33.12,-32.34,,,-35462.016,
935,2008-10-04,,-33.12,-32.36,,,-35721.216,
936,2008-10-05,,-33.09,-32.36,,,-34242.048,
937,2008-10-06,,-33.16,-32.37,,,-35497.44,
938,2008-10-07,,-33.21,-32.4,,,-36232.704,
939,2008-10-08,,-33.21,-32.4,,,-36571.392,
940,2008-10-09,,-33.23,-32.46,,,-37238.4,
941,2008-10-10,,-33.27,-32.48,,,-37373.184,
942,2008-10-11,,-33.33,-32.51,,,,
943,2008-10-12,,-33.27,-32.48,,,-36522.144,
944,2008-10-13,,-33.32,-32.5,,,-37215.072,
945,2008-10-14,,-33.28,-32.5,,,-36321.696,
946,2008-10-15,,-33.28,-32.51,,,-35209.728,
947,2008-10-16,,-33.25,-32.52,,,-34768.224,
948,2008-10-17,,-33.21,-32.5,,,-35144.064,
949,2008-10-18,,-33.27,-32.55,,,-35696.16,
950,2008-10-19,,-33.22,-32.53,,,-34178.976,
951,2008-10-20,,-33.26,-32.51,,,-33470.496,
952,2008-10-21,,-33.31,-32.53,,,-35461.152,
953,2008-10-22,,-33.26,-32.53,,,-35449.92,
954,2008-10-23,,-33.39,-32.59,,,-36971.424,
955,2008-10-24,,-33.32,-32.56,,,-34941.024,
956,2008-10-25,,-33.4,-32.6,,,-36771.84,
957,2008-10-26,,-33.39,-32.59,,,-35795.52,
958,2008-10-27,,-33.35,-32.56,,,-34356.096,
959,2008-10-28,,-33.37,-32.57,,,-35744.544,
960,2008-10-29,,-33.38,-32.61,,,-35151.84,
961,2008-10-30,,-33.43,-32.64,,,-36294.912,
962,2008-10-31,,-33.39,-32.64,,,-34725.888,
963,2008-11-01,,-33.4,-32.64,,,-36998.208,
964,2008-11-02,,-33.35,-32.63,,,-33129.216,
965,2008-11-03,,-33.37,-32.64,,,-34745.76,
966,2008-11-04,,-33.41,-32.64,,,-34546.176,
967,2008-11-05,,-33.33,-32.62,,,-33171.552,
968,2008-11-06,,-33.32,-32.61,,,-32041.44,
969,2008-11-07,,-33.28,-32.59,,,-31532.544,
970,2008-11-08,,-33.27,-32.59,,,-31594.752,
971,2008-11-09,,-33.27,-32.58,,,-29936.736,
972,2008-11-10,,-33.2,-32.56,,,-30184.704,
973,2008-11-11,,-33.43,,,,-31814.208,
974,2008-11-12,,,,,,-32379.264,
975,2008-11-13,,,,,,-31407.264,
976,2008-11-14,,,,,,-33414.336,
977,2008-11-15,,,,,,-35201.952,
978,2008-11-16,,-33.41,,,,-30585.6,
979,2008-11-17,,-33.47,,,,-33722.784,
980,2008-11-18,,,,,,-30135.456,
981,2008-11-19,,-33.47,,,,-30819.744,
982,2008-11-20,,-33.44,,,,-32549.472,
983,2008-11-21,,-33.36,,,,-30494.016,
984,2008-11-22,,-33.48,,,,-32819.904,
985,2008-11-23,,-33.48,,,,-29402.784,
986,2008-11-24,,-33.48,,,,-31793.472,
987,2008-11-25,,-33.48,,,,-31554.144,
988,2008-11-26,,,,,,-32754.24,
989,2008-11-27,,,,,,-32950.368,
990,2008-11-28,,,,,,-32695.488,
991,2008-11-29,,,,,,-31761.504,
992,2008-11-30,,-33.45,,,,-31731.264,
993,2008-12-01,,,,,,-34202.304,
994,2008-12-02,,,,,,-32944.32,
995,2008-12-03,,-33.39,,,,-29384.64,
996,2008-12-04,,-33.35,,,,-29312.064,
997,2008-12-05,,-33.31,-32.69,,,-28052.352,
998,2008-12-06,,-33.41,,,,-31613.76,
999,2008-12-07,,-33.42,,,,-30264.192,
1000,2008-12-08,,-33.4,,,,-29741.472,
1001,2008-12-09,,-33.33,-32.68,,,-28501.632,
1002,2008-12-10,,-33.22,-32.56,,,-28684.8,
1003,2008-12-11,,-33.22,-32.54,,,-28071.36,
