,Date,Rainfall_Simignano,Rainfall_Siena_Poggio_al_Vento,Rainfall_Mensano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Ponte_Orgia,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4
303,2000-10-30,0.4,,,,,,,,,,,,,,0.0,0.0,12.95,15.5,,,
304,2000-10-31,0.2,,,,,,,,,,,,,,0.0,0.0,14.6,18.15,,,
305,2000-11-01,17.6,,,,,,,,,,,,,,0.0,0.0,13.0,14.1,,,
306,2000-11-02,0.2,,,,,,,,,,,,,,0.0,0.0,10.75,11.75,,,
307,2000-11-03,3.8,,,,,,,,,,,,,,0.0,0.0,15.0,17.75,,,
308,2000-11-04,,,,,,,,,,,,,,,0.0,0.0,15.9,13.6,,,
309,2000-11-05,2.2,,,,,,,,,,,,,,0.0,0.0,12.6,11.05,,,
310,2000-11-06,9.4,,,,,,,,,,,,,,0.0,0.0,13.05,12.8,,,
311,2000-11-07,,,,,,,,,,,,,,,0.0,0.0,16.0,14.1,,,
312,2000-11-08,,,,,,,,,,,,,,,0.0,0.0,14.15,10.3,,,
313,2000-11-09,,,,,,,,,,,,,,,0.0,0.0,14.75,10.9,,,
314,2000-11-10,,,,,,,,,,,,,,,0.0,0.0,17.5,9.5,,,
315,2000-11-11,,,,,,,,,,,,,,,0.0,0.0,17.1,7.8,,,
316,2000-11-12,,,,,,,,,,,,,,,0.0,0.0,13.55,6.85,,,
317,2000-11-13,,,,,,,,,,,,,,,0.0,0.0,13.0,16.1,,,
318,2000-11-14,,,,,,,,,,,,,,,0.0,0.0,13.5,17.95,,,
319,2000-11-15,,,,,,,,,,,,,,,0.0,0.0,12.85,17.05,,,
320,2000-11-16,,,,,,,,,,,,,,,0.0,0.0,13.35,17.7,,,
321,2000-11-17,,,,,,,,,,,,,,,0.0,0.0,12.6,14.7,,,
322,2000-11-18,,,,,,,,,,,,,,,0.0,0.0,9.35,11.35,,,
323,2000-11-19,,,,,,,,,,,,,,,0.0,0.0,9.0,9.65,,,
324,2000-11-20,,,,,,,,,,,,,,,0.0,0.0,9.1,11.9,,,
325,2000-11-21,,,,,,,,,,,,,,,0.0,0.0,8.5,10.65,,,
326,2000-11-22,,,,,,,,,,,,,,,0.0,0.0,7.75,8.75,,,
327,2000-11-23,,,,,,,,,,,,,,,0.0,0.0,8.05,9.25,,,
328,2000-11-24,,,,,,,,,,,,,,,0.0,0.0,8.65,12.85,,,
329,2000-11-25,,,,,,,,,,,,,,,0.0,0.0,9.8,10.55,,,
330,2000-11-26,,,,,,,,,,,,,,,0.0,0.0,10.3,9.4,,,
331,2000-11-27,,,,,,,,,,,,,,,0.0,0.0,10.25,5.8,,,
332,2000-11-28,,,,,,,,,,,,,,,0.0,0.0,10.05,5.8,,,
333,2000-11-29,,,,,,,,,,,,,,,0.0,0.0,10.35,6.05,,,
334,2000-11-30,,,,,,,,,,,,,,,0.0,0.0,9.45,7.2,,,
335,2000-12-01,,,,,,,,,,,,,,,0.0,0.0,10.6,7.45,,,
336,2000-12-02,,,,,,,,,,,,,,,0.0,0.0,8.95,8.35,,,
337,2000-12-03,,,,,,,,,,,,,,,0.0,0.0,8.55,9.7,,,
338,2000-12-04,,,,,,,,,,,,,,,0.0,0.0,10.05,9.05,,,
339,2000-12-05,,,,,,,,,,,,,,,0.0,0.0,9.45,7.3,,,
340,2000-12-06,,,,,,,,,,,,,,,0.0,0.0,7.85,6.1,,,
341,2000-12-07,,,,,,,,,,,,,,,0.0,0.0,8.2,8.95,,,
342,2000-12-08,,,,,,,,,,,,,,,0.0,0.0,8.7,10.9,,,
343,2000-12-09,,,,,,,,,,,,,,,0.0,0.0,9.55,8.05,,,
344,2000-12-10,,,,,,,,,,,,,,,0.0,0.0,10.0,11.75,,,
345,2000-12-11,,,,,,,,,,,,,,,0.0,0.0,10.25,9.65,,,
346,2000-12-12,,,,,,,,,,,,,,,0.0,0.0,10.1,5.8,,,
347,2000-12-13,,,,,,,,,,,,,,,0.0,0.0,8.4,6.4,,,
348,2000-12-14,,,,,,,,,,,,,,,0.0,0.0,9.3,7.6,,,
349,2000-12-15,,,,,,,,,,,,,,,0.0,0.0,10.3,11.2,,,
350,2000-12-16,,,,,,,,,,,,,,,0.0,0.0,7.65,6.35,,,
351,2000-12-17,,,,,,,,,,,,,,,0.0,0.0,6.35,4.45,,,
352,2000-12-18,,,,,,,,,,,,,,,0.0,0.0,6.6,6.15,,,
353,2000-12-19,,,,,,,,,,,,,,,0.0,0.0,4.7,3.3,,,
354,2000-12-20,,,,,,,,,,,,,,,0.0,0.0,6.1,7.85,,,
355,2000-12-21,,,,,,,,,,,,,,,0.0,0.0,3.9,4.95,,,
356,2000-12-22,,,,,,,,,,,,,,,0.0,0.0,2.85,3.85,,,
357,2000-12-23,,,,,,,,,,,,,,,0.0,0.0,2.25,2.5,,,
358,2000-12-24,,,,,,,,,,,,,,,0.0,0.0,1.5,0.75,,,
359,2000-12-25,,,,,,,,,,,,,,,0.0,0.0,7.75,11.8,,,
360,2000-12-26,0.0,,,,,,,,,,,,,,0.0,0.0,10.55,10.2,,,
361,2000-12-27,7.4,,,,,,,,,,,,,,0.0,0.0,10.25,15.95,,,
362,2000-12-28,,,,,,,,,,,,,,,0.0,0.0,9.2,14.7,,,
363,2000-12-29,0.8,,,,,,,,,,,,,,0.0,0.0,8.45,9.35,,,
364,2000-12-30,6.6,,,,,,,,,,,,,,0.0,0.0,7.45,6.2,,,
365,2000-12-31,12.4,,,,,,,,,,,,,,0.0,0.0,5.65,4.0,,,
366,2001-01-01,0.0,,,,,,,,,,,,,,0.0,0.0,5.15,2.65,,,
367,2001-01-02,0.0,,,,,,,,,,,,,,0.0,0.0,8.6,6.9,,,
368,2001-01-03,14.0,,,,,,,,,,,,,,0.0,0.0,10.25,9.5,,,
369,2001-01-04,4.4,,,,,,,,,,,,,,0.0,0.0,7.65,6.1,,,
370,2001-01-05,,,,,,,,,,,,,,,0.0,0.0,8.25,6.5,,,
371,2001-01-06,0.0,,,,,,,,,,,,,,0.0,0.0,13.25,13.5,,,
372,2001-01-07,0.2,,,,,,,,,,,,,,0.0,0.0,12.6,10.4,,,
373,2001-01-08,,,,,,,,,,,,,,,0.0,0.0,8.55,9.2,,,
374,2001-01-09,5.0,,,,,,,,,,,,,,0.0,0.0,7.75,7.85,,,
375,2001-01-10,0.0,,,,,,,,,,,,,,0.0,0.0,8.9,7.45,,,
376,2001-01-11,0.0,,,,,,,,,,,,,,0.0,0.0,9.7,8.8,,,
377,2001-01-12,1.6,,,,,,,,,,,,,,0.0,0.0,9.0,10.15,,,
378,2001-01-13,1.2,,,,,,,,,,,,,,0.0,0.0,7.1,7.6,,,
379,2001-01-14,0.0,,,,,,,,,,,,,,0.0,0.0,2.9,2.85,,,
380,2001-01-15,0.0,,,,,,,,,,,,,,0.0,0.0,2.7,0.85,,,
381,2001-01-16,0.0,,,,,,,,,,,,,,0.0,0.0,3.2,3.95,,,
382,2001-01-17,0.0,,,,,,,,,,,,,,0.0,0.0,6.95,6.85,,,
383,2001-01-18,13.8,,,,,,,,,,,,,,0.0,0.0,5.0,7.15,,,
384,2001-01-19,0.0,,,,,,,,,,,,,,0.0,0.0,7.05,7.3,,,
385,2001-01-20,0.0,,,,,,,,,,,,,,0.0,0.0,5.2,6.85,,,
386,2001-01-21,0.0,,,,,,,,,,,,,,0.0,0.0,6.25,6.5,,,
387,2001-01-22,0.4,,,,,,,,,,,,,,0.0,0.0,6.1,5.15,,,
388,2001-01-23,0.0,,,,,,,,,,,,,,0.0,0.0,5.9,8.5,,,
389,2001-01-24,0.0,,,,,,,,,,,,,,0.0,0.0,11.45,10.7,,,
390,2001-01-25,1.4,,,,,,,,,,,,,,0.0,0.0,12.35,14.6,,,
391,2001-01-26,19.0,,,,,,,,,,,,,,0.0,0.0,7.75,8.9,,,
392,2001-01-27,6.6,,,,,,,,,,,,,,0.0,0.0,5.2,5.35,,,
393,2001-01-28,4.0,,,,,,,,,,,,,,0.0,0.0,5.75,8.85,,,
394,2001-01-29,0.2,,,,,,,,,,,,,,0.0,0.0,5.3,8.0,,,
395,2001-01-30,11.2,,,,,,,,,,,,,,0.0,0.0,3.75,6.35,,,
396,2001-01-31,5.4,,,,,,,,,,,,,,0.0,0.0,4.6,4.9,,,
397,2001-02-01,0.0,,,,,,,,,,,,,,0.0,0.0,2.3,2.4,,,
398,2001-02-02,0.0,,,,,,,,,,,,,,0.0,0.0,1.9,2.1,,,
399,2001-02-03,0.0,,,,,,,,,,,,,,0.0,0.0,1.45,,,,
400,2001-02-04,1.4,,,,,,,,,,,,,,0.0,0.0,8.95,8.0,,,
401,2001-02-05,0.2,,,,,,,,,,,,,,0.0,0.0,10.95,9.05,,,
402,2001-02-06,0.2,,,,,,,,,,,,,,0.0,0.0,9.95,7.45,,,
403,2001-02-07,0.0,,,,,,,,,,,,,,0.0,0.0,9.95,8.65,,,
404,2001-02-08,0.0,,,,,,,,,,,,,,0.0,0.0,9.65,8.25,,,
405,2001-02-09,3.4,,,,,,,,,,,,,,0.0,0.0,9.5,11.0,,,
406,2001-02-10,21.0,,,,,,,,,,,,,,0.0,0.0,8.8,9.75,,,
407,2001-02-11,0.2,,,,,,,,,,,,,,0.0,0.0,9.75,8.4,,,
408,2001-02-12,0.0,,,,,,,,,,,,,,0.0,0.0,10.15,8.05,,,
409,2001-02-13,0.0,,,,,,,,,,,,,,0.0,0.0,8.95,6.9,,,
410,2001-02-14,0.0,,,,,,,,,,,,,,0.0,0.0,8.95,8.45,,,
411,2001-02-15,0.0,,,,,,,,,,,,,,0.0,0.0,8.4,7.25,,,
412,2001-02-16,0.0,,,,,,,,,,,,,,0.0,0.0,8.05,6.45,,,
413,2001-02-17,0.2,,,,,,,,,,,,,,0.0,0.0,7.0,6.0,,,
414,2001-02-18,0.0,,,,,,,,,,,,,,0.0,0.0,8.15,7.25,,,
415,2001-02-19,0.0,,,,,,,,,,,,,,0.0,0.0,8.1,6.4,,,
416,2001-02-20,0.0,,,,,,,,,,,,,,0.0,0.0,8.05,6.5,,,
417,2001-02-21,0.2,,,,,,,,,,,,,,0.0,0.0,8.05,6.2,,,
418,2001-02-22,0.0,,,,,,,,,,,,,,0.0,0.0,9.65,8.45,,,
419,2001-02-23,0.0,,,,,,,,,,,,,,0.0,0.0,8.45,9.1,,,
420,2001-02-24,0.0,,,,,,,,,,,,,,0.0,0.0,6.75,9.0,,,
421,2001-02-25,0.0,,,,,,,,,,,,,,0.0,0.0,1.8,4.0,,,
422,2001-02-26,0.0,,,,,,,,,,,,,,0.0,0.0,,2.65,,,
423,2001-02-27,12.8,,,,,,,,,,,,,,0.0,0.0,0.45,1.6,,,
424,2001-02-28,1.6,,,,,,,,,,,,,,0.0,0.0,1.95,5.9,,,
425,2001-03-01,20.6,,,,,,,,,,,,,,0.0,0.0,3.6,4.65,,,
426,2001-03-02,13.8,,,,,,,,,,,,,,0.0,0.0,7.8,6.7,,,
427,2001-03-03,9.2,,,,,,,,,,,,,,0.0,0.0,13.2,15.5,,,
428,2001-03-04,0.0,,,,,,,,,,,,,,0.0,0.0,12.45,14.5,,,
429,2001-03-05,0.0,,,,,,,,,,,,,,0.0,0.0,13.65,12.4,,,
430,2001-03-06,0.0,,,,,,,,,,,,,,0.0,0.0,12.4,12.3,,,
431,2001-03-07,0.2,,,,,,,,,,,,,,0.0,0.0,10.4,10.9,,,
432,2001-03-08,0.0,,,,,,,,,,,,,,0.0,0.0,10.1,12.7,,,
433,2001-03-09,7.0,,,,,,,,,,,,,,0.0,0.0,11.8,13.15,,,
434,2001-03-10,3.4,,,,,,,,,,,,,,0.0,0.0,8.6,8.35,,,
435,2001-03-11,1.6,,,,,,,,,,,,,,0.0,0.0,12.5,14.9,,,
436,2001-03-12,0.0,,,,,,,,,,,,,,0.0,0.0,11.6,13.15,,,
437,2001-03-13,2.0,,,,,,,,,,,,,,0.0,0.0,10.1,12.9,,,
438,2001-03-14,11.8,,,,,,,,,,,,,,0.0,0.0,11.05,10.25,,,
439,2001-03-15,0.2,,,,,,,,,,,,,,0.0,0.0,10.6,10.45,,,
440,2001-03-16,0.0,,,,,,,,,,,,,,0.0,0.0,12.3,11.0,,,
441,2001-03-17,0.4,,,,,,,,,,,,,,0.0,0.0,10.95,11.85,,,
442,2001-03-18,5.8,,,,,,,,,,,,,,0.0,0.0,12.2,12.35,,,
443,2001-03-19,0.0,,,,,,,,,,,,,,0.0,0.0,11.75,11.1,,,
444,2001-03-20,0.2,,,,,,,,,,,,,,0.0,0.0,11.65,11.25,,,
445,2001-03-21,0.0,,,,,,,,,,,,,,0.0,0.0,12.6,14.35,,,
446,2001-03-22,0.0,,,,,,,,,,,,,,0.0,0.0,15.8,15.05,,,
447,2001-03-23,0.0,,,,,,,,,,,,,,0.0,0.0,16.2,15.25,,,
448,2001-03-24,0.0,,,,,,,,,,,,,,0.0,0.0,15.95,15.0,,,
449,2001-03-25,0.0,,,,,,,,,,,,,,0.0,0.0,16.5,15.7,,,
450,2001-03-26,0.0,,,,,,,,,,,,,,0.0,0.0,12.95,13.15,,,
451,2001-03-27,0.0,,,,,,,,,,,,,,0.0,0.0,11.3,11.95,,,
452,2001-03-28,0.0,,,,,,,,,,,,,,0.0,0.0,11.15,11.4,,,
453,2001-03-29,17.8,,,,,,,,,,,,,,0.0,0.0,10.6,12.5,,,
454,2001-03-30,,,,,,,,,,,,,,,0.0,0.0,6.6,10.95,,,
455,2001-03-31,8.0,,,,,,,,,,,,,,0.0,0.0,10.4,12.85,,,
456,2001-04-01,0.0,,,,,,,,,,,,,,0.0,0.0,11.0,10.7,,,
457,2001-04-02,0.0,,,,,,,,,,,,,,0.0,0.0,11.55,11.35,,,
458,2001-04-03,0.0,,,,,,,,,,,,,,0.0,0.0,11.45,10.55,,,
459,2001-04-04,0.0,,,,,,,,,,,,,,0.0,0.0,9.6,10.2,,,
460,2001-04-05,1.0,,,,,,,,,,,,,,0.0,0.0,9.85,10.65,,,
461,2001-04-06,0.0,,,,,,,,,,,,,,0.0,0.0,10.15,10.4,,,
462,2001-04-07,0.0,,,,,,,,,,,,,,0.0,0.0,9.25,9.8,,,
463,2001-04-08,20.0,,,,,,,,,,,,,,0.0,0.0,9.9,9.65,,,
464,2001-04-09,0.0,,,,,,,,,,,,,,0.0,0.0,11.2,10.4,,,
465,2001-04-10,0.0,,,,,,,,,,,,,,0.0,0.0,12.35,10.8,,,
466,2001-04-11,10.0,,,,,,,,,,,,,,0.0,0.0,7.95,10.5,,,
467,2001-04-12,7.0,,,,,,,,,,,,,,0.0,0.0,9.3,11.0,,,
468,2001-04-13,0.2,,,,,,,,,,,,,,0.0,0.0,12.4,11.25,,,
469,2001-04-14,9.0,,,,,,,,,,,,,,0.0,0.0,4.85,6.6,,,
470,2001-04-15,0.2,,,,,,,,,,,,,,0.0,0.0,5.7,6.9,,,
471,2001-04-16,0.0,,,,,,,,,,,,,,0.0,0.0,9.9,11.5,,,
472,2001-04-17,19.0,,,,,,,,,,,,,,0.0,0.0,10.85,10.2,,,
473,2001-04-18,0.0,,,,,,,,,,,,,,0.0,0.0,11.65,8.95,,,
474,2001-04-19,0.2,,,,,,,,,,,,,,0.0,0.0,9.55,11.8,,,
475,2001-04-20,0.0,,,,,,,,,,,,,,0.0,0.0,10.4,10.25,,,
476,2001-04-21,1.2,,,,,,,,,,,,,,0.0,0.0,6.25,8.75,,,
477,2001-04-22,0.4,,,,,,,,,,,,,,0.0,0.0,6.45,8.6,,,
478,2001-04-23,1.0,,,,,,,,,,,,,,0.0,0.0,7.9,7.1,,,
479,2001-04-24,6.4,,,,,,,,,,,,,,0.0,0.0,11.45,13.95,,,
480,2001-04-25,0.0,,,,,,,,,,,,,,0.0,0.0,13.85,14.1,,,
481,2001-04-26,0.0,,,,,,,,,,,,,,0.0,0.0,13.4,12.95,,,
482,2001-04-27,0.0,,,,,,,,,,,,,,0.0,0.0,13.15,12.65,,,
483,2001-04-28,0.0,,,,,,,,,,,,,,0.0,0.0,13.65,14.6,,,
484,2001-04-29,0.0,,,,,,,,,,,,,,0.0,0.0,14.85,15.25,,,
485,2001-04-30,0.0,,,,,,,,,,,,,,0.0,0.0,16.75,16.7,,,
486,2001-05-01,0.0,,,,,,,,,,,,,,0.0,0.0,17.2,16.65,,,
487,2001-05-02,0.0,,,,,,,,,,,,,,0.0,0.0,18.8,20.4,,,
488,2001-05-03,0.0,,,,,,,,,,,,,,0.0,0.0,18.2,19.55,,,
489,2001-05-04,20.2,,,,,,,,,,,,,,0.0,0.0,14.15,17.1,,,
490,2001-05-05,,,,,,,,,,,,,,,0.0,0.0,13.05,14.1,,,
491,2001-05-06,8.0,,,,,,,,,,,,,,0.0,0.0,10.75,13.2,,,
492,2001-05-07,13.4,,,,,,,,,,,,,,0.0,0.0,11.45,12.75,,,
493,2001-05-08,4.0,,,,,,,,,,,,,,0.0,0.0,15.75,16.7,,,
494,2001-05-09,1.6,,,,,,,,,,,,,,0.0,0.0,15.85,17.9,,,
495,2001-05-10,0.0,,,,,,,,,,,,,,0.0,0.0,17.25,17.05,,,
496,2001-05-11,0.2,,,,,,,,,,,,,,0.0,0.0,16.75,16.8,,,
497,2001-05-12,0.0,,,,,,,,,,,,,,0.0,0.0,17.45,16.25,,,
498,2001-05-13,0.4,,,,,,,,,,,,,,0.0,0.0,16.05,16.95,,,
499,2001-05-14,0.0,,,,,,,,,,,,,,0.0,0.0,16.45,17.1,,,
500,2001-05-15,0.0,,,,,,,,,,,,,,0.0,0.0,14.6,15.05,,,
501,2001-05-16,0.0,,,,,,,,,,,,,,0.0,0.0,16.35,17.55,,,
502,2001-05-17,0.0,,,,,,,,,,,,,,0.0,0.0,17.15,18.55,,,
503,2001-05-18,0.0,,,,,,,,,,,,,,0.0,0.0,19.45,20.15,,,
504,2001-05-19,0.2,,,,,,,,,,,,,,0.0,0.0,17.25,18.0,,,
505,2001-05-20,0.0,,,,,,,,,,,,,,0.0,0.0,15.7,15.15,,,
506,2001-05-21,0.6,,,,,,,,,,,,,,0.0,0.0,16.0,19.15,,,
507,2001-05-22,1.2,,,,,,,,,,,,,,0.0,0.0,18.3,19.9,,,
508,2001-05-23,0.0,,,,,,,,,,,,,,0.0,0.0,18.65,20.0,,,
509,2001-05-24,0.0,,,,,,,,,,,,,,0.0,0.0,19.4,19.5,,,
510,2001-05-25,2.4,,,,,,,,,,,,,,0.0,0.0,17.9,19.55,,,
511,2001-05-26,0.0,,,,,,,,,,,,,,0.0,0.0,19.15,20.15,,,
512,2001-05-27,0.0,,,,,,,,,,,,,,0.0,0.0,19.75,20.35,,,
513,2001-05-28,0.0,,,,,,,,,,,,,,0.0,0.0,19.6,19.2,,,
514,2001-05-29,0.0,,,,,,,,,,,,,,0.0,0.0,20.35,20.6,,,
515,2001-05-30,0.0,,,,,,,,,,,,,,0.0,0.0,20.65,21.4,,,
516,2001-05-31,0.0,,,,,,,,,,,,,,0.0,0.0,20.3,21.25,,,
517,2001-06-01,0.0,,,,,,,,,,,,,,0.0,0.0,19.9,19.85,,,
518,2001-06-02,0.0,,,,,,,,,,,,,,0.0,0.0,17.95,17.6,,,
519,2001-06-03,0.0,,,,,,,,,,,,,,0.0,0.0,15.35,16.55,,,
520,2001-06-04,0.2,,,,,,,,,,,,,,0.0,0.0,13.85,15.2,,,
521,2001-06-05,0.0,,,,,,,,,,,,,,0.0,0.0,15.55,16.15,,,
522,2001-06-06,0.0,,,,,,,,,,,,,,0.0,0.0,16.55,16.15,,,
523,2001-06-07,0.0,,,,,,,,,,,,,,0.0,0.0,19.1,19.55,,,
524,2001-06-08,0.0,,,,,,,,,,,,,,0.0,0.0,17.95,18.25,,,
525,2001-06-09,0.0,,,,,,,,,,,,,,0.0,0.0,18.3,19.4,,,
526,2001-06-10,0.0,,,,,,,,,,,,,,0.0,0.0,19.4,19.45,,,
527,2001-06-11,1.8,,,,,,,,,,,,,,0.0,0.0,17.65,18.0,,,
528,2001-06-12,0.0,,,,,,,,,,,,,,0.0,0.0,17.65,16.9,,,
529,2001-06-13,0.0,,,,,,,,,,,,,,0.0,0.0,18.25,19.15,,,
530,2001-06-14,0.0,,,,,,,,,,,,,,0.0,0.0,17.05,17.5,,,
531,2001-06-15,0.0,,,,,,,,,,,,,,0.0,0.0,19.6,19.8,,,
532,2001-06-16,0.0,,,,,,,,,,,,,,0.0,0.0,20.15,19.9,,,
533,2001-06-17,0.0,,,,,,,,,,,,,,0.0,0.0,18.0,19.0,,,
534,2001-06-18,5.8,,,,,,,,,,,,,,0.0,0.0,16.3,18.4,,,
535,2001-06-19,1.0,,,,,,,,,,,,,,0.0,0.0,17.95,19.05,,,
536,2001-06-20,3.0,,,,,,,,,,,,,,0.0,0.0,18.5,18.6,,,
537,2001-06-21,0.0,,,,,,,,,,,,,,0.0,0.0,19.1,18.1,,,
538,2001-06-22,0.0,,,,,,,,,,,,,,0.0,0.0,17.85,17.85,,,
539,2001-06-23,0.0,,,,,,,,,,,,,,0.0,0.0,20.6,20.75,,,
540,2001-06-24,0.2,,,,,,,,,,,,,,0.0,0.0,22.0,22.75,,,
541,2001-06-25,0.0,,,,,,,,,,,,,,0.0,0.0,23.85,24.3,,,
542,2001-06-26,0.0,,,,,,,,,,,,,,0.0,0.0,22.9,23.5,,,
543,2001-06-27,0.0,,,,,,,,,,,,,,0.0,0.0,23.05,23.15,,,
544,2001-06-28,0.0,,,,,,,,,,,,,,0.0,0.0,22.0,21.6,,,
545,2001-06-29,0.0,,,,,,,,,,,,,,0.0,0.0,22.4,23.2,,,
546,2001-06-30,0.0,,,,,,,,,,,,,,0.0,0.0,24.05,23.9,,,
547,2001-07-01,0.0,,,,,,,,,,,,,,0.0,0.0,23.35,22.0,,,
548,2001-07-02,0.0,,,,,,,,,,,,,,0.0,0.0,22.45,21.65,,,
549,2001-07-03,0.0,,,,,,,,,,,,,,0.0,0.0,21.45,21.75,,,
550,2001-07-04,0.0,,,,,,,,,,,,,,0.0,0.0,22.15,22.2,,,
551,2001-07-05,0.0,,,,,,,,,,,,,,0.0,0.0,21.75,21.85,,,
552,2001-07-06,0.0,,,,,,,,,,,,,,0.0,0.0,22.6,22.85,,,
553,2001-07-07,0.0,,,,,,,,,,,,,,0.0,0.0,23.1,23.15,,,
554,2001-07-08,0.0,,,,,,,,,,,,,,0.0,0.0,21.25,21.1,,,
555,2001-07-09,0.0,,,,,,,,,,,,,,0.0,0.0,21.2,21.85,,,
556,2001-07-10,0.2,,,,,,,,,,,,,,0.0,0.0,17.4,20.3,,,
557,2001-07-11,3.6,,,,,,,,,,,,,,0.0,0.0,21.1,22.45,,,
558,2001-07-12,0.0,,,,,,,,,,,,,,0.0,0.0,20.6,21.4,,,
559,2001-07-13,0.0,,,,,,,,,,,,,,0.0,0.0,22.2,22.3,,,
560,2001-07-14,0.0,,,,,,,,,,,,,,0.0,0.0,23.6,24.35,,,
561,2001-07-15,0.0,,,,,,,,,,,,,,0.0,0.0,24.0,24.15,,,
562,2001-07-16,0.0,,,,,,,,,,,,,,0.0,0.0,21.35,23.65,,,
563,2001-07-17,0.0,,,,,,,,,,,,,,0.0,0.0,19.6,20.6,,,
564,2001-07-18,0.0,,,,,,,,,,,,,,0.0,0.0,20.0,20.65,,,
565,2001-07-19,0.0,,,,,,,,,,,,,,0.0,0.0,22.0,22.45,,,
566,2001-07-20,7.2,,,,,,,,,,,,,,0.0,0.0,18.15,19.85,,,
567,2001-07-21,0.0,,,,,,,,,,,,,,0.0,0.0,20.2,20.35,,,
568,2001-07-22,0.0,,,,,,,,,,,,,,0.0,0.0,21.2,21.6,,,
569,2001-07-23,0.0,,,,,,,,,,,,,,0.0,0.0,22.15,22.3,,,
570,2001-07-24,0.0,,,,,,,,,,,,,,0.0,0.0,22.8,22.7,,,
571,2001-07-25,0.0,,,,,,,,,,,,,,0.0,0.0,23.1,23.55,,,
572,2001-07-26,0.0,,,,,,,,,,,,,,0.0,0.0,25.15,24.8,,,
573,2001-07-27,0.0,,,,,,,,,,,,,,0.0,0.0,25.3,24.75,,,
574,2001-07-28,0.0,,,,,,,,,,,,,,0.0,0.0,25.25,25.6,,,
575,2001-07-29,0.0,,,,,,,,,,,,,,0.0,0.0,25.25,25.25,,,
576,2001-07-30,0.0,,,,,,,,,,,,,,0.0,0.0,25.8,,,,
577,2001-07-31,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,
578,2001-08-01,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,
579,2001-08-02,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,
580,2001-08-03,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,
581,2001-08-04,0.0,,,,,,,,,,,,,,0.0,0.0,25.3,24.2,,,
582,2001-08-05,0.0,,,,,,,,,,,,,,0.0,0.0,24.0,24.95,,,
583,2001-08-06,0.0,,,,,,,,,,,,,,0.0,0.0,23.95,24.65,,,
584,2001-08-07,0.0,,,,,,,,,,,,,,0.0,0.0,22.45,24.45,,,
585,2001-08-08,0.0,,,,,,,,,,,,,,0.0,0.0,23.15,23.6,,,
586,2001-08-09,0.0,,,,,,,,,,,,,,0.0,0.0,24.7,25.4,,,
587,2001-08-10,0.0,,,,,,,,,,,,,,0.0,0.0,24.85,24.05,,,
588,2001-08-11,0.0,,,,,,,,,,,,,,0.0,0.0,20.7,21.35,,,
589,2001-08-12,0.0,,,,,,,,,,,,,,0.0,0.0,20.5,21.35,,,
590,2001-08-13,0.0,,,,,,,,,,,,,,0.0,0.0,23.25,22.85,,,
591,2001-08-14,0.0,,,,,,,,,,,,,,0.0,0.0,24.7,24.5,,,
592,2001-08-15,0.0,,,,,,,,,,,,,,0.0,0.0,,25.25,,,
593,2001-08-16,0.0,,,,,,,,,,,,,,0.0,0.0,25.85,25.55,,,
594,2001-08-17,0.0,,,,,,,,,,,,,,0.0,0.0,25.75,25.15,,,
595,2001-08-18,0.0,,,,,,,,,,,,,,0.0,0.0,24.3,24.85,,,
596,2001-08-19,4.0,,,,,,,,,,,,,,0.0,0.0,23.8,24.2,,,
597,2001-08-20,0.0,,,,,,,,,,,,,,0.0,0.0,24.3,24.6,,,
598,2001-08-21,0.0,,,,,,,,,,,,,,0.0,0.0,23.85,24.5,,,
599,2001-08-22,,,,,,,,,,,,,,,0.0,0.0,24.35,23.7,,,
600,2001-08-23,0.0,,,,,,,,,,,,,,0.0,0.0,25.3,24.35,,,
601,2001-08-24,0.0,,,,,,,,,,,,,,0.0,0.0,25.8,24.75,,,
602,2001-08-25,0.0,,,,,,,,,,,,,,0.0,0.0,,25.35,,,
603,2001-08-26,0.0,,,,,,,,,,,,,,0.0,0.0,,25.3,,,
604,2001-08-27,0.0,,,,,,,,,,,,,,0.0,0.0,25.6,25.0,,,
605,2001-08-28,0.0,,,,,,,,,,,,,,0.0,0.0,24.6,24.05,,,
606,2001-08-29,0.0,,,,,,,,,,,,,,0.0,0.0,24.35,24.55,,,
607,2001-08-30,0.0,,,,,,,,,,,,,,0.0,0.0,22.25,23.75,,,
608,2001-08-31,1.2,,,,,,,,,,,,,,0.0,0.0,21.9,22.65,,,
609,2001-09-01,0.0,,,,,,,,,,,,,,0.0,0.0,18.75,20.5,,,
610,2001-09-02,11.0,,,,,,,,,,,,,,0.0,0.0,17.35,20.05,,,
