,Date,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
501,2001-05-16,,,,,,,,,,14.25,,,,,
502,2001-05-17,,,,,,,,,,16.05,,,,,
503,2001-05-18,,,,,,,,,,18.25,,,,,
504,2001-05-19,,,,,,,,,,16.4,,,,,
505,2001-05-20,,,,,,,,,,14.6,,,,,
506,2001-05-21,,,,,,,,,,15.25,,,,,
507,2001-05-22,,,,,,,,,,16.15,,,,,
508,2001-05-23,,,,,,,,,,15.65,,,,,
509,2001-05-24,,,,,,,,,,15.25,,,,,
510,2001-05-25,,,,,,,,,,16.15,,,,,
511,2001-05-26,,,,,,,,,,16.7,,,,,
512,2001-05-27,,,,,,,,,,17.6,,,,,
513,2001-05-28,,,,,,,,,,18.35,,,,,
514,2001-05-29,,,,,,,,,,19.9,,,,,
515,2001-05-30,,,,,,,,,,18.65,,,,,
516,2001-05-31,,,,,,,,,,18.3,,,,,
517,2001-06-01,,,,,,,,,,17.65,,,,,
518,2001-06-02,,,,,,,,,,15.15,,,,,
519,2001-06-03,,,,,,,,,,13.8,,,,,
520,2001-06-04,,,,,,,,,,12.0,,,,,
521,2001-06-05,,,,,,,,,,13.8,,,,,
522,2001-06-06,,,,,,,,,,13.45,,,,,
523,2001-06-07,,,,,,,,,,15.4,,,,,
524,2001-06-08,,,,,,,,,,16.25,,,,,
525,2001-06-09,,,,,,,,,,15.6,,,,,
526,2001-06-10,,,,,,,,,,18.25,,,,,
527,2001-06-11,,,,,,,,,,15.6,,,,,
528,2001-06-12,,,,,,,,,,14.55,,,,,
529,2001-06-13,,,,,,,,,,17.0,,,,,
530,2001-06-14,,,,,,,,,,16.25,,,,,
531,2001-06-15,,,,,,,,,,18.05,,,,,
532,2001-06-16,,,,,,,,,,18.65,,,,,
533,2001-06-17,,,,,,,,,,16.3,,,,,
534,2001-06-18,,,,,,,,,,14.2,,,,,
535,2001-06-19,,,,,,,,,,15.9,,,,,
536,2001-06-20,,,,,,,,,,16.6,,,,,
537,2001-06-21,,,,,,,,,,17.35,,,,,
538,2001-06-22,,,,,,,,,,16.4,,,,,
539,2001-06-23,,,,,,,,,,18.35,,,,,
540,2001-06-24,,,,,,,,,,20.35,,,,,
541,2001-06-25,,,,,,,,,,21.6,,,,,
542,2001-06-26,,,,,,,,,,22.45,,,,,
543,2001-06-27,,,,,,,,,,22.05,,,,,
544,2001-06-28,,,,,,,,,,18.7,,,,,
545,2001-06-29,,,,,,,,,,19.85,,,,,
546,2001-06-30,,,,,,,,,,20.85,,,,,
547,2001-07-01,,,,,,,,,,21.25,,,,,
548,2001-07-02,,,,,,,,,,20.2,,,,,
549,2001-07-03,,,,,,,,,,19.7,,,,,
550,2001-07-04,,,,,,,,,,19.25,,,,,
551,2001-07-05,,,,,,,,,,20.65,,,,,
552,2001-07-06,,,,,,,,,,21.95,,,,,
553,2001-07-07,,,,,,,,,,20.3,,,,,
554,2001-07-08,,,,,,,,,,18.35,,,,,
555,2001-07-09,,,,,,,,,,19.35,,,,,
556,2001-07-10,,,,,,,,,,16.35,,,,,
557,2001-07-11,,,,,,,,,,19.35,,,,,
558,2001-07-12,,,,,,,,,,20.65,,,,,
559,2001-07-13,,,,,,,,,,20.2,,,,,
560,2001-07-14,,,,,,,,,,21.9,,,,,
561,2001-07-15,,,,,,,,,,22.9,,,,,
562,2001-07-16,,,,,,,,,,18.8,,,,,
563,2001-07-17,,,,,,,,,,16.4,,,,,
564,2001-07-18,,,,,,,,,,17.2,,,,,
565,2001-07-19,,,,,,,,,,19.7,,,,,
566,2001-07-20,,,,,,,,,,16.75,,,,,
567,2001-07-21,,,,,,,,,,17.75,,,,,
568,2001-07-22,,,,,,,,,,19.0,,,,,
569,2001-07-23,,,,,,,,,,20.85,,,,,
570,2001-07-24,,,,,,,,,,20.65,,,,,
571,2001-07-25,,,,,,,,,,21.05,,,,,
572,2001-07-26,,,,,,,,,,21.8,,,,,
573,2001-07-27,,,,,,,,,,,,,,,
574,2001-07-28,,,,,,,,,,23.4,,,,,
575,2001-07-29,,,,,,,,,,,,,,,
576,2001-07-30,,,,,,,,,,23.35,,,,,
577,2001-07-31,,,,,,,,,,,,,,,
578,2001-08-01,,,,,,,,,,,,,,,
579,2001-08-02,,,,,,,,,,,,,,,
580,2001-08-03,,,,,,,,,,,,,,,
581,2001-08-04,,,,,,,,,,22.8,,,,,
582,2001-08-05,,,,,,,,,,21.95,,,,,
583,2001-08-06,,,,,,,,,,20.55,,,,,
584,2001-08-07,,,,,,,,,,21.25,,,,,
585,2001-08-08,,,,,,,,,,21.3,,,,,
586,2001-08-09,,,,,,,,,,22.45,,,,,
587,2001-08-10,,,,,,,,,,23.15,,,,,
588,2001-08-11,,,,,,,,,,18.85,,,,,
589,2001-08-12,,,,,,,,,,17.75,,,,,
590,2001-08-13,,,,,,,,,,18.8,,,,,
591,2001-08-14,,,,,,,,,,22.1,,,,,
592,2001-08-15,,,,,,,,,,22.6,,,,,
593,2001-08-16,,,,,,,,,,,,,,,
594,2001-08-17,,,,,,,,,,,,,,,
595,2001-08-18,,,,,,,,,,22.05,,,,,
596,2001-08-19,,,,,,,,,,21.0,,,,,
597,2001-08-20,,,,,,,,,,22.55,,,,,
598,2001-08-21,,,,,,,,,,20.55,,,,,
599,2001-08-22,,,,,,,,,,20.55,,,,,
600,2001-08-23,,,,,,,,,,20.8,,,,,
601,2001-08-24,,,,,,,,,,21.55,,,,,
602,2001-08-25,,,,,,,,,,22.2,,,,,
603,2001-08-26,,,,,,,,,,22.9,,,,,
604,2001-08-27,,,,,,,,,,23.0,,,,,
605,2001-08-28,,,,,,,,,,23.45,,,,,
606,2001-08-29,,,,,,,,,,22.6,,,,,
607,2001-08-30,,,,,,,,,,21.7,,,,,
608,2001-08-31,,,,,,,,,,19.95,,,,,
609,2001-09-01,,,,,,,,,,15.95,,,,,
610,2001-09-02,,,,,,,,,,15.45,,,,,
611,2001-09-03,,,,,,,,,,17.05,,,,,
612,2001-09-04,,,,,,,,,,15.35,,,,,
613,2001-09-05,,,,,,,,,,14.4,,,,,
614,2001-09-06,,,,,,,,,,15.7,,,,,
615,2001-09-07,,,,,,,,,,16.75,,,,,
616,2001-09-08,,,,,,,,,,17.2,,,,,
617,2001-09-09,,,,,,,,,,16.4,,,,,
618,2001-09-10,,,,,,,,,,10.5,,,,,
619,2001-09-11,,,,,,,,,,12.1,,,,,
620,2001-09-12,,,,,,,,,,12.8,,,,,
621,2001-09-13,,,,,,,,,,13.85,,,,,
622,2001-09-14,,,,,,,,,,14.25,,,,,
623,2001-09-15,,,,,,,,,,12.2,,,,,
624,2001-09-16,,,,,,,,,,12.65,,,,,
625,2001-09-17,,,,,,,,,,9.7,,,,,
626,2001-09-18,,,,,,,,,,9.45,,,,,
627,2001-09-19,,,,,,,,,,11.5,,,,,
628,2001-09-20,,,,,,,,,,14.2,,,,,
629,2001-09-21,,,,,,,,,,14.1,,,,,
630,2001-09-22,,,,,,,,,,16.0,,,,,
631,2001-09-23,,,,,,,,,,14.8,,,,,
632,2001-09-24,,,,,,,,,,15.35,,,,,
633,2001-09-25,,,,,,,,,,14.7,,,,,
634,2001-09-26,,,,,,,,,,13.05,,,,,
635,2001-09-27,,,,,,,,,,13.7,,,,,
636,2001-09-28,,,,,,,,,,15.1,,,,,
637,2001-09-29,,,,,,,,,,15.3,,,,,
638,2001-09-30,,,,,,,,,,14.15,,,,,
639,2001-10-01,,,,,,,,,,15.65,,,,,
640,2001-10-02,,,,,,,,,,16.2,,,,,
641,2001-10-03,,,,,,,,,,17.7,,,,,
642,2001-10-04,,,,,,,,,,14.8,,,,,
643,2001-10-05,,,,,,,,,,16.35,,,,,
644,2001-10-06,,,,,,,,,,17.1,,,,,
645,2001-10-07,,,,,,,,,,17.25,,,,,
646,2001-10-08,,,,,,,,,,16.05,,,,,
647,2001-10-09,,,,,,,,,,16.65,,,,,
648,2001-10-10,,,,,,,,,,16.6,,,,,
649,2001-10-11,,,,,,,,,,16.2,,,,,
650,2001-10-12,,,,,,,,,,17.05,,,,,
651,2001-10-13,,,,,,,,,,16.25,,,,,
652,2001-10-14,,,,,,,,,,16.1,,,,,
653,2001-10-15,,,,,,,,,,15.2,,,,,
654,2001-10-16,,,,,,,,,,15.6,,,,,
655,2001-10-17,,,,,,,,,,14.25,,,,,
656,2001-10-18,,,,,,,,,,14.5,,,,,
657,2001-10-19,,,,,,,,,,15.0,,,,,
658,2001-10-20,,,,,,,,,,14.4,,,,,
659,2001-10-21,,,,,,,,,,15.3,,,,,
660,2001-10-22,,,,,,,,,,13.4,,,,,
661,2001-10-23,,,,,,,,,,13.75,,,,,
662,2001-10-24,,,,,,,,,,12.75,,,,,
663,2001-10-25,,,,,,,,,,12.15,,,,,
664,2001-10-26,,,,,,,,,,11.3,,,,,
665,2001-10-27,,,,,,,,,,11.65,,,,,
666,2001-10-28,,,,,,,,,,12.45,,,,,
667,2001-10-29,,,,,,,,,,12.5,,,,,
668,2001-10-30,,,,,,,,,,13.7,,,,,
669,2001-10-31,,,,,,,,,,13.2,,,,,
670,2001-11-01,,,,,,,,,,12.8,,,,,
671,2001-11-02,,,,,,,,,,9.65,,,,,
672,2001-11-03,,,,,,,,,,7.25,,,,,
673,2001-11-04,,,,,,,,,,8.5,,,,,
674,2001-11-05,,,,,,,,,,10.7,,,,,
675,2001-11-06,,,,,,,,,,9.1,,,,,
676,2001-11-07,,,,,,,,,,9.95,,,,,
677,2001-11-08,,,,,,,,,,9.05,,,,,
678,2001-11-09,,,,,,,,,,7.5,,,,,
679,2001-11-10,,,,,,,,,,7.2,,,,,
680,2001-11-11,,,,,,,,,,11.55,,,,,
681,2001-11-12,,,,,,,,,,10.25,,,,,
682,2001-11-13,,,,,,,,,,5.95,,,,,
683,2001-11-14,,,,,,,,,,6.65,,,,,
684,2001-11-15,,,,,,,,,,5.3,,,,,
685,2001-11-16,,,,,,,,,,9.25,,,,,
686,2001-11-17,,,,,,,,,,9.1,,,,,
687,2001-11-18,,,,,,,,,,7.4,,,,,
688,2001-11-19,,,,,,,,,,6.4,,,,,
689,2001-11-20,,,,,,,,,,5.95,,,,,
690,2001-11-21,,,,,,,,,,7.3,,,,,
691,2001-11-22,,,,,,,,,,7.7,,,,,
692,2001-11-23,,,,,,,,,,3.1,,,,,
693,2001-11-24,,,,,,,,,,0.85,,,,,
694,2001-11-25,,,,,,,,,,4.85,,,,,
695,2001-11-26,,,,,,,,,,5.65,,,,,
696,2001-11-27,,,,,,,,,,7.05,,,,,
697,2001-11-28,,,,,,,,,,6.3,,,,,
698,2001-11-29,,,,,,,,,,4.7,,,,,
699,2001-11-30,,,,,,,,,,6.4,,,,,
700,2001-12-01,,,,,,,,,,4.45,,,,,
701,2001-12-02,,,,,,,,,,6.25,,,,,
702,2001-12-03,,,,,,,,,,5.65,,,,,
703,2001-12-04,,,,,,,,,,6.45,,,,,
704,2001-12-05,,,,,,,,,,7.15,,,,,
705,2001-12-06,,,,,,,,,,1.7,,,,,
706,2001-12-07,,,,,,,,,,5.1,,,,,
707,2001-12-08,,,,,,,,,,0.55,,,,,
708,2001-12-09,,,,,,,,,,0.25,,,,,
709,2001-12-10,,,,,,,,,,0.1,,,,,
710,2001-12-11,,,,,,,,,,-0.1,,,,,
711,2001-12-12,,,,,,,,,,1.65,,,,,
712,2001-12-13,,,,,,,,,,0.45,,,,,
713,2001-12-14,,,,,,,,,,,,,,,
714,2001-12-15,,,,,,,,,,0.6,,,,,
715,2001-12-16,,,,,,,,,,,,,,,
716,2001-12-17,,,,,,,,,,,,,,,
717,2001-12-18,,,,,,,,,,,,,,,
718,2001-12-19,,,,,,,,,,0.3,,,,,
719,2001-12-20,,,,,,,,,,1.0,,,,,
720,2001-12-21,,,,,,,,,,2.15,,,,,
721,2001-12-22,,,,,,,,,,2.75,,,,,
722,2001-12-23,,,,,,,,,,3.1,,,,,
723,2001-12-24,,,,,,,,,,,,,,,
724,2001-12-25,,,,,,,,,,,,,,,
725,2001-12-26,,,,,,,,,,3.05,,,,,
726,2001-12-27,,,,,,,,,,,,,,,
727,2001-12-28,,,,,,,,,,0.25,,,,,
728,2001-12-29,,,,,,,,,,4.55,,,,,
729,2001-12-30,,,,,,,,,,8.5,,,,,
730,2001-12-31,,,,,,,,,,1.95,,,,,
731,2002-01-01,,,,,,,,,,,,,,,
732,2002-01-02,,,,,,,,,,,,,,,
733,2002-01-03,,,,,,,,,,-0.1,,,,,
734,2002-01-04,,,,,,,,,,,,,,,
735,2002-01-05,,,,,,,,,,-0.25,,,,,
736,2002-01-06,,,,,,,,,,4.3,,,,,
737,2002-01-07,,,,,,,,,,3.4,,,,,
738,2002-01-08,,,,,,,,,,3.9,,,,,
739,2002-01-09,,,,,,,,,,3.55,,,,,
740,2002-01-10,,,,,,,,,,4.2,,,,,
741,2002-01-11,,,,,,,,,,2.85,,,,,
742,2002-01-12,,,,,,,,,,3.25,,,,,
743,2002-01-13,,,,,,,,,,2.7,,,,,
744,2002-01-14,,,,,,,,,,1.3,,,,,
745,2002-01-15,,,,,,,,,,,,,,,
746,2002-01-16,,,,,,,,,,,,,,,
747,2002-01-17,,,,,,,,,,,,,,,
748,2002-01-18,,,,,,,,,,-0.45,,,,,
749,2002-01-19,,,,,,,,,,2.95,,,,,
750,2002-01-20,,,,,,,,,,5.75,,,,,
751,2002-01-21,,,,,,,,,,5.05,,,,,
752,2002-01-22,,,,,,,,,,3.85,,,,,
753,2002-01-23,,,,,,,,,,6.45,,,,,
754,2002-01-24,,,,,,,,,,5.15,,,,,
755,2002-01-25,,,,,,,,,,5.1,,,,,
756,2002-01-26,,,,,,,,,,5.75,,,,,
757,2002-01-27,,,,,,,,,,3.75,,,,,
758,2002-01-28,,,,,,,,,,8.85,,,,,
759,2002-01-29,,,,,,,,,,7.5,,,,,
760,2002-01-30,,,,,,,,,,6.0,,,,,
761,2002-01-31,,,,,,,,,,5.65,,,,,
762,2002-02-01,,,,,,,,,,5.75,,,,,
763,2002-02-02,,,,,,,,,,6.75,,,,,
764,2002-02-03,,,,,,,,,,7.6,,,,,
765,2002-02-04,,,,,,,,,,6.45,,,,,
766,2002-02-05,,,,,,,,,,6.25,,,,,
767,2002-02-06,,,,,,,,,,5.05,,,,,
768,2002-02-07,,,,,,,,,,5.6,,,,,
769,2002-02-08,,,,,,,,,,6.05,,,,,
770,2002-02-09,,,,,,,,,,7.4,,,,,
771,2002-02-10,,,,,,,,,,6.85,,,,,
772,2002-02-11,,,,,,,,,,7.5,,,,,
773,2002-02-12,,,,,,,,,,7.8,,,,,
774,2002-02-13,,,,,,,,,,6.9,,,,,
775,2002-02-14,,,,,,,,,,6.9,,,,,
776,2002-02-15,,,,,,,,,,6.0,,,,,
777,2002-02-16,,,,,,,,,,5.9,,,,,
778,2002-02-17,,,,,,,,,,6.75,,,,,
779,2002-02-18,,,,,,,,,,3.8,,,,,
780,2002-02-19,,,,,,,,,,5.1,,,,,
781,2002-02-20,,,,,,,,,,4.0,,,,,
782,2002-02-21,,,,,,,,,,3.35,,,,,
783,2002-02-22,,,,,,,,,,4.25,,,,,
784,2002-02-23,,,,,,,,,,5.4,,,,,
785,2002-02-24,,,,,,,,,,5.0,,,,,
786,2002-02-25,,,,,,,,,,4.55,,,,,
787,2002-02-26,,,,,,,,,,7.15,,,,,
788,2002-02-27,,,,,,,,,,7.25,,,,,
789,2002-02-28,,,,,,,,,,6.65,,,,,
790,2002-03-01,,,,,,,,,,8.6,,,,,
791,2002-03-02,,,,,,,,,,9.6,,,,,
792,2002-03-03,,,,,,,,,,9.8,,,,,
793,2002-03-04,,,,,,,,,,8.75,,,,,
794,2002-03-05,,,,,,,,,,11.45,,,,,
795,2002-03-06,,,,,,,,,,9.7,,,,,
796,2002-03-07,,,,,,,,,,9.85,,,,,
797,2002-03-08,,,,,,,,,,11.85,,,,,
798,2002-03-09,,,,,,,,,,7.4,,,,,
799,2002-03-10,,,,,,,,,,9.0,,,,,
800,2002-03-11,,,,,,,,,,10.8,,,,,
801,2002-03-12,,,,,,,,,,10.1,,,,,
802,2002-03-13,,,,,,,,,,11.0,,,,,
803,2002-03-14,,,,,,,,,,9.85,,,,,
804,2002-03-15,,,,,,,,,,6.2,,,,,
805,2002-03-16,,,,,,,,,,8.9,,,,,
806,2002-03-17,,,,,,,,,,12.0,,,,,
807,2002-03-18,,,,,,,,,,11.05,,,,,
808,2002-03-19,,,,,,,,,,9.05,,,,,
809,2002-03-20,,,,,,,,,,11.65,,,,,
810,2002-03-21,,,,,,,,,,13.3,,,,,
811,2002-03-22,,,,,,,,,,11.0,,,,,
812,2002-03-23,,,,,,,,,,6.65,,,,,
813,2002-03-24,,,,,,,,,,2.7,,,,,
814,2002-03-25,,,,,,,,,,2.75,,,,,
815,2002-03-26,,,,,,,,,,5.05,,,,,
816,2002-03-27,,,,,,,,,,3.1,,,,,
817,2002-03-28,,,,,,,,,,4.7,,,,,
818,2002-03-29,,,,,,,,,,5.5,,,,,
819,2002-03-30,,,,,,,,,,7.25,,,,,
820,2002-03-31,,,,,,,,,,8.45,,,,,
821,2002-04-01,,,,,,,,,,9.5,,,,,
822,2002-04-02,,,,,,,,,,9.9,,,,,
823,2002-04-03,,,,,,,,,,10.7,,,,,
824,2002-04-04,1.4,,,,,,,,,6.8,,,,,
825,2002-04-05,0.0,,,,,,,,,8.35,,,,,
826,2002-04-06,0.0,,,,,,,,,8.25,,,,,
827,2002-04-07,0.0,,,,,,,,,9.05,,,,,
828,2002-04-08,0.0,,,,,,,,,12.3,,,,,
829,2002-04-09,0.0,,,,,,,,,7.65,,,,,
830,2002-04-10,0.0,,,,,,,,,6.7,,,,,
831,2002-04-11,0.8,,,,,,,,,8.95,,,,,
832,2002-04-12,8.0,,,,,,,,,10.85,,,,,
833,2002-04-13,0.4,,,,,,,,,8.0,,,,,
834,2002-04-14,1.6,,,,,,,,,7.2,,,,,
835,2002-04-15,0.0,,,,,,,,,6.55,,,,,
836,2002-04-16,0.8,,,,,,,,,6.7,,,,,
837,2002-04-17,0.0,,,,,,,,,7.15,,,,,
838,2002-04-18,0.0,,,,,,,,,9.2,,,,,
839,2002-04-19,0.0,,,,,,,,,11.2,,,,,
840,2002-04-20,4.0,,,,,,,,,9.3,,,,,
841,2002-04-21,0.0,,,,,,,,,9.35,,,,,
842,2002-04-22,0.0,,,,,,,,,12.2,,,,,
843,2002-04-23,0.0,,,,,,,,,12.15,,,,,
844,2002-04-24,0.0,,,,,,,,,11.95,,,,,
845,2002-04-25,0.0,,,,,,,,,10.75,,,,,
846,2002-04-26,0.0,,,,,,,,,11.7,,,,,
847,2002-04-27,0.0,,,,,,,,,10.5,,,,,
848,2002-04-28,0.0,,,,,,,,,11.15,,,,,
849,2002-04-29,0.0,,,,,,,,,11.65,,,,,
850,2002-04-30,0.0,,,,,,,,,13.1,,,,,
851,2002-05-01,0.0,,,,,,,,,12.45,,,,,
852,2002-05-02,0.0,,,,,,,,,13.5,,,,,
853,2002-05-03,0.0,,,,,,,,,14.7,,,,,
854,2002-05-04,0.0,,,,,,,,,9.75,,,,,
855,2002-05-05,0.0,,,,,,,,,8.95,,,,,
856,2002-05-06,0.0,,,,,,,,,10.1,,,,,
857,2002-05-07,0.0,,,,,,,,,13.25,,,,,
858,2002-05-08,3.2,,,,,,,,,11.25,,,,,
859,2002-05-09,4.6,,,,,,,,,12.2,,,,,
860,2002-05-10,0.0,,,,,,,,,12.25,,,,,
861,2002-05-11,0.0,,,,,,,,,13.4,,,,,
862,2002-05-12,0.4,,,,,,,,,11.25,,,,,
863,2002-05-13,0.0,,,,,,,,,12.35,,,,,
864,2002-05-14,0.0,,,,,,,,,12.85,,,,,
865,2002-05-15,0.0,,,,,,,,,14.9,,,,,
866,2002-05-16,0.0,,,,,,,,,17.45,,,,,
867,2002-05-17,0.0,,,,,,,,,16.85,,,,,
868,2002-05-18,0.0,,,,,,,,,15.65,,,,,
869,2002-05-19,0.0,,,,,,,,,14.15,,,,,
870,2002-05-20,0.0,,,,,,,,,14.6,,,,,
871,2002-05-21,0.0,,,,,,,,,14.9,,,,,
872,2002-05-22,0.0,,,,,,,,,15.05,,,,,
873,2002-05-23,0.0,,,,,,,,,15.8,,,,,
874,2002-05-24,0.0,,,,,,,,,13.4,,,,,
875,2002-05-25,0.0,,,,,,,,,16.7,,,,,
876,2002-05-26,0.0,,,,,,,,,15.75,,,,,
877,2002-05-27,0.0,,,,,,,,,12.25,,,,,
878,2002-05-28,0.0,,,,,,,,,10.15,,,,,
879,2002-05-29,0.0,,,,,,,,,13.7,,,,,
880,2002-05-30,0.0,,,,,,,,,15.65,,,,,
881,2002-05-31,0.0,,,,,,,,,18.2,,,,,
882,2002-06-01,0.0,,,,,,,,,18.15,,,,,
883,2002-06-02,0.0,,,,,,,,,18.0,,,,,
884,2002-06-03,0.0,,,,,,,,,17.8,,,,,
885,2002-06-04,0.0,,,,,,,,,16.8,,,,,
886,2002-06-05,0.0,,,,,,,,,15.65,,,,,
887,2002-06-06,0.0,,,,,,,,,12.95,,,,,
888,2002-06-07,0.0,,,,,,,,,11.45,,,,,
889,2002-06-08,0.0,,,,,,,,,12.75,,,,,
890,2002-06-09,0.0,,,,,,,,,13.35,,,,,
891,2002-06-10,0.0,,,,,,,,,14.1,,,,,
892,2002-06-11,0.0,,,,,,,,,15.6,,,,,
893,2002-06-12,0.0,,,,,,,,,17.45,,,,,
894,2002-06-13,0.0,,,,,,,,,18.95,,,,,
895,2002-06-14,0.0,,,,,,,,,20.4,,,,,
896,2002-06-15,0.0,,,,,,,,,21.3,,,,,
897,2002-06-16,0.0,,,,,,,,,22.0,,,,,
898,2002-06-17,0.0,,,,,,,,,22.85,,,,,
899,2002-06-18,0.0,,,,,,,,,,,,,,
900,2002-06-19,0.0,,,,,,,,,,,,,,
901,2002-06-20,0.0,,,,,,,,,,,,,,
902,2002-06-21,0.0,,,,,,,,,23.3,,,,,
903,2002-06-22,0.0,,,,,,,,,,,,,,
904,2002-06-23,0.0,,,,,,,,,,,,,,
905,2002-06-24,0.0,,,,,,,,,,,,,,
906,2002-06-25,0.0,,,,,,,,,,,,,,
907,2002-06-26,0.0,,,,,,,,,23.25,,,,,
908,2002-06-27,0.0,,,,,,,,,22.4,,,,,
909,2002-06-28,0.0,,,,,,,,,19.5,,,,,
910,2002-06-29,0.0,,,,,,,,,19.9,,,,,
911,2002-06-30,0.0,,,,,,,,,16.75,,,,,
912,2002-07-01,0.0,,,,,,,,,17.6,,,,,
913,2002-07-02,0.0,,,,,,,,,20.75,,,,,
914,2002-07-03,0.0,,,,,,,,,21.0,,,,,
915,2002-07-04,0.0,,,,,,,,,19.05,,,,,
916,2002-07-05,0.0,,,,,,,,,19.5,,,,,
917,2002-07-06,0.0,,,,,,,,,17.35,,,,,
918,2002-07-07,0.0,,,,,,,,,18.4,,,,,
919,2002-07-08,0.0,,,,,,,,,21.1,,,,,
920,2002-07-09,0.0,,,,,,,,,21.15,,,,,
921,2002-07-10,0.0,,,,,,,,,22.4,,,,,
922,2002-07-11,0.0,,,,,,,,,21.4,,,,,
923,2002-07-12,0.0,,,,,,,,,,,,,,
924,2002-07-13,0.0,,,,,,,,,22.0,,,,,
925,2002-07-14,0.0,,,,,,,,,17.65,,,,,
926,2002-07-15,0.0,,,,,,,,,15.65,,,,,
927,2002-07-16,0.0,,,,,,,,,14.15,,,,,
928,2002-07-17,0.0,,,,,,,,,16.4,,,,,
929,2002-07-18,0.0,,,,,,,,,17.75,,,,,
930,2002-07-19,0.0,,,,,,,,,17.55,,,,,
931,2002-07-20,0.0,,,,,,,,,19.3,,,,,
932,2002-07-21,0.0,,,,,,,,,20.25,,,,,
933,2002-07-22,0.0,,,,,,,,,20.25,,,,,
934,2002-07-23,0.0,,,,,,,,,21.7,,,,,
935,2002-07-24,0.0,,,,,,,,,20.25,,,,,
936,2002-07-25,0.0,,,,,,,,,18.8,,,,,
937,2002-07-26,0.0,,,,,,,,,16.7,,,,,
938,2002-07-27,0.0,,,,,,,,,16.55,,,,,
939,2002-07-28,0.0,,,,,,,,,19.05,,,,,
940,2002-07-29,0.0,,,,,,,,,20.75,,,,,
941,2002-07-30,0.0,,,,,,,,,20.25,,,,,
942,2002-07-31,0.0,,,,,,,,,17.65,,,,,
943,2002-08-01,0.0,,,,,,,,,19.65,,,,,
944,2002-08-02,0.0,,,,,,,,,19.75,,,,,
945,2002-08-03,0.0,,,,,,,,,21.9,,,,,
946,2002-08-04,0.0,,,,,,,,,22.4,,,,,
947,2002-08-05,0.0,,,,,,,,,21.25,,,,,
948,2002-08-06,0.0,,,,,,,,,18.6,,,,,
949,2002-08-07,0.0,,,,,,,,,17.75,,,,,
950,2002-08-08,0.0,,,,,,,,,18.3,,,,,
951,2002-08-09,0.0,,,,,,,,,17.25,,,,,
952,2002-08-10,0.0,,,,,,,,,13.5,,,,,
953,2002-08-11,0.0,,,,,,,,,9.15,,,,,
954,2002-08-12,0.0,,,,,,,,,14.2,,,,,
955,2002-08-13,0.0,,,,,,,,,17.1,,,,,
956,2002-08-14,0.0,,,,,,,,,17.85,,,,,
957,2002-08-15,0.0,,,,,,,,,18.65,,,,,
958,2002-08-16,0.0,,,,,,,,,20.05,,,,,
959,2002-08-17,0.0,,,,,,,,,19.8,,,,,
960,2002-08-18,0.0,,,,,,,,,19.3,,,,,
961,2002-08-19,0.0,,,,,,,,,19.25,,,,,
962,2002-08-20,0.0,,,,,,,,,20.05,,,,,
963,2002-08-21,0.0,,,,,,,,,19.0,,,,,
964,2002-08-22,0.0,,,,,,,,,19.35,,,,,
965,2002-08-23,0.0,,,,,,,,,18.45,,,,,
966,2002-08-24,0.0,,,,,,,,,19.05,,,,,
967,2002-08-25,0.0,,,,,,,,,19.8,,,,,
968,2002-08-26,0.0,,,,,,,,,18.8,,,,,
969,2002-08-27,0.0,,,,,,,,,19.45,,,,,
970,2002-08-28,0.0,,,,,,,,,15.95,,,,,
971,2002-08-29,0.0,,,,,,,,,17.0,,,,,
972,2002-08-30,0.0,,,,,,,,,17.2,,,,,
973,2002-08-31,0.0,,,,,,,,,17.9,,,,,
974,2002-09-01,0.0,,,,,,,,,17.95,,,,,
975,2002-09-02,0.0,,,,,,,,,17.6,,,,,
976,2002-09-03,0.0,,,,,,,,,17.6,,,,,
977,2002-09-04,0.0,,,,,,,,,15.6,,,,,
978,2002-09-05,0.0,,,,,,,,,16.35,,,,,
979,2002-09-06,0.0,,,,,,,,,15.05,,,,,
980,2002-09-07,0.0,,,,,,,,,14.55,,,,,
981,2002-09-08,0.0,,,,,,,,,16.15,,,,,
982,2002-09-09,0.0,,,,,,,,,16.6,,,,,
983,2002-09-10,0.0,,,,,,,,,17.45,,,,,
984,2002-09-11,0.0,,,,,,,,,17.2,,,,,
985,2002-09-12,0.0,,,,,,,,,16.65,,,,,
986,2002-09-13,0.0,,,,,,,,,13.95,,,,,
987,2002-09-14,0.0,,,,,,,,,13.05,,,,,
988,2002-09-15,0.0,,,,,,,,,13.0,,,,,
989,2002-09-16,0.0,,,,,,,,,14.5,,,,,
990,2002-09-17,0.0,,,,,,,,,14.9,,,,,
991,2002-09-18,0.0,,,,,,,,,15.6,,,,,
992,2002-09-19,0.0,,,,,,,,,17.05,,,,,
993,2002-09-20,0.0,,,,,,,,,18.2,,,,,
